HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N6.HOG0001182	OG0000403	n14			HEL_000022-RA	HMEL017148-RA					
N6.HOG0001183	OG0000404	n1			HEL_012004-RA	HMEL013787g1.t1					
N6.HOG0001184	OG0000404	n12			HEL_012003-RA	HMEL022162g1.t1, HMEL020352g1.t1					
N6.HOG0001185	OG0000405	n1				HMEL017700g1.t1					
N6.HOG0001186	OG0000405	n9				HMEL009707g1.t1					
N6.HOG0001187	OG0000405	n11			HEL_004408-RA	HMEL034262g1.t1					
N6.HOG0001188	OG0000405	n14			HEL_004409-RA	HMEL009703g1.t1					
N6.HOG0001189	OG0000406	n0			HEL_011910-RA, HEL_011911-RA	HMEL011479g1.t1					
N6.HOG0001190	OG0000407	n1			HEL_008574-RA	HMEL011119g1.t1					
N6.HOG0001191	OG0000407	n8			HEL_008575-RA, HEL_008578-RA	HMEL011121g1.t1					
N6.HOG0001192	OG0000408	n2			HEL_013103-RA, HEL_013104-RA	HMEL004447-RA					
N6.HOG0001193	OG0000409	n13				HMEL031865g1.t1, HMEL031878g1.t1, HMEL031862g1.t1					
N6.HOG0001194	OG0000409	n16			HEL_013286-RA	HMEL031864g1.t1					
N6.HOG0001195	OG0000409	n17			HEL_013287-RA	HMEL031866g1.t1					
N6.HOG0001196	OG0000410	n3			HEL_011595-RA	HMEL003991g1.t1, HMEL035228g1.t1					
N6.HOG0001197	OG0000410	n8				HMEL003992g1.t1, HMEL035230g1.t1					
N6.HOG0001198	OG0000410	n15				HMEL035229g1.t1					
N6.HOG0001199	OG0000411	n0				HMEL033964g1.t1, HMEL033714g1.t1, HMEL035038g1.t1, HMEL033215g1.t1, HMEL002155g1.t1, HMEL036650g1.t1, HMEL033241g1.t1, HMEL034870g1.t1, HMEL037773g1.t1, HMEL037338g1.t1, HMEL034696g1.t1, HMEL033502g1.t1, HMEL037921g1.t1, HMEL035482g1.t1, HMEL032147g1.t1, HMEL033462g1.t1, HMEL030988g1.t1, HMEL035721g1.t1, HMEL035363g1.t1, HMEL032896g1.t1, HMEL037418g1.t1					
N6.HOG0001200	OG0000413	n9			HEL_003452-RA	HMEL003435g1.t1					
N6.HOG0001201	OG0000413	n15			HEL_003451-RA						
N6.HOG0001202	OG0000413	n16				HMEL031493g1.t1					
N6.HOG0001203	OG0000414	n4			HEL_003423-RA						
N6.HOG0001204	OG0000414	n11			HEL_003421-RA	HMEL005758g1.t1					
N6.HOG0001205	OG0000415	n4			HEL_013005-RA	HMEL022505g1.t1					
N6.HOG0001206	OG0000415	n11			HEL_013004-RA	HMEL022559g1.t1					
N6.HOG0001207	OG0000416	n9			HEL_001720-RA						
N6.HOG0001208	OG0000416	n14				HMEL031241g1.t1					
N6.HOG0001209	OG0000417	n2			HEL_001870-RA	HMEL007474g1.t1					
N6.HOG0001210	OG0000417	n11			HEL_001868-RA	HMEL030368g1.t1					
N6.HOG0001211	OG0000418	n2			HEL_006626-RA	HMEL030954g1.t1					
N6.HOG0001212	OG0000418	n12			HEL_014068-RA, HEL_014070-RA						
N6.HOG0001213	OG0000419	n1			HEL_004054-RA, HEL_004051-RA, HEL_004050-RA	HMEL010176g1.t1					
N6.HOG0001214	OG0000419	n13			HEL_004055-RA	HMEL034032g1.t1					
N6.HOG0001215	OG0000420	n5			HEL_011055-RA						
N6.HOG0001216	OG0000420	n6			HEL_011058-RA	HMEL036211g1.t1					
N6.HOG0001217	OG0000420	n10			HEL_011054-RA						
N6.HOG0001218	OG0000420	n14			HEL_011052-RA, HEL_011051-RA	HMEL036210g1.t1					
N6.HOG0001219	OG0000420	n18			HEL_011053-RA						
N6.HOG0001220	OG0000421	n0				HMEL037524g1.t1					
N6.HOG0001221	OG0000422	n14			HEL_008880-RA, HEL_008882-RA	HMEL017537g1.t1					
N6.HOG0001222	OG0000422	n16			HEL_008879-RA	HMEL017536g1.t1					
N6.HOG0001223	OG0000422	n17				HMEL033671g1.t1					
N6.HOG0001224	OG0000423	n3			HEL_004157-RA						
N6.HOG0001225	OG0000423	n9			HEL_004151-RA, HEL_004155-RA	HMEL034089g1.t1					
N6.HOG0001226	OG0000423	n12			HEL_004153-RA	HMEL013234g1.t1					
N6.HOG0001227	OG0000424	n1			HEL_010025-RA	HMEL015627g1.t1					
N6.HOG0001228	OG0000424	n8			HEL_002070-RA	HMEL014972g1.t1					
N6.HOG0001229	OG0000426	n0				HMEL032290g1.t1					
N6.HOG0001230	OG0000427	n1			HEL_014298-RA, HEL_014297-RA	HMEL022059g1.t1					
N6.HOG0001231	OG0000427	n10			HEL_014296-RA	HMEL011984g1.t1					
N6.HOG0001232	OG0000428	n1			HEL_009673-RA	HMEL010377-RA					
N6.HOG0001233	OG0000428	n8			HEL_009672-RA, HEL_009671-RA	HMEL010376-RA					
N6.HOG0001234	OG0000429	n6				HMEL035921g1.t1					
N6.HOG0001235	OG0000429	n8			HEL_010261-RA	HMEL005629g1.t1					
N6.HOG0001236	OG0000429	n13				HMEL032925g1.t1					
N6.HOG0001237	OG0000430	n1			HEL_009680-RA						
N6.HOG0001238	OG0000431	n5				HMEL004110g1.t1, HMEL004106g1.t1					
N6.HOG0001239	OG0000431	n10			HEL_004940-RA, HEL_004948-RA, HEL_004947-RA, HEL_004942-RA, HEL_004946-RA	HMEL031383g1.t1					
N6.HOG0001240	OG0000432	n4			HEL_004591-RA						
N6.HOG0001241	OG0000432	n16			HEL_004592-RA						
N6.HOG0001242	OG0000433	n2			HEL_000530-RA						
N6.HOG0001243	OG0000433	n13			HEL_000532-RA						
N6.HOG0001244	OG0000433	n16			HEL_000531-RA	HMEL011242g1.t1					
N6.HOG0001245	OG0000434	n1			HEL_010097-RA	HMEL003741g1.t1					
N6.HOG0001246	OG0000434	n11			HEL_007172-RA	HMEL013864g1.t1					
N6.HOG0001247	OG0000435	n1			HEL_010076-RA, HEL_010077-RA	HMEL013892g1.t1, HMEL014878g1.t1, HMEL035323g1.t1					
N6.HOG0001248	OG0000435	n12				HMEL014881g1.t1					
N6.HOG0001249	OG0000436	n1			HEL_003573-RA	HMEL003640g1.t1					
N6.HOG0001250	OG0000436	n9			HEL_003572-RA	HMEL003641g1.t1					
N6.HOG0001251	OG0000437	n1			HEL_011179-RA	HMEL004391g1.t1					
N6.HOG0001252	OG0000437	n15			HEL_011180-RA	HMEL004390g1.t1					
N6.HOG0001253	OG0000437	n17				HMEL033581g1.t1					
N6.HOG0001254	OG0000438	n5			HEL_012391-RA	HMEL007691g1.t1					
N6.HOG0001255	OG0000438	n6			HEL_009410-RA	HMEL032830g1.t1					
N6.HOG0001256	OG0000439	n1			HEL_006456-RA	HMEL032484g1.t1					
N6.HOG0001257	OG0000439	n15			HEL_006457-RA	HMEL015566g1.t1					
N6.HOG0001258	OG0000440	n2			HEL_010895-RA	HMEL014208g1.t1					
N6.HOG0001259	OG0000440	n11			HEL_012086-RA	HMEL012223g1.t1					
N6.HOG0001260	OG0000441	n1			HEL_010652-RA	HMEL037090g1.t1					
N6.HOG0001261	OG0000441	n11				HMEL037091g1.t1					
N6.HOG0001262	OG0000442	n2				HMEL022259g1.t1					
N6.HOG0001263	OG0000442	n11				HMEL032518g1.t1					
N6.HOG0001264	OG0000443	n1			HEL_014521-RA	HMEL014755-RA					
N6.HOG0001265	OG0000443	n7			HEL_004140-RA	HMEL013244-RA					
N6.HOG0001266	OG0000445	n1			HEL_006241-RA	HMEL034714g1.t1					
N6.HOG0001267	OG0000445	n9			HEL_000599-RA, HEL_000600-RA	HMEL009327g1.t1					
N6.HOG0001268	OG0000446	n5			HEL_004848-RA						
N6.HOG0001269	OG0000446	n10			HEL_004850-RA	HMEL031353g1.t1					
N6.HOG0001270	OG0000446	n15				HMEL007966g1.t1					
N6.HOG0001271	OG0000447	n4			HEL_008736-RA	HMEL010416g1.t1					
N6.HOG0001272	OG0000447	n17			HEL_008738-RA						
N6.HOG0001273	OG0000448	n2			HEL_001836-RA	HMEL013606g1.t1					
N6.HOG0001274	OG0000448	n7			HEL_001837-RA						
N6.HOG0001275	OG0000448	n9			HEL_001835-RA						
N6.HOG0001276	OG0000449	n6			HEL_004693-RA	HMEL013930g1.t1					
N6.HOG0001277	OG0000449	n8			HEL_004694-RA						
N6.HOG0001278	OG0000449	n15			HEL_004695-RA						
N6.HOG0001279	OG0000449	n17			HEL_004691-RA, HEL_004696-RA						
N6.HOG0001280	OG0000450	n3			HEL_012792-RA	HMEL032620g1.t1					
N6.HOG0001281	OG0000450	n4			HEL_012789-RA, HEL_012790-RA, HEL_012788-RA, HEL_012794-RA, HEL_012793-RA	HMEL011264g1.t1, HMEL032617g1.t1					
N6.HOG0001282	OG0000450	n10			HEL_012787-RA	HMEL032618g1.t1, HMEL032616g1.t1, HMEL011262g1.t1, HMEL011260g1.t1					
N6.HOG0001283	OG0000451	n2			HEL_004781-RA	HMEL005976g1.t1					
N6.HOG0001284	OG0000451	n11			HEL_004772-RA, HEL_004771-RA	HMEL017973g1.t1					
N6.HOG0001285	OG0000452	n0			HEL_005581-RA	HMEL006514g1.t1					
N6.HOG0001286	OG0000453	n7			HEL_010920-RA	HMEL031921g1.t1, HMEL031922g1.t1, HMEL007002g1.t1					
N6.HOG0001287	OG0000453	n11			HEL_010918-RA	HMEL031920g1.t1					
N6.HOG0001288	OG0000454	n1			HEL_012748-RA						
N6.HOG0001289	OG0000454	n7				HMEL036745g1.t1					
N6.HOG0001290	OG0000454	n13			HEL_012745-RA						
N6.HOG0001291	OG0000454	n15			HEL_012738-RA						
N6.HOG0001292	OG0000454	n17			HEL_012747-RA						
N6.HOG0001293	OG0000455	n0				HMEL020415g1.t1					
N6.HOG0001294	OG0000456	n1			HEL_001375-RA	HMEL015140g1.t1					
N6.HOG0001295	OG0000456	n9				HMEL003005g1.t1					
N6.HOG0001296	OG0000457	n4			HEL_006045-RA	HMEL008895g1.t1					
N6.HOG0001297	OG0000457	n7			HEL_006051-RA, HEL_006046-RA	HMEL003883g1.t1					
N6.HOG0001298	OG0000457	n14			HEL_006044-RA	HMEL008896g1.t1					
N6.HOG0001299	OG0000458	n15			HEL_006194-RA	HMEL002647-RA					
N6.HOG0001300	OG0000459	n12				HMEL030872g1.t1					
N6.HOG0001301	OG0000459	n14				HMEL036998g1.t1, HMEL035163g1.t1, HMEL031533g1.t1, HMEL036999g1.t1, HMEL030090g1.t1					
N6.HOG0001302	OG0000460	n0			HEL_003091-RA						
N6.HOG0001303	OG0000461	n0			HEL_005474-RA, HEL_005473-RA	HMEL014202g1.t1					
N6.HOG0001304	OG0000462	n7			HEL_010611-RA	HMEL015770-RA, HMEL022518-RA					
N6.HOG0001305	OG0000462	n13			HEL_010613-RA, HEL_010612-RA						
N6.HOG0001306	OG0000463	n1			HEL_010620-RA						
N6.HOG0001307	OG0000463	n6			HEL_010621-RA	HMEL037073g1.t1					
N6.HOG0001308	OG0000464	n7				HMEL021029g1.t1					
N6.HOG0001309	OG0000464	n9				HMEL021541g1.t1					
N6.HOG0001310	OG0000464	n10			HEL_012023-RA	HMEL009762g1.t1					
N6.HOG0001311	OG0000465	n2			HEL_004412-RA	HMEL013021g1.t1					
N6.HOG0001312	OG0000465	n9			HEL_004411-RA	HMEL033739g1.t1					
N6.HOG0001313	OG0000466	n0				HMEL036855g1.t1, HMEL034165g1.t1, HMEL031120g1.t1, HMEL032497g1.t1, HMEL033619g1.t1, HMEL032652g1.t1, HMEL034140g1.t1, HMEL033350g1.t1, HMEL035295g1.t1, HMEL015071g1.t1, HMEL031194g1.t1, HMEL036939g1.t1, HMEL038168g1.t1, HMEL035899g1.t1, HMEL003164g1.t1, HMEL033402g1.t1, HMEL032605g1.t1, HMEL032820g1.t1					
N6.HOG0001314	OG0000467	n3			HEL_013074-RA	HMEL022269g1.t1					
N6.HOG0001315	OG0000467	n5			HEL_013075-RA						
N6.HOG0001316	OG0000467	n11				HMEL015572g1.t1					
N6.HOG0001317	OG0000469	n1			HEL_010001-RA	HMEL009415g1.t1					
N6.HOG0001318	OG0000469	n10			HEL_003267-RA	HMEL006992g1.t1					
N6.HOG0001319	OG0000470	n3			HEL_007097-RA	HMEL035582g1.t1					
N6.HOG0001320	OG0000470	n13				HMEL006374g1.t1					
N6.HOG0001321	OG0000470	n15			HEL_007100-RA						
N6.HOG0001322	OG0000471	n15			HEL_007096-RA						
N6.HOG0001323	OG0000472	n9				HMEL009628g1.t1					
N6.HOG0001324	OG0000472	n14			HEL_004122-RA, HEL_004121-RA, HEL_004120-RA						
N6.HOG0001325	OG0000472	n18			HEL_012875-RA						
N6.HOG0001326	OG0000473	n0			HEL_005985-RA, HEL_005987-RA, HEL_005986-RA	HMEL003139g1.t1, HMEL004359g1.t1, HMEL008050g1.t1, HMEL009586g1.t1					
N6.HOG0001327	OG0000476	n1			HEL_013968-RA, HEL_013969-RA	HMEL010733g1.t1					
N6.HOG0001328	OG0000476	n16			HEL_013972-RA	HMEL022566g1.t1					
N6.HOG0001329	OG0000476	n17			HEL_013971-RA	HMEL010730g1.t1					
N6.HOG0001330	OG0000477	n0				HMEL030477g1.t1					
N6.HOG0001331	OG0000478	n1			HEL_005329-RA, HEL_005330-RA	HMEL034406g1.t1					
N6.HOG0001332	OG0000478	n9			HEL_005332-RA	HMEL014782g1.t1					
N6.HOG0001333	OG0000479	n0			HEL_005321-RA	HMEL014774g1.t1					
N6.HOG0001334	OG0000480	n1			HEL_010055-RA	HMEL015029g1.t1					
N6.HOG0001335	OG0000480	n12			HEL_012659-RA, HEL_012658-RA	HMEL035407g1.t1					
N6.HOG0001336	OG0000481	n2			HEL_004011-RA	HMEL034006g1.t1, HMEL020426g1.t1					
N6.HOG0001337	OG0000481	n14			HEL_003981-RA	HMEL002936g1.t1					
N6.HOG0001338	OG0000482	n2			HEL_000741-RA						
N6.HOG0001339	OG0000482	n8			HEL_000740-RA						
N6.HOG0001340	OG0000483	n5			HEL_013006-RA	HMEL037230g1.t1, HMEL037231g1.t1					
N6.HOG0001341	OG0000483	n9			HEL_010251-RA, HEL_010252-RA	HMEL032916g1.t1					
N6.HOG0001342	OG0000485	n3				HMEL007852g1.t1, HMEL014518g1.t1					
N6.HOG0001343	OG0000485	n16			HEL_003976-RA						
N6.HOG0001344	OG0000487	n2				HMEL036386g1.t1					
N6.HOG0001345	OG0000487	n15				HMEL022392g1.t1					
N6.HOG0001346	OG0000487	n16				HMEL036502g1.t1, HMEL036503g1.t1					
N6.HOG0001347	OG0000488	n4			HEL_000468-RA	HMEL004862g1.t1, HMEL017681g1.t1					
N6.HOG0001348	OG0000489	n1			HEL_000784-RA	HMEL005461-RA					
N6.HOG0001349	OG0000489	n10			HEL_000778-RA	HMEL003270-RA					
N6.HOG0001350	OG0000490	n1			HEL_010531-RA, HEL_010533-RA, HEL_010532-RA, HEL_010530-RA	HMEL017024g1.t1					
N6.HOG0001351	OG0000490	n13			HEL_010529-RA						
N6.HOG0001352	OG0000490	n15			HEL_010528-RA	HMEL017029g1.t1					
N6.HOG0001353	OG0000491	n6				HMEL015365g1.t1					
N6.HOG0001354	OG0000491	n9				HMEL015800g1.t1					
N6.HOG0001355	OG0000491	n11			HEL_009706-RA	HMEL007450g1.t1					
N6.HOG0001356	OG0000492	n3			HEL_007567-RA	HMEL031762g1.t1					
N6.HOG0001357	OG0000492	n13			HEL_007570-RA						
N6.HOG0001358	OG0000492	n14			HEL_007569-RA	HMEL011563g1.t1					
N6.HOG0001359	OG0000493	n1			HEL_009681-RA	HMEL008717g1.t1					
N6.HOG0001360	OG0000493	n9			HEL_009683-RA						
N6.HOG0001361	OG0000494	n1				HMEL002187g1.t1					
N6.HOG0001362	OG0000494	n4			HEL_002159-RA	HMEL030497g1.t1, HMEL009671g1.t1, HMEL002186g1.t1					
N6.HOG0001363	OG0000495	n1			HEL_004256-RA	HMEL012261g1.t1					
N6.HOG0001364	OG0000495	n9			HEL_007827-RA	HMEL036973g1.t1					
N6.HOG0001365	OG0000496	n1			HEL_004360-RA	HMEL025014g1.t1					
N6.HOG0001366	OG0000496	n9			HEL_004359-RA	HMEL025015g1.t1					
N6.HOG0001367	OG0000497	n3			HEL_000824-RA	HMEL037521g1.t1					
N6.HOG0001368	OG0000497	n14			HEL_000822-RA	HMEL037518g1.t1					
N6.HOG0001369	OG0000498	n0				HMEL002751g1.t1, HMEL033530g1.t1					
N6.HOG0001370	OG0000499	n1			HEL_000839-RA	HMEL010861g1.t1, HMEL037534g1.t1					
N6.HOG0001371	OG0000499	n13			HEL_000836-RA	HMEL037533g1.t1					
N6.HOG0001372	OG0000499	n16			HEL_000837-RA						
N6.HOG0001373	OG0000499	n17			HEL_000838-RA						
N6.HOG0001374	OG0000500	n4			HEL_009417-RA	HMEL005625g1.t1, HMEL032842g1.t1, HMEL032843g1.t1					
N6.HOG0001375	OG0000500	n7			HEL_009416-RA	HMEL032841g1.t1, HMEL021315g1.t1, HMEL005624g1.t1, HMEL032837g1.t1					
N6.HOG0001376	OG0000502	n1			HEL_013692-RA	HMEL005222g1.t1					
N6.HOG0001377	OG0000502	n10			HEL_013678-RA	HMEL004571g1.t1					
N6.HOG0001378	OG0000503	n1			HEL_004917-RA	HMEL016845g1.t1					
N6.HOG0001379	OG0000503	n12			HEL_004918-RA						
N6.HOG0001380	OG0000503	n16			HEL_004920-RA						
N6.HOG0001381	OG0000504	n0			HEL_009298-RA	HMEL016973g1.t1					
N6.HOG0001382	OG0000506	n8			HEL_006508-RA, HEL_006509-RA						
N6.HOG0001383	OG0000506	n10			HEL_006506-RA						
N6.HOG0001384	OG0000507	n1			HEL_002419-RA	HMEL012427g1.t1					
N6.HOG0001385	OG0000508	n1			HEL_008775-RA						
N6.HOG0001386	OG0000508	n10			HEL_008776-RA, HEL_008777-RA	HMEL033866g1.t1					
N6.HOG0001387	OG0000510	n4			HEL_004657-RA						
N6.HOG0001388	OG0000510	n5			HEL_004656-RA						
N6.HOG0001389	OG0000511	n3			HEL_006580-RA, HEL_006578-RA, HEL_006581-RA	HMEL032581g1.t1					
N6.HOG0001390	OG0000511	n11			HEL_006579-RA, HEL_006577-RA, HEL_006576-RA	HMEL007753g1.t1					
N6.HOG0001391	OG0000512	n0			HEL_007892-RA	HMEL016103g1.t1					
N6.HOG0001392	OG0000513	n1			HEL_009915-RA	HMEL008343-RA					
N6.HOG0001393	OG0000513	n9			HEL_009914-RA	HMEL008342-RA					
N6.HOG0001394	OG0000514	n7			HEL_001536-RA, HEL_001539-RA						
N6.HOG0001395	OG0000514	n13			HEL_001545-RA	HMEL011864g1.t1					
N6.HOG0001396	OG0000515	n1			HEL_008717-RA	HMEL004818g1.t1					
N6.HOG0001397	OG0000515	n13				HMEL012023g1.t1					
N6.HOG0001398	OG0000516	n0			HEL_007300-RA, HEL_007303-RA, HEL_007299-RA	HMEL012138g1.t1, HMEL036366g1.t1					
N6.HOG0001399	OG0000517	n10			HEL_010905-RA	HMEL022177g1.t1					
N6.HOG0001400	OG0000517	n12			HEL_010906-RA						
N6.HOG0001401	OG0000517	n14			HEL_010904-RA						
N6.HOG0001402	OG0000518	n0			HEL_012795-RA, HEL_012791-RA	HMEL011268g1.t1, HMEL032619g1.t1					
N6.HOG0001403	OG0000519	n1				HMEL032623g1.t1					
N6.HOG0001404	OG0000519	n9			HEL_014090-RA	HMEL016346g1.t1					
N6.HOG0001405	OG0000520	n1			HEL_009865-RA	HMEL017795g1.t1					
N6.HOG0001406	OG0000520	n9			HEL_001041-RA, HEL_001043-RA	HMEL015764g1.t1					
N6.HOG0001407	OG0000521	n1				HMEL015661g1.t1					
N6.HOG0001408	OG0000521	n13			HEL_006007-RA						
N6.HOG0001409	OG0000522	n1			HEL_004233-RA	HMEL009868g1.t1					
N6.HOG0001410	OG0000522	n9			HEL_004235-RA, HEL_004236-RA	HMEL036074g1.t1					
N6.HOG0001411	OG0000523	n0			HEL_010739-RA	HMEL014003g1.t1					
N6.HOG0001412	OG0000524	n2			HEL_002512-RA	HMEL004062g1.t1					
N6.HOG0001413	OG0000524	n13			HEL_007493-RA, HEL_007491-RA, HEL_007492-RA, HEL_012441-RA, HEL_012442-RA						
N6.HOG0001414	OG0000525	n8			HEL_011908-RA	HMEL034650g1.t1					
N6.HOG0001415	OG0000525	n9			HEL_011906-RA	HMEL013151g1.t1					
N6.HOG0001416	OG0000525	n10			HEL_009497-RA	HMEL013150g1.t1					
N6.HOG0001417	OG0000526	n6				HMEL033294g1.t1, HMEL008206g1.t1					
N6.HOG0001418	OG0000526	n9			HEL_013327-RA						
N6.HOG0001419	OG0000526	n11			HEL_010027-RA						
N6.HOG0001420	OG0000526	n13				HMEL014346g1.t1, HMEL033293g1.t1, HMEL014345g1.t1, HMEL033298g1.t1					
N6.HOG0001421	OG0000527	n6			HEL_003104-RA	HMEL011367g1.t1					
N6.HOG0001422	OG0000527	n7			HEL_008940-RA						
N6.HOG0001423	OG0000527	n10			HEL_003103-RA	HMEL011366g1.t1					
N6.HOG0001424	OG0000529	n1			HEL_014561-RA	HMEL032296g1.t1					
N6.HOG0001425	OG0000529	n9			HEL_008180-RA						
N6.HOG0001426	OG0000529	n12			HEL_008179-RA	HMEL032348g1.t1					
N6.HOG0001427	OG0000530	n1			HEL_013561-RA	HMEL036826g1.t1					
N6.HOG0001428	OG0000530	n9			HEL_013565-RA						
N6.HOG0001429	OG0000530	n16			HEL_013564-RA	HMEL036824g1.t1					
N6.HOG0001430	OG0000531	n1			HEL_000996-RA						
N6.HOG0001431	OG0000531	n2			HEL_000995-RA	HMEL020600g1.t1, HMEL037611g1.t1, HMEL037610g1.t1, HMEL037609g1.t1					
N6.HOG0001432	OG0000532	n4			HEL_012599-RA, HEL_012594-RA, HEL_012596-RA	HMEL031675g1.t1					
N6.HOG0001433	OG0000532	n14			HEL_012597-RA	HMEL007091g1.t1					
N6.HOG0001434	OG0000535	n2			HEL_011620-RA	HMEL009436g1.t1					
N6.HOG0001435	OG0000535	n7			HEL_011621-RA	HMEL035242g1.t1					
N6.HOG0001436	OG0000536	n6				HMEL036868g1.t1					
N6.HOG0001437	OG0000536	n10			HEL_012042-RA, HEL_012040-RA, HEL_012043-RA						
N6.HOG0001438	OG0000536	n12			HEL_012047-RA	HMEL036869g1.t1					
N6.HOG0001439	OG0000537	n8			HEL_001223-RA	HMEL031019g1.t1					
N6.HOG0001440	OG0000537	n11			HEL_001224-RA, HEL_001222-RA	HMEL015243g1.t1					
N6.HOG0001441	OG0000538	n1			HEL_006238-RA	HMEL009291-RA					
N6.HOG0001442	OG0000538	n9			HEL_006239-RA	HMEL009292g1.t1					
N6.HOG0001443	OG0000539	n8			HEL_013100-RA	HMEL004530-RA					
N6.HOG0001444	OG0000539	n14			HEL_013102-RA	HMEL026006g1.t1					
N6.HOG0001445	OG0000539	n16			HEL_001902-RA	HMEL009495-RA					
N6.HOG0001446	OG0000539	n17			HEL_013101-RA	HMEL030993g1.t1					
N6.HOG0001447	OG0000541	n0			HEL_007109-RA	HMEL035585g1.t1, HMEL032226g1.t1, HMEL034782g1.t1, HMEL035299g1.t1, HMEL034960g1.t1, HMEL031509g1.t1, HMEL031016g1.t1, HMEL032763g1.t1, HMEL035614g1.t1, HMEL034859g1.t1, HMEL030254g1.t1, HMEL035782g1.t1, HMEL036936g1.t1, HMEL033301g1.t1, HMEL032913g1.t1, HMEL030571g1.t1, HMEL038152g1.t1					
N6.HOG0001448	OG0000542	n7			HEL_002627-RA	HMEL006535g1.t1					
N6.HOG0001449	OG0000543	n1			HEL_007396-RA	HMEL036456g1.t1					
N6.HOG0001450	OG0000543	n3			HEL_012873-RA	HMEL011472g1.t1, HMEL033296g1.t1, HMEL036001g1.t1					
N6.HOG0001451	OG0000543	n7			HEL_005723-RA	HMEL033397g1.t1, HMEL034509g1.t1					
N6.HOG0001452	OG0000543	n10			HEL_001729-RA, HEL_009573-RA, HEL_001728-RA, HEL_001384-RA	HMEL036311g1.t1					
N6.HOG0001453	OG0000543	n14			HEL_011664-RA, HEL_013446-RA, HEL_010346-RA	HMEL035901g1.t1, HMEL031687g1.t1					
N6.HOG0001454	OG0000544	n3			HEL_011255-RA	HMEL016061g1.t1					
N6.HOG0001455	OG0000544	n8			HEL_011256-RA						
N6.HOG0001456	OG0000546	n1				HMEL036943g1.t1					
N6.HOG0001457	OG0000547	n1			HEL_002230-RA	HMEL030116g1.t1					
N6.HOG0001458	OG0000547	n8			HEL_002229-RA	HMEL002949g1.t1					
N6.HOG0001459	OG0000548	n5			HEL_005072-RA	HMEL037813g1.t1					
N6.HOG0001460	OG0000548	n9			HEL_005071-RA	HMEL011771g1.t1					
N6.HOG0001461	OG0000549	n2			HEL_012993-RA						
N6.HOG0001462	OG0000549	n16			HEL_012992-RA						
N6.HOG0001463	OG0000550	n4				HMEL032246g1.t1					
N6.HOG0001464	OG0000550	n6			HEL_000454-RA						
N6.HOG0001465	OG0000550	n13			HEL_000453-RA	HMEL032245g1.t1					
N6.HOG0001466	OG0000551	n1			HEL_002195-RA						
N6.HOG0001467	OG0000551	n8			HEL_002197-RA	HMEL002615g1.t1					
N6.HOG0001468	OG0000552	n7			HEL_011047-RA	HMEL036204g1.t1					
N6.HOG0001469	OG0000552	n10			HEL_011046-RA	HMEL010177g1.t1					
N6.HOG0001470	OG0000553	n9			HEL_005397-RA, HEL_005395-RA	HMEL022580g1.t1					
N6.HOG0001471	OG0000553	n12			HEL_005394-RA	HMEL034425g1.t1					
N6.HOG0001472	OG0000554	n2			HEL_002062-RA						
N6.HOG0001473	OG0000554	n5			HEL_002063-RA	HMEL010765g1.t1					
N6.HOG0001474	OG0000555	n5			HEL_009239-RA						
N6.HOG0001475	OG0000555	n10			HEL_009240-RA						
N6.HOG0001476	OG0000555	n12			HEL_009241-RA						
N6.HOG0001477	OG0000556	n1			HEL_013066-RA						
N6.HOG0001478	OG0000556	n8			HEL_013067-RA	HMEL010791g1.t1					
N6.HOG0001479	OG0000556	n15			HEL_013068-RA						
N6.HOG0001480	OG0000557	n4			HEL_013917-RA	HMEL035380g1.t1					
N6.HOG0001481	OG0000557	n5			HEL_013918-RA	HMEL014182g1.t1, HMEL022191g1.t1, HMEL022190g1.t1, HMEL035394g1.t1, HMEL035381g1.t1					
N6.HOG0001482	OG0000557	n10				HMEL035393g1.t1					
N6.HOG0001483	OG0000558	n4			HEL_013207-RA	HMEL009547g1.t1					
N6.HOG0001484	OG0000558	n11				HMEL033677g1.t1					
N6.HOG0001485	OG0000559	n0			HEL_003508-RA	HMEL010272g1.t1					
N6.HOG0001486	OG0000560	n0			HEL_008998-RA	HMEL033666g1.t1					
N6.HOG0001487	OG0000561	n12			HEL_014336-RA	HMEL014977g1.t1					
N6.HOG0001488	OG0000562	n1			HEL_008082-RA	HMEL010757g1.t1					
N6.HOG0001489	OG0000562	n9			HEL_005258-RA, HEL_005257-RA	HMEL002276g1.t1					
N6.HOG0001490	OG0000563	n7			HEL_004974-RA						
N6.HOG0001491	OG0000563	n10			HEL_004977-RA, HEL_004975-RA						
N6.HOG0001492	OG0000563	n12			HEL_004978-RA	HMEL033478g1.t1					
N6.HOG0001493	OG0000563	n13			HEL_004976-RA	HMEL013193g1.t1					
N6.HOG0001494	OG0000563	n16				HMEL013194g1.t1					
N6.HOG0001495	OG0000564	n15			HEL_005665-RA						
N6.HOG0001496	OG0000566	n1			HEL_010618-RA	HMEL015776g1.t1					
N6.HOG0001497	OG0000566	n10			HEL_007763-RA	HMEL004348g1.t1					
N6.HOG0001498	OG0000568	n1			HEL_000490-RA	HMEL010559g1.t1					
N6.HOG0001499	OG0000568	n8			HEL_000491-RA	HMEL010561g1.t1					
