HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N7.HOG0004254	OG0002768	n3								Vcard_DToL09442-RA	
N7.HOG0004255	OG0002768	n7								Vcard_DToL09443-RA	
N7.HOG0004256	OG0002769	n0								Vcard_DToL14476-RA	XP_026494366.1
N7.HOG0004257	OG0002770	n0								Vcard_DToL09445-RA	XP_026492270.1, XP_026492269.1
N7.HOG0004258	OG0002771	n0								Vcard_DToL02182-RA	XP_026484799.1
N7.HOG0004259	OG0002772	n0								Vcard_DToL09446-RA	XP_026492372.1, XP_026492371.1
N7.HOG0004260	OG0002773	n5								Vcard_DToL02183-RA	XP_026484806.1
N7.HOG0004261	OG0002774	n0								Vcard_DToL07358-RA	XP_026496980.1, XP_026496979.1, XP_026496978.1
N7.HOG0004262	OG0002775	n0								Vcard_DToL01608-RA	XP_026492708.1
N7.HOG0004263	OG0002776	n0								Vcard_DToL06705-RA	XP_026485264.1, XP_026485272.1, XP_026485279.1
N7.HOG0004264	OG0002777	n0								Vcard_DToL17066-RA	XP_026493612.1
N7.HOG0004265	OG0002778	n0								Vcard_DToL00386-RA, Vcard_DToL00388-RA	XP_026496689.1
N7.HOG0004266	OG0002779	n0									XP_026493238.1
N7.HOG0004267	OG0002780	n0								Vcard_DToL00392-RA	XP_026496142.1
N7.HOG0004268	OG0002781	n4								Vcard_DToL02953-RA	
N7.HOG0004269	OG0002781	n7								Vcard_DToL02954-RA	XP_026498613.1
N7.HOG0004270	OG0002782	n0								Vcard_DToL02958-RA	XP_026498619.1
N7.HOG0004271	OG0002783	n0								Vcard_DToL15515-RA, Vcard_DToL15512-RA	XP_026498116.1
N7.HOG0004272	OG0002784	n2								Vcard_DToL10434-RA	XP_026485613.1
N7.HOG0004273	OG0002784	n5								Vcard_DToL10431-RA	XP_026485614.1
N7.HOG0004274	OG0002785	n0								Vcard_DToL03699-RA	XP_026491197.1
N7.HOG0004275	OG0002786	n0								Vcard_DToL00404-RA	XP_026496532.1, XP_026496540.1
N7.HOG0004276	OG0002787	n8									XP_026495626.1
N7.HOG0004277	OG0002788	n1									XP_026495254.1
N7.HOG0004278	OG0002788	n4								Vcard_DToL08614-RA	XP_026495255.1
N7.HOG0004279	OG0002789	n0									XP_026488849.1
N7.HOG0004280	OG0002790	n0								Vcard_DToL07374-RA	XP_026497021.1
N7.HOG0004281	OG0002791	n1								Vcard_DToL15382-RA	XP_026497346.1
N7.HOG0004282	OG0002792	n0								Vcard_DToL11022-RA	XP_026493881.1
N7.HOG0004283	OG0002793	n0								Vcard_DToL14507-RA	XP_026494325.1, XP_026494324.1
N7.HOG0004284	OG0002794	n0								Vcard_DToL11028-RA, Vcard_DToL11027-RA	XP_026493885.1
N7.HOG0004285	OG0002795	n0								Vcard_DToL09789-RA	XP_026498188.1
N7.HOG0004286	OG0002796	n4								Vcard_DToL05358-RA	XP_026485768.1
N7.HOG0004287	OG0002796	n9									XP_026485772.1
N7.HOG0004288	OG0002797	n0								Vcard_DToL14511-RA	XP_026494350.1
N7.HOG0004289	OG0002798	n0								Vcard_DToL00510-RA	XP_026499013.1
N7.HOG0004290	OG0002799	n0								Vcard_DToL02229-RA	XP_026485079.1
N7.HOG0004291	OG0002800	n0								Vcard_DToL06718-RA	XP_026484730.1
N7.HOG0004292	OG0002801	n4								Vcard_DToL02367-RA	
N7.HOG0004293	OG0002802	n0								Vcard_DToL17305-RA	XP_026484154.1
N7.HOG0004294	OG0002803	n0								Vcard_DToL15387-RA	XP_026497367.1, XP_026497368.1
N7.HOG0004295	OG0002804	n2									XP_026489580.1
N7.HOG0004296	OG0002804	n8								Vcard_DToL16218-RA	
N7.HOG0004297	OG0002804	n9								Vcard_DToL16217-RA	
N7.HOG0004298	OG0002805	n3								Vcard_DToL13210-RA	
N7.HOG0004299	OG0002805	n8									XP_026493707.1
N7.HOG0004300	OG0002806	n0								Vcard_DToL07379-RA	XP_026496896.1
N7.HOG0004301	OG0002807	n3									XP_026493894.1
N7.HOG0004302	OG0002808	n3								Vcard_DToL16216-RA	
N7.HOG0004303	OG0002809	n7								Vcard_DToL05370-RA	
N7.HOG0004304	OG0002809	n8								Vcard_DToL05371-RA	
N7.HOG0004305	OG0002810	n0								Vcard_DToL12691-RA	XP_026495845.1
N7.HOG0004306	OG0002811	n5								Vcard_DToL08378-RA	
N7.HOG0004307	OG0002812	n0								Vcard_DToL05374-RA	XP_026485857.1, XP_026485858.1, XP_026485859.1
N7.HOG0004308	OG0002813	n0								Vcard_DToL14227-RA	XP_026498304.1, XP_026498303.1
N7.HOG0004309	OG0002814	n5								Vcard_DToL16212-RA	XP_026489595.1
N7.HOG0004310	OG0002815	n0								Vcard_DToL03715-RA	XP_026491582.1
N7.HOG0004311	OG0002816	n0								Vcard_DToL11993-RA	XP_026486785.1
N7.HOG0004312	OG0002817	n6								Vcard_DToL12588-RA	
N7.HOG0004313	OG0002817	n7								Vcard_DToL12590-RA	XP_026495623.1
N7.HOG0004314	OG0002818	n0								Vcard_DToL05384-RA	XP_026486320.1, XP_026486321.1
N7.HOG0004315	OG0002819	n4								Vcard_DToL02345-RA	
N7.HOG0004316	OG0002819	n5								Vcard_DToL02346-RA	XP_026484914.1
N7.HOG0004317	OG0002820	n0								Vcard_DToL05385-RA	XP_026486317.1, XP_026486318.1
N7.HOG0004318	OG0002821	n0								Vcard_DToL02980-RA	XP_026498597.1
N7.HOG0004319	OG0002822	n0								Vcard_DToL02981-RA	XP_026498538.1
N7.HOG0004320	OG0002823	n0									XP_026488558.1
N7.HOG0004321	OG0002824	n6									XP_026493683.1
N7.HOG0004322	OG0002824	n8								Vcard_DToL01245-RA	XP_026493684.1
N7.HOG0004323	OG0002825	n0								Vcard_DToL06733-RA	XP_026495427.1
N7.HOG0004324	OG0002826	n4								Vcard_DToL08570-RA	
N7.HOG0004325	OG0002826	n5								Vcard_DToL08571-RA	XP_026495133.1, XP_026495134.1
N7.HOG0004326	OG0002827	n0								Vcard_DToL05393-RA	XP_026485774.1
N7.HOG0004327	OG0002828	n0								Vcard_DToL00442-RA	XP_026500563.1
N7.HOG0004328	OG0002829	n0								Vcard_DToL16196-RA	XP_026489604.1
N7.HOG0004329	OG0002830	n0									XP_026494168.1
N7.HOG0004330	OG0002831	n4								Vcard_DToL00453-RA	
N7.HOG0004331	OG0002831	n7								Vcard_DToL00451-RA	XP_026500550.1
N7.HOG0004332	OG0002832	n0								Vcard_DToL05820-RA	XP_026487790.1
N7.HOG0004333	OG0002833	n0								Vcard_DToL05817-RA	XP_026487727.1
N7.HOG0004334	OG0002834	n4								Vcard_DToL07957-RA	
N7.HOG0004335	OG0002834	n8								Vcard_DToL07960-RA	
N7.HOG0004336	OG0002835	n6								Vcard_DToL09486-RA	XP_026492335.1
N7.HOG0004337	OG0002835	n9								Vcard_DToL09484-RA	XP_026492334.1
N7.HOG0004338	OG0002836	n0								Vcard_DToL07952-RA	XP_026501343.1
N7.HOG0004339	OG0002837	n7								Vcard_DToL13692-RA	
N7.HOG0004340	OG0002837	n9									XP_026495466.1
N7.HOG0004341	OG0002838	n0								Vcard_DToL03957-RA	XP_026491175.1
N7.HOG0004342	OG0002839	n5								Vcard_DToL05801-RA	
N7.HOG0004343	OG0002839	n6								Vcard_DToL05802-RA	
N7.HOG0004344	OG0002840	n0								Vcard_DToL09337-RA	XP_026499578.1
N7.HOG0004345	OG0002841	n0								Vcard_DToL05797-RA	XP_026487777.1
N7.HOG0004346	OG0002842	n4								Vcard_DToL09329-RA	XP_026499568.1
N7.HOG0004347	OG0002842	n8								Vcard_DToL09330-RA	
N7.HOG0004348	OG0002843	n0								Vcard_DToL07398-RA	XP_026497012.1
N7.HOG0004349	OG0002844	n0								Vcard_DToL12638-RA	XP_026495614.1
N7.HOG0004350	OG0002845	n8								Vcard_DToL14238-RA	
N7.HOG0004351	OG0002845	n9								Vcard_DToL14240-RA	
N7.HOG0004352	OG0002846	n0								Vcard_DToL15416-RA	XP_026497424.1
N7.HOG0004353	OG0002847	n0								Vcard_DToL14243-RA	XP_026498314.1, XP_026498315.1, XP_026498313.1
N7.HOG0004354	OG0002848	n8								Vcard_DToL02310-RA	
N7.HOG0004355	OG0002849	n0								Vcard_DToL10401-RA	XP_026485529.1, XP_026485528.1
N7.HOG0004356	OG0002850	n0								Vcard_DToL11074-RA	XP_026493873.1
N7.HOG0004357	OG0002851	n4									XP_026496940.1
N7.HOG0004358	OG0002852	n5								Vcard_DToL11077-RA	XP_026493952.1
N7.HOG0004359	OG0002853	n4								Vcard_DToL12629-RA	
N7.HOG0004360	OG0002853	n6								Vcard_DToL12627-RA	
N7.HOG0004361	OG0002854	n0								Vcard_DToL13709-RA	XP_026495435.1
N7.HOG0004362	OG0002855	n0								Vcard_DToL15562-RA	XP_026492037.1
N7.HOG0004363	OG0002857	n0								Vcard_DToL07411-RA, Vcard_DToL07410-RA	XP_026497004.1
N7.HOG0004364	OG0002858	n0								Vcard_DToL14418-RA	XP_026494164.1
N7.HOG0004365	OG0002859	n1								Vcard_DToL12622-RA	
N7.HOG0004366	OG0002859	n2								Vcard_DToL12623-RA	XP_026495944.1
N7.HOG0004367	OG0002860	n6								Vcard_DToL09957-RA	
N7.HOG0004368	OG0002861	n0								Vcard_DToL03761-RA	XP_026491640.1
N7.HOG0004369	OG0002862	n0								Vcard_DToL16169-RA	XP_026498775.1, XP_026498774.1
N7.HOG0004370	OG0002863	n0									XP_026485538.1
N7.HOG0004371	OG0002864	n0								Vcard_DToL03766-RA	XP_026491663.1
N7.HOG0004372	OG0002865	n0								Vcard_DToL15574-RA, Vcard_DToL15573-RA	XP_026492015.1
N7.HOG0004373	OG0002866	n0									XP_026486635.1, XP_026486636.1
N7.HOG0004374	OG0002867	n2								Vcard_DToL10950-RA	
N7.HOG0004375	OG0002867	n6									XP_026493834.1
N7.HOG0004376	OG0002868	n2								Vcard_DToL15432-RA	XP_026497385.1
N7.HOG0004377	OG0002868	n8								Vcard_DToL15434-RA	
N7.HOG0004378	OG0002869	n0								Vcard_DToL14265-RA	XP_026498279.1, XP_026498280.1
N7.HOG0004379	OG0002870	n0								Vcard_DToL15435-RA	XP_026497402.1
N7.HOG0004380	OG0002871	n5								Vcard_DToL07800-RA	
N7.HOG0004381	OG0002871	n9									XP_026489032.1
N7.HOG0004382	OG0002872	n0								Vcard_DToL04448-RA	XP_026488388.1
N7.HOG0004383	OG0002873	n2									XP_026491683.1
N7.HOG0004384	OG0002873	n7								Vcard_DToL03784-RA	
N7.HOG0004385	OG0002874	n0								Vcard_DToL07447-RA	XP_026496885.1
N7.HOG0004386	OG0002875	n0								Vcard_DToL05724-RA	XP_026487312.1
N7.HOG0004387	OG0002876	n0								Vcard_DToL09288-RA	XP_026499650.1
N7.HOG0004388	OG0002877	n0								Vcard_DToL13754-RA	XP_026496484.1, XP_026496485.1
N7.HOG0004389	OG0002878	n0								Vcard_DToL10913-RA	XP_026490303.1, XP_026490304.1
N7.HOG0004390	OG0002879	n5								Vcard_DToL14399-RA	
N7.HOG0004391	OG0002879	n7									XP_026498946.1
N7.HOG0004392	OG0002880	n0								Vcard_DToL10914-RA	XP_026499844.1
N7.HOG0004393	OG0002881	n0								Vcard_DToL10917-RA, Vcard_DToL10916-RA	XP_026494028.1
N7.HOG0004394	OG0002882	n0								Vcard_DToL14385-RA	XP_026498920.1
N7.HOG0004395	OG0002883	n0								Vcard_DToL03797-RA	XP_026491678.1
N7.HOG0004396	OG0002884	n0								Vcard_DToL10141-RA	XP_026493377.1
N7.HOG0004397	OG0002885	n7								Vcard_DToL15448-RA	
N7.HOG0004398	OG0002886	n5								Vcard_DToL06794-RA	
N7.HOG0004399	OG0002887	n0								Vcard_DToL12058-RA	XP_026486873.1
N7.HOG0004400	OG0002888	n0								Vcard_DToL05640-RA	XP_026487576.1
N7.HOG0004401	OG0002889	n2									XP_026486424.1, XP_026484875.1
N7.HOG0004402	OG0002890	n0								Vcard_DToL04455-RA	XP_026488244.1
N7.HOG0004403	OG0002891	n0								Vcard_DToL05438-RA	XP_026486040.1
N7.HOG0004404	OG0002892	n0								Vcard_DToL02257-RA, Vcard_DToL02258-RA	XP_026485162.1
N7.HOG0004405	OG0002893	n4								Vcard_DToL00524-RA	
N7.HOG0004406	OG0002893	n5								Vcard_DToL00522-RA	XP_026499926.1
N7.HOG0004407	OG0002895	n6								Vcard_DToL10308-RA	XP_026493020.1
N7.HOG0004408	OG0002896	n0									XP_026496548.1
N7.HOG0004409	OG0002897	n0								Vcard_DToL10119-RA	XP_026493290.1
N7.HOG0004410	OG0002898	n0								Vcard_DToL05195-RA	XP_026486083.1, XP_026486084.1
N7.HOG0004411	OG0002899	n0								Vcard_DToL14281-RA	XP_026498289.1
N7.HOG0004412	OG0002900	n0								Vcard_DToL05191-RA	XP_026485693.1
N7.HOG0004413	OG0002901	n0								Vcard_DToL05186-RA	XP_026485694.1
N7.HOG0004414	OG0002902	n0								Vcard_DToL14294-RA	XP_026498233.1, XP_026498234.1
N7.HOG0004415	OG0002903	n0								Vcard_DToL17242-RA	XP_026483935.1
N7.HOG0004416	OG0002904	n0								Vcard_DToL15475-RA	XP_026483200.1
N7.HOG0004417	OG0002905	n0								Vcard_DToL10366-RA	XP_026485318.1, XP_026485317.1
N7.HOG0004418	OG0002907	n0								Vcard_DToL09241-RA	XP_026499768.1
N7.HOG0004419	OG0002908	n0								Vcard_DToL15477-RA, Vcard_DToL15476-RA	XP_026483201.1
N7.HOG0004420	OG0002909	n0								Vcard_DToL14373-RA	XP_026498932.1
N7.HOG0004421	OG0002910	n6								Vcard_DToL07490-RA	
N7.HOG0004422	OG0002910	n9								Vcard_DToL07488-RA	XP_026496679.1
N7.HOG0004423	OG0002911	n1								Vcard_DToL14368-RA	
N7.HOG0004424	OG0002911	n2								Vcard_DToL14369-RA	XP_026498929.1
N7.HOG0004425	OG0002912	n0								Vcard_DToL00550-RA	XP_026499346.1, XP_026499336.1
N7.HOG0004426	OG0002913	n0								Vcard_DToL04490-RA	XP_026488196.1, XP_026488197.1
N7.HOG0004427	OG0002914	n0								Vcard_DToL00551-RA	XP_026499367.1, XP_026499359.1
N7.HOG0004428	OG0002915	n6								Vcard_DToL02387-RA	XP_026484473.1
N7.HOG0004429	OG0002915	n7								Vcard_DToL02386-RA	XP_026484471.1
N7.HOG0004430	OG0002916	n0								Vcard_DToL10937-RA	XP_026494040.1, XP_026494041.1
N7.HOG0004431	OG0002917	n4								Vcard_DToL14362-RA	XP_026498901.1
N7.HOG0004432	OG0002917	n7								Vcard_DToL14360-RA	
N7.HOG0004433	OG0002918	n0								Vcard_DToL07498-RA	XP_026496665.1
N7.HOG0004434	OG0002919	n4								Vcard_DToL04493-RA	
N7.HOG0004435	OG0002919	n6								Vcard_DToL04494-RA	XP_026488280.1
N7.HOG0004436	OG0002920	n3									XP_026489043.1, XP_026489042.1
N7.HOG0004437	OG0002920	n8								Vcard_DToL07822-RA	
N7.HOG0004438	OG0002921	n0								Vcard_DToL12579-RA	XP_026495725.1
N7.HOG0004439	OG0002922	n4								Vcard_DToL14357-RA	
N7.HOG0004440	OG0002922	n7								Vcard_DToL14358-RA	
N7.HOG0004441	OG0002923	n0								Vcard_DToL02398-RA	XP_026484450.1
N7.HOG0004442	OG0002924	n4								Vcard_DToL14351-RA	
N7.HOG0004443	OG0002924	n9								Vcard_DToL14350-RA	
N7.HOG0004444	OG0002925	n0								Vcard_DToL05710-RA	XP_026487578.1
N7.HOG0004445	OG0002926	n0								Vcard_DToL07506-RA	XP_026496790.1
N7.HOG0004446	OG0002927	n2								Vcard_DToL13812-RA	
N7.HOG0004447	OG0002927	n3								Vcard_DToL13811-RA	XP_026496544.1
N7.HOG0004448	OG0002928	n6								Vcard_DToL12128-RA	XP_026499290.1
N7.HOG0004449	OG0002928	n9								Vcard_DToL12129-RA	
N7.HOG0004450	OG0002929	n0								Vcard_DToL03810-RA	XP_026491514.1, XP_026491516.1
N7.HOG0004451	OG0002930	n0								Vcard_DToL04518-RA	XP_026488422.1, XP_026488421.1
N7.HOG0004452	OG0002931	n0								Vcard_DToL10097-RA	XP_026493286.1
N7.HOG0004453	OG0002932	n0								Vcard_DToL12127-RA, Vcard_DToL12123-RA	XP_026500032.1
N7.HOG0004454	OG0002933	n0								Vcard_DToL12122-RA	XP_026500033.1
N7.HOG0004455	OG0002934	n7								Vcard_DToL14344-RA	
N7.HOG0004456	OG0002934	n8								Vcard_DToL14343-RA	
N7.HOG0004457	OG0002935	n0								Vcard_DToL07510-RA	XP_026492824.1
N7.HOG0004458	OG0002936	n4								Vcard_DToL12559-RA	XP_026495690.1
N7.HOG0004459	OG0002937	n0								Vcard_DToL13797-RA	XP_026496525.1
N7.HOG0004460	OG0002938	n1								Vcard_DToL10357-RA	XP_026485304.1
N7.HOG0004461	OG0002938	n3									XP_026485302.1, XP_026485303.1
N7.HOG0004462	OG0002939	n4								Vcard_DToL05176-RA	XP_026486080.1, XP_026486079.1
N7.HOG0004463	OG0002940	n0								Vcard_DToL06769-RA, Vcard_DToL06595-RA	XP_026495770.1, XP_026501268.1
N7.HOG0004464	OG0002941	n0								Vcard_DToL12555-RA	XP_026500044.1
N7.HOG0004465	OG0002942	n0								Vcard_DToL08229-RA	XP_026495749.1
N7.HOG0004466	OG0002943	n1								Vcard_DToL05693-RA	XP_026487801.1
N7.HOG0004467	OG0002943	n8								Vcard_DToL05692-RA	
N7.HOG0004468	OG0002944	n0								Vcard_DToL02412-RA	XP_026484588.1
N7.HOG0004469	OG0002945	n0								Vcard_DToL01434-RA	XP_026496598.1
N7.HOG0004470	OG0002946	n8								Vcard_DToL15611-RA	
N7.HOG0004471	OG0002947	n0								Vcard_DToL12553-RA	XP_026488013.1
N7.HOG0004472	OG0002948	n4									XP_026486673.1
N7.HOG0004473	OG0002948	n8								Vcard_DToL14314-RA	
N7.HOG0004474	OG0002949	n0								Vcard_DToL12091-RA	XP_026486846.1
N7.HOG0004475	OG0002950	n4								Vcard_DToL09214-RA	XP_026486491.1
N7.HOG0004476	OG0002951	n5								Vcard_DToL05682-RA	XP_026487811.1
N7.HOG0004477	OG0002952	n0								Vcard_DToL10078-RA	XP_026493483.1
N7.HOG0004478	OG0002953	n0								Vcard_DToL01102-RA, Vcard_DToL01098-RA	XP_026497880.1
N7.HOG0004479	OG0002954	n2								Vcard_DToL10343-RA	XP_026485350.1
N7.HOG0004480	OG0002954	n7									XP_026485622.1
N7.HOG0004481	OG0002955	n0								Vcard_DToL12194-RA	XP_026499210.1
N7.HOG0004482	OG0002956	n0								Vcard_DToL02726-RA	XP_026501798.1, XP_026501799.1, XP_026501800.1
N7.HOG0004483	OG0002957	n0									XP_026488185.1
N7.HOG0004484	OG0002958	n2								Vcard_DToL05666-RA	XP_026487415.1
N7.HOG0004485	OG0002958	n7								Vcard_DToL05665-RA	
N7.HOG0004486	OG0002959	n0								Vcard_DToL02430-RA, Vcard_DToL02429-RA	XP_026484362.1
N7.HOG0004487	OG0002960	n5								Vcard_DToL14444-RA	
N7.HOG0004488	OG0002960	n9								Vcard_DToL14445-RA	
N7.HOG0004489	OG0002961	n0								Vcard_DToL02433-RA	XP_026484589.1
N7.HOG0004490	OG0002962	n0								Vcard_DToL14443-RA	XP_026494392.1
N7.HOG0004491	OG0002963	n4								Vcard_DToL02443-RA	
N7.HOG0004492	OG0002963	n5								Vcard_DToL02440-RA	XP_026485144.1
N7.HOG0004493	OG0002964	n0								Vcard_DToL09210-RA	XP_026486575.1
N7.HOG0004494	OG0002965	n0								Vcard_DToL06756-RA	XP_026483582.1
N7.HOG0004495	OG0002966	n0								Vcard_DToL06656-RA	XP_026484269.1
N7.HOG0004496	OG0002967	n0								Vcard_DToL05659-RA	XP_026487520.1
N7.HOG0004497	OG0002968	n0								Vcard_DToL10327-RA	XP_026485326.1
N7.HOG0004498	OG0002969	n0								Vcard_DToL05334-RA	XP_026486289.1
N7.HOG0004499	OG0002970	n8								Vcard_DToL11907-RA	XP_026489227.1, XP_026489228.1
N7.HOG0004500	OG0002971	n2									XP_026484521.1
N7.HOG0004501	OG0002971	n7								Vcard_DToL02474-RA	
N7.HOG0004502	OG0002972	n0								Vcard_DToL06932-RA	XP_026489473.1
N7.HOG0004503	OG0002973	n6								Vcard_DToL08188-RA	
N7.HOG0004504	OG0002973	n8									XP_026490741.1
N7.HOG0004505	OG0002974	n4								Vcard_DToL17142-RA	
N7.HOG0004506	OG0002974	n8								Vcard_DToL17144-RA	
N7.HOG0004507	OG0002975	n4								Vcard_DToL10855-RA	
N7.HOG0004508	OG0002975	n6								Vcard_DToL10854-RA	
N7.HOG0004509	OG0002976	n0								Vcard_DToL17139-RA	XP_026496775.1
N7.HOG0004510	OG0002977	n0								Vcard_DToL17137-RA	XP_026501769.1, XP_026501768.1
N7.HOG0004511	OG0002978	n0								Vcard_DToL05316-RA	XP_026485760.1, XP_026485759.1
N7.HOG0004512	OG0002979	n0								Vcard_DToL06959-RA	XP_026489442.1
N7.HOG0004513	OG0002980	n0								Vcard_DToL05649-RA	XP_026487367.1
N7.HOG0004514	OG0002981	n8								Vcard_DToL15696-RA	
N7.HOG0004515	OG0002982	n7								Vcard_DToL00593-RA	XP_026497054.1
N7.HOG0004516	OG0002982	n8								Vcard_DToL00594-RA	XP_026497044.1
N7.HOG0004517	OG0002983	n3									XP_026485674.1
N7.HOG0004518	OG0002983	n6									XP_026499542.1
N7.HOG0004519	OG0002984	n0								Vcard_DToL10053-RA	XP_026493315.1, XP_026493314.1
N7.HOG0004520	OG0002985	n0								Vcard_DToL00596-RA	XP_026497083.1
N7.HOG0004521	OG0002986	n0								Vcard_DToL00597-RA	XP_026497018.1, XP_026496991.1
N7.HOG0004522	OG0002987	n0								Vcard_DToL05647-RA	XP_026487564.1
N7.HOG0004523	OG0002988	n0								Vcard_DToL11897-RA	XP_026486531.1
N7.HOG0004524	OG0002989	n1								Vcard_DToL15708-RA	
N7.HOG0004525	OG0002989	n3									XP_026497725.1
N7.HOG0004526	OG0002990	n0								Vcard_DToL07572-RA	XP_026492863.1
N7.HOG0004527	OG0002991	n0								Vcard_DToL17292-RA	XP_026484068.1
N7.HOG0004528	OG0002992	n0								Vcard_DToL11895-RA	XP_026486535.1
N7.HOG0004529	OG0002993	n0								Vcard_DToL13766-RA	XP_026496460.1
N7.HOG0004530	OG0002994	n0								Vcard_DToL10870-RA	XP_026490318.1, XP_026490319.1
N7.HOG0004531	OG0002995	n5									XP_026496081.1
N7.HOG0004532	OG0002996	n0								Vcard_DToL02496-RA	XP_026484676.1
N7.HOG0004533	OG0002997	n1								Vcard_DToL02503-RA	
N7.HOG0004534	OG0002997	n2								Vcard_DToL02504-RA	XP_026484673.1
N7.HOG0004535	OG0002998	n3									XP_026492757.1
N7.HOG0004536	OG0002999	n8								Vcard_DToL08452-RA	
N7.HOG0004537	OG0003000	n4								Vcard_DToL02505-RA	XP_026484709.1
N7.HOG0004538	OG0003000	n6								Vcard_DToL02506-RA	
N7.HOG0004539	OG0003002	n0								Vcard_DToL03879-RA	XP_026491480.1
N7.HOG0004540	OG0003003	n7								Vcard_DToL09164-RA	
N7.HOG0004541	OG0003004	n4								Vcard_DToL01718-RA	
N7.HOG0004542	OG0003004	n7								Vcard_DToL01719-RA	XP_026500057.1
N7.HOG0004543	OG0003005	n5								Vcard_DToL11884-RA	
N7.HOG0004544	OG0003005	n7									XP_026489766.1
N7.HOG0004545	OG0003006	n4								Vcard_DToL02513-RA	XP_026484682.1
N7.HOG0004546	OG0003007	n4								Vcard_DToL07581-RA	
N7.HOG0004547	OG0003007	n5								Vcard_DToL07580-RA	XP_026492763.1
N7.HOG0004548	OG0003008	n3								Vcard_DToL00712-RA	
N7.HOG0004549	OG0003008	n6								Vcard_DToL09161-RA	XP_026496075.1
N7.HOG0004550	OG0003009	n0								Vcard_DToL04509-RA	XP_026488233.1
N7.HOG0004551	OG0003010	n4								Vcard_DToL05276-RA	
N7.HOG0004552	OG0003011	n4								Vcard_DToL02831-RA	
N7.HOG0004553	OG0003011	n5								Vcard_DToL02832-RA	XP_026484224.1, XP_026489792.1
N7.HOG0004554	OG0003012	n0								Vcard_DToL01704-RA	XP_026492605.1, XP_026492606.1
N7.HOG0004555	OG0003013	n0								Vcard_DToL01834-RA	XP_026501204.1
N7.HOG0004556	OG0003014	n0								Vcard_DToL15735-RA	
N7.HOG0004557	OG0003015	n0								Vcard_DToL17102-RA	XP_026501737.1
N7.HOG0004558	OG0003016	n4								Vcard_DToL09137-RA	XP_026488170.1
N7.HOG0004559	OG0003016	n9								Vcard_DToL09133-RA	
N7.HOG0004560	OG0003017	n6								Vcard_DToL00615-RA	XP_026497172.1
N7.HOG0004561	OG0003018	n7								Vcard_DToL05270-RA	XP_026486257.1
N7.HOG0004562	OG0003019	n0								Vcard_DToL02543-RA	XP_026484655.1, XP_026484656.1
N7.HOG0004563	OG0003020	n1									XP_026501739.1
N7.HOG0004564	OG0003020	n4								Vcard_DToL17098-RA	XP_026501740.1
N7.HOG0004565	OG0003021	n0								Vcard_DToL10286-RA	XP_026492992.1, XP_026492994.1, XP_026492993.1
N7.HOG0004566	OG0003022	n0								Vcard_DToL10284-RA, Vcard_DToL10285-RA	XP_026492989.1
N7.HOG0004567	OG0003023	n4								Vcard_DToL08288-RA	
N7.HOG0004568	OG0003023	n5								Vcard_DToL08289-RA	XP_026501590.1
N7.HOG0004569	OG0003024	n0								Vcard_DToL02551-RA	XP_026484651.1
N7.HOG0004570	OG0003025	n0								Vcard_DToL08137-RA, Vcard_DToL08136-RA	XP_026494484.1
N7.HOG0004571	OG0003026	n4								Vcard_DToL03873-RA	XP_026491210.1
N7.HOG0004572	OG0003026	n9								Vcard_DToL03874-RA	
N7.HOG0004573	OG0003027	n6								Vcard_DToL08291-RA	XP_026501591.1
N7.HOG0004574	OG0003028	n0								Vcard_DToL11876-RA	XP_026499953.1
N7.HOG0004575	OG0003029	n0								Vcard_DToL09122-RA	XP_026488151.1
N7.HOG0004576	OG0003031	n0								Vcard_DToL01689-RA	XP_026492674.1
N7.HOG0004577	OG0003032	n0								Vcard_DToL10273-RA	XP_026498339.1
N7.HOG0004578	OG0003033	n6								Vcard_DToL00786-RA	
N7.HOG0004579	OG0003033	n8								Vcard_DToL00785-RA	
N7.HOG0004580	OG0003034	n3									XP_026491348.1
N7.HOG0004581	OG0003035	n5								Vcard_DToL09112-RA	XP_026499314.1, XP_026497198.1
N7.HOG0004582	OG0003035	n8									XP_026488136.1
N7.HOG0004583	OG0003036	n5								Vcard_DToL01681-RA	XP_026492641.1
N7.HOG0004584	OG0003036	n8									XP_026492640.1
N7.HOG0004585	OG0003037	n0								Vcard_DToL01676-RA, Vcard_DToL01673-RA, Vcard_DToL01678-RA	XP_026492676.1
N7.HOG0004586	OG0003038	n0								Vcard_DToL02841-RA	XP_026489821.1
N7.HOG0004587	OG0003039	n0								Vcard_DToL15751-RA	XP_026491866.1
N7.HOG0004588	OG0003040	n2								Vcard_DToL07019-RA	XP_026486453.1
N7.HOG0004589	OG0003041	n0								Vcard_DToL04645-RA, Vcard_DToL04646-RA	XP_026490900.1
N7.HOG0004590	OG0003042	n0								Vcard_DToL07020-RA, Vcard_DToL07021-RA	XP_026486445.1
N7.HOG0004591	OG0003043	n0								Vcard_DToL17089-RA	XP_026501780.1
N7.HOG0004592	OG0003044	n0								Vcard_DToL02585-RA	XP_026484819.1
N7.HOG0004593	OG0003045	n5								Vcard_DToL11848-RA	
