HOG	OG	Gene Tree Parent Clade	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
N4.HOG0001190	OG0000524	n2						XP_034835157.1	XP_039759224.1		
N4.HOG0001191	OG0000525	n0						XP_034837237.1	XP_039760878.1		
N4.HOG0001192	OG0000526	n17						XP_034827441.1	XP_039752020.1		
N4.HOG0001193	OG0000527	n1							XP_039764361.1, XP_039764363.1, XP_039764362.1		
N4.HOG0001194	OG0000527	n10						XP_034840196.1	XP_039762533.1		
N4.HOG0001195	OG0000528	n0						XP_034838007.1, XP_034838018.1, XP_034838016.1, XP_034838340.1, XP_034838017.1, XP_034837975.1	XP_039762166.1, XP_039762165.1, XP_039762164.1, XP_039762059.1, XP_039762058.1		
N4.HOG0001196	OG0000529	n1						XP_034835470.1	XP_039759356.1		
N4.HOG0001197	OG0000529	n12						XP_034835282.1	XP_039759298.1		
N4.HOG0001198	OG0000530	n1						XP_034834884.1	XP_039755996.1		
N4.HOG0001199	OG0000530	n9						XP_034834424.1	XP_039756613.1		
N4.HOG0001200	OG0000531	n2						XP_034831569.1	XP_039755828.1, XP_039755690.1		
N4.HOG0001201	OG0000532	n2						XP_034831890.1	XP_039752844.1		
N4.HOG0001202	OG0000533	n6						XP_034829406.1			
N4.HOG0001203	OG0000533	n11						XP_034829311.1, XP_034829312.1, XP_034829310.1	XP_039755080.1, XP_039755081.1		
N4.HOG0001204	OG0000534	n0							XP_039761889.1, XP_039763769.1, XP_039760777.1, XP_039757909.1, XP_039753926.1, XP_039755978.1, XP_039764034.1, XP_039758889.1, XP_039759158.1, XP_039757821.1, XP_039750352.1, XP_039763464.1, XP_039758943.1, XP_039753017.1, XP_039752808.1, XP_039763368.1, XP_039753171.1		
N4.HOG0001205	OG0000535	n7						XP_034840162.1	XP_039746941.1, XP_039746944.1, XP_039746945.1, XP_039746943.1, XP_039746942.1		
N4.HOG0001206	OG0000536	n6						XP_034834997.1			
N4.HOG0001207	OG0000536	n12						XP_034834998.1			
N4.HOG0001208	OG0000537	n3							XP_039745352.1		
N4.HOG0001209	OG0000537	n11						XP_034824140.1			
N4.HOG0001210	OG0000538	n1						XP_034826682.1	XP_039751613.1		
N4.HOG0001211	OG0000538	n9						XP_034826681.1	XP_039751096.1		
N4.HOG0001212	OG0000539	n8						XP_034824098.1	XP_039765335.1		
N4.HOG0001213	OG0000539	n12						XP_034824100.1			
N4.HOG0001214	OG0000540	n4						XP_034838249.1, XP_034837410.1, XP_034833761.1			
N4.HOG0001215	OG0000540	n9						XP_034830789.1			
N4.HOG0001216	OG0000540	n17						XP_034827774.1			
N4.HOG0001217	OG0000542	n2							XP_039759824.1, XP_039759815.1		
N4.HOG0001218	OG0000542	n7						XP_034835984.1, XP_034835975.1	XP_039760888.1		
N4.HOG0001219	OG0000544	n11						XP_034838557.1	XP_039747781.1, XP_039747783.1, XP_039747784.1, XP_039747786.1, XP_039747782.1, XP_039747787.1		
N4.HOG0001220	OG0000545	n5							XP_039764540.1		
N4.HOG0001221	OG0000545	n6							XP_039756649.1, XP_039761867.1		
N4.HOG0001222	OG0000546	n1						XP_034829966.1, XP_034829967.1	XP_039749492.1, XP_039749491.1		
N4.HOG0001223	OG0000547	n1						XP_034828579.1	XP_039765246.1		
N4.HOG0001224	OG0000547	n8						XP_034828574.1, XP_034828566.1			
N4.HOG0001225	OG0000548	n2						XP_034834268.1	XP_039757884.1		
N4.HOG0001226	OG0000551	n1						XP_034837571.1	XP_039761428.1		
N4.HOG0001227	OG0000551	n8						XP_034837582.1	XP_039761738.1		
N4.HOG0001228	OG0000553	n0						XP_034836905.1	XP_039761117.1		
N4.HOG0001229	OG0000554	n11						XP_034835758.1, XP_034835759.1	XP_039759866.1		
N4.HOG0001230	OG0000555	n2						XP_034837145.1	XP_039760820.1		
N4.HOG0001231	OG0000556	n8						XP_034839057.1	XP_039762804.1		
N4.HOG0001232	OG0000557	n0						XP_034828075.1	XP_039751923.1		
N4.HOG0001233	OG0000558	n4						XP_034828352.1	XP_039750378.1		
N4.HOG0001234	OG0000558	n11						XP_034825640.1	XP_039745903.1		
N4.HOG0001235	OG0000559	n0						XP_034832437.1, XP_034832438.1, XP_034832436.1, XP_034832435.1	XP_039752881.1, XP_039752878.1, XP_039752877.1, XP_039752879.1		
N4.HOG0001236	OG0000560	n0						XP_034832937.1	XP_039757019.1, XP_039757018.1, XP_039757038.1, XP_039757130.1, XP_039757027.1		
N4.HOG0001237	OG0000561	n2						XP_034830340.1, XP_034830341.1, XP_034830339.1, XP_034830338.1	XP_039754297.1		
N4.HOG0001238	OG0000562	n1						XP_034827334.1	XP_039751584.1		
N4.HOG0001239	OG0000562	n9						XP_034829150.1	XP_039754767.1		
N4.HOG0001240	OG0000563	n3						XP_034826314.1	XP_039745174.1		
N4.HOG0001241	OG0000564	n8						XP_034834698.1, XP_034834699.1	XP_039756301.1, XP_039756302.1		
N4.HOG0001242	OG0000565	n0						XP_034827092.1	XP_039749351.1, XP_039747190.1, XP_039749923.1, XP_039753322.1, XP_039753323.1, XP_039764503.1, XP_039765330.1, XP_039756015.1, XP_039756014.1, XP_039764889.1, XP_039764890.1, XP_039764287.1, XP_039764290.1, XP_039764286.1, XP_039764285.1		
N4.HOG0001243	OG0000566	n1						XP_034829779.1	XP_039750063.1		
N4.HOG0001244	OG0000566	n10						XP_034830184.1	XP_039749698.1		
N4.HOG0001245	OG0000567	n0							XP_039750708.1, XP_039765526.1, XP_039750268.1, XP_039763692.1, XP_039747689.1, XP_039749815.1, XP_039748615.1, XP_039762827.1, XP_039747724.1, XP_039756417.1, XP_039752576.1, XP_039762240.1, XP_039763124.1, XP_039764374.1, XP_039762125.1, XP_039757595.1, XP_039760649.1		
N4.HOG0001246	OG0000568	n1						XP_034836682.1	XP_039748014.1		
N4.HOG0001247	OG0000568	n8						XP_034836355.1			
N4.HOG0001248	OG0000569	n1						XP_034830202.1	XP_039749927.1		
N4.HOG0001249	OG0000569	n9						XP_034830588.1	XP_039754291.1		
N4.HOG0001250	OG0000570	n1						XP_034836440.1	XP_039747913.1		
N4.HOG0001251	OG0000570	n9						XP_034836675.1	XP_039748351.1		
N4.HOG0001252	OG0000571	n3							XP_039750579.1		
N4.HOG0001253	OG0000571	n12							XP_039750535.1		
N4.HOG0001254	OG0000573	n1						XP_034840359.1	XP_039747324.1		
N4.HOG0001255	OG0000573	n9						XP_034840202.1	XP_039746648.1		
N4.HOG0001256	OG0000574	n2						XP_034825636.1			
N4.HOG0001257	OG0000574	n6						XP_034836656.1	XP_039747611.1		
N4.HOG0001258	OG0000574	n13						XP_034825721.1	XP_039745814.1		
N4.HOG0001259	OG0000575	n1						XP_034838931.1	XP_039762845.1		
N4.HOG0001260	OG0000575	n9						XP_034833810.1	XP_039757510.1		
N4.HOG0001261	OG0000576	n1						XP_034830378.1	XP_039754498.1		
N4.HOG0001262	OG0000576	n9						XP_034839461.1	XP_039763795.1		
N4.HOG0001263	OG0000577	n0							XP_039756647.1, XP_039762234.1, XP_039747582.1, XP_039754277.1, XP_039756918.1, XP_039748161.1, XP_039759399.1, XP_039754959.1, XP_039763760.1, XP_039746182.1, XP_039750215.1, XP_039762200.1, XP_039759393.1, XP_039749020.1, XP_039760071.1, XP_039747526.1, XP_039764393.1		
N4.HOG0001264	OG0000578	n2						XP_034829680.1	XP_039749472.1		
N4.HOG0001265	OG0000579	n8							XP_039756525.1		
N4.HOG0001266	OG0000580	n7						XP_034840539.1	XP_039747269.1		
N4.HOG0001267	OG0000581	n0						XP_034838474.1	XP_039747824.1, XP_039747825.1, XP_039747827.1, XP_039747829.1, XP_039747828.1, XP_039747826.1		
N4.HOG0001268	OG0000582	n3							XP_039765855.1		
N4.HOG0001269	OG0000582	n6						XP_034830057.1	XP_039749910.1		
N4.HOG0001270	OG0000582	n7						XP_034830056.1	XP_039750077.1		
N4.HOG0001271	OG0000583	n1						XP_034825400.1	XP_039746407.1		
N4.HOG0001272	OG0000583	n9						XP_034836412.1	XP_039748081.1		
N4.HOG0001273	OG0000584	n2						XP_034825702.1	XP_039745596.1		
N4.HOG0001274	OG0000585	n7						XP_034834466.1, XP_034834463.1, XP_034834465.1	XP_039756009.1		
N4.HOG0001275	OG0000586	n5						XP_034832974.1, XP_034832975.1	XP_039756773.1, XP_039756774.1		
N4.HOG0001276	OG0000587	n1						XP_034825472.1	XP_039745891.1		
N4.HOG0001277	OG0000587	n7						XP_034825469.1, XP_034825471.1	XP_039746283.1		
N4.HOG0001278	OG0000588	n1						XP_034831813.1, XP_034831812.1	XP_039753321.1		
N4.HOG0001279	OG0000588	n10						XP_034834008.1	XP_039757676.1		
N4.HOG0001280	OG0000589	n2						XP_034834458.1, XP_034834457.1, XP_034834459.1			
N4.HOG0001281	OG0000589	n15							XP_039756577.1		
N4.HOG0001282	OG0000589	n16							XP_039756574.1		
N4.HOG0001283	OG0000591	n1						XP_034834224.1	XP_039758084.1		
N4.HOG0001284	OG0000591	n9						XP_034834223.1	XP_039757910.1		
N4.HOG0001285	OG0000592	n1						XP_034828207.1	XP_039752161.1		
N4.HOG0001286	OG0000592	n9						XP_034839539.1	XP_039763861.1		
N4.HOG0001287	OG0000593	n0						XP_034826945.1, XP_034837366.1, XP_034838204.1	XP_039753375.1, XP_039756189.1, XP_039752177.1, XP_039756053.1, XP_039750229.1, XP_039750468.1, XP_039750467.1, XP_039754111.1, XP_039751987.1, XP_039758453.1, XP_039754577.1, XP_039751400.1, XP_039764327.1		
N4.HOG0001288	OG0000594	n1						XP_034838602.1	XP_039747561.1, XP_039747560.1		
N4.HOG0001289	OG0000596	n0						XP_034833077.1, XP_034832795.1, XP_034832796.1	XP_039757054.1		
N4.HOG0001290	OG0000597	n3						XP_034836925.1			
N4.HOG0001291	OG0000597	n5						XP_034836926.1			
N4.HOG0001292	OG0000597	n9							XP_039760980.1		
N4.HOG0001293	OG0000598	n5							XP_039749760.1		
N4.HOG0001294	OG0000598	n6							XP_039756279.1		
N4.HOG0001295	OG0000598	n7							XP_039763313.1, XP_039763311.1, XP_039763312.1, XP_039763310.1, XP_039763314.1		
N4.HOG0001296	OG0000599	n1						XP_034825282.1	XP_039745696.1		
N4.HOG0001297	OG0000599	n9						XP_034825285.1	XP_039746324.1		
N4.HOG0001298	OG0000600	n1						XP_034828802.1	XP_039764506.1		
N4.HOG0001299	OG0000600	n9						XP_034828835.1, XP_034828829.1	XP_039765061.1		
N4.HOG0001300	OG0000601	n2							XP_039760627.1, XP_039760626.1		
N4.HOG0001301	OG0000601	n11						XP_034837109.1	XP_039760404.1		
N4.HOG0001302	OG0000602	n1						XP_034828258.1			
N4.HOG0001303	OG0000602	n8						XP_034826906.1, XP_034826905.1	XP_039751335.1		
N4.HOG0001304	OG0000603	n2						XP_034838004.1	XP_039762250.1		
N4.HOG0001305	OG0000604	n1						XP_034835603.1	XP_039759616.1		
N4.HOG0001306	OG0000604	n9						XP_034835601.1			
N4.HOG0001307	OG0000604	n11						XP_034835602.1	XP_039759132.1		
N4.HOG0001308	OG0000605	n2						XP_034825859.1	XP_039747031.1		
N4.HOG0001309	OG0000606	n1						XP_034829752.1	XP_039749869.1		
N4.HOG0001310	OG0000606	n9						XP_034829893.1	XP_039749664.1		
N4.HOG0001311	OG0000607	n4						XP_034826278.1	XP_039747961.1		
N4.HOG0001312	OG0000607	n6						XP_034826539.1	XP_039754431.1		
N4.HOG0001313	OG0000608	n1						XP_034834449.1	XP_039756427.1		
N4.HOG0001314	OG0000608	n8						XP_034834455.1	XP_039756683.1		
N4.HOG0001315	OG0000609	n1						XP_034830352.1	XP_039754489.1		
N4.HOG0001316	OG0000609	n7						XP_034830354.1, XP_034830355.1	XP_039754010.1		
N4.HOG0001317	OG0000610	n2						XP_034833362.1			
N4.HOG0001318	OG0000610	n5						XP_034833361.1	XP_039758825.1		
N4.HOG0001319	OG0000611	n4						XP_034831506.1	XP_039755938.1		
N4.HOG0001320	OG0000611	n6						XP_034831507.1	XP_039755483.1		
N4.HOG0001321	OG0000612	n3						XP_034826749.1			
N4.HOG0001322	OG0000613	n2						XP_034837733.1	XP_039761642.1		
N4.HOG0001323	OG0000614	n1						XP_034826900.1	XP_039751364.1		
N4.HOG0001324	OG0000614	n9						XP_034826878.1	XP_039751237.1		
N4.HOG0001325	OG0000615	n1						XP_034827513.1	XP_039751858.1		
N4.HOG0001326	OG0000616	n2						XP_034827730.1	XP_039751742.1		
N4.HOG0001327	OG0000616	n12						XP_034827729.1	XP_039751744.1		
N4.HOG0001328	OG0000617	n1						XP_034829677.1	XP_039749861.1		
N4.HOG0001329	OG0000617	n8						XP_034829756.1	XP_039749967.1		
N4.HOG0001330	OG0000618	n7						XP_034840414.1	XP_039747284.1		
N4.HOG0001331	OG0000618	n12						XP_034840193.1	XP_039747250.1, XP_039747249.1, XP_039747248.1, XP_039747246.1, XP_039747245.1		
N4.HOG0001332	OG0000619	n2							XP_039749263.1		
N4.HOG0001333	OG0000620	n1						XP_034841149.1	XP_039765437.1		
N4.HOG0001334	OG0000620	n10						XP_034824036.1	XP_039745115.1		
N4.HOG0001335	OG0000621	n5							XP_039759208.1, XP_039757642.1, XP_039749323.1, XP_039754396.1, XP_039753552.1, XP_039758451.1, XP_039752543.1		
N4.HOG0001336	OG0000625	n0						XP_034833800.1	XP_039763914.1, XP_039746738.1, XP_039755004.1, XP_039759464.1, XP_039760129.1, XP_039761932.1, XP_039764391.1, XP_039761960.1, XP_039750823.1, XP_039762292.1, XP_039758678.1, XP_039747256.1, XP_039748633.1, XP_039756628.1		
N4.HOG0001337	OG0000626	n0							XP_039759723.1, XP_039751299.1, XP_039759724.1, XP_039759715.1, XP_039759718.1, XP_039759717.1, XP_039759711.1, XP_039759725.1, XP_039750593.1, XP_039749111.1, XP_039758238.1, XP_039750147.1, XP_039748083.1, XP_039760026.1, XP_039759713.1, XP_039759720.1, XP_039759714.1, XP_039759719.1		
N4.HOG0001338	OG0000627	n1						XP_034830996.1	XP_039753994.1		
N4.HOG0001339	OG0000627	n15							XP_039753993.1, XP_039753995.1		
N4.HOG0001340	OG0000629	n8						XP_034826075.1	XP_039745977.1		
N4.HOG0001341	OG0000629	n11						XP_034826411.1	XP_039746098.1		
N4.HOG0001342	OG0000631	n8						XP_034832260.1			
N4.HOG0001343	OG0000632	n10						XP_034832721.1	XP_039756796.1		
N4.HOG0001344	OG0000633	n3						XP_034832286.1			
N4.HOG0001345	OG0000634	n1						XP_034829755.1	XP_039749916.1		
N4.HOG0001346	OG0000634	n6						XP_034826815.1	XP_039751305.1		
N4.HOG0001347	OG0000635	n2						XP_034838469.1			
N4.HOG0001348	OG0000635	n4							XP_039750853.1		
N4.HOG0001349	OG0000635	n10							XP_039753719.1		
N4.HOG0001350	OG0000636	n2						XP_034828443.1	XP_039750847.1		
N4.HOG0001351	OG0000636	n9						XP_034828799.1	XP_039750401.1		
N4.HOG0001352	OG0000637	n5						XP_034834753.1	XP_039756377.1		
N4.HOG0001353	OG0000637	n6						XP_034838820.1	XP_039762188.1		
N4.HOG0001354	OG0000637	n11						XP_034824585.1	XP_039748937.1		
N4.HOG0001355	OG0000638	n1							XP_039756688.1		
N4.HOG0001356	OG0000638	n11						XP_034826158.1			
N4.HOG0001357	OG0000639	n2						XP_034836335.1	XP_039748088.1, XP_039748087.1		
N4.HOG0001358	OG0000639	n8						XP_034836567.1	XP_039747776.1, XP_039747775.1		
N4.HOG0001359	OG0000640	n1						XP_034827982.1	XP_039752594.1		
N4.HOG0001360	OG0000640	n7						XP_034827438.1	XP_039752659.1, XP_039752661.1		
N4.HOG0001361	OG0000641	n3						XP_034840311.1	XP_039747130.1		
N4.HOG0001362	OG0000641	n11						XP_034840312.1	XP_039747210.1		
N4.HOG0001363	OG0000642	n4						XP_034831384.1	XP_039755563.1		
N4.HOG0001364	OG0000642	n9						XP_034831381.1	XP_039755670.1		
N4.HOG0001365	OG0000643	n0						XP_034828943.1	XP_039755094.1, XP_039755093.1, XP_039755095.1		
N4.HOG0001366	OG0000645	n1						XP_034837288.1	XP_039760695.1		
N4.HOG0001367	OG0000645	n9						XP_034830853.1	XP_039754573.1		
N4.HOG0001368	OG0000647	n4						XP_034832962.1, XP_034832964.1	XP_039757199.1, XP_039757201.1, XP_039757200.1		
N4.HOG0001369	OG0000648	n1							XP_039756211.1		
N4.HOG0001370	OG0000648	n5						XP_034834680.1, XP_034834681.1	XP_039756212.1, XP_039756210.1		
N4.HOG0001371	OG0000649	n1						XP_034839260.1	XP_039763922.1		
N4.HOG0001372	OG0000649	n8						XP_034834316.1	XP_039758101.1		
N4.HOG0001373	OG0000650	n3						XP_034839616.1	XP_039764015.1		
N4.HOG0001374	OG0000650	n8						XP_034838709.1	XP_039747971.1		
N4.HOG0001375	OG0000651	n4						XP_034838702.1	XP_039747807.1, XP_039747808.1		
N4.HOG0001376	OG0000651	n10						XP_034838407.1			
N4.HOG0001377	OG0000652	n0						XP_034833731.1, XP_034833732.1, XP_034833730.1	XP_039757554.1, XP_039757553.1		
N4.HOG0001378	OG0000653	n1							XP_039762828.1		
N4.HOG0001379	OG0000653	n6						XP_034839016.1			
N4.HOG0001380	OG0000653	n7						XP_034838747.1			
N4.HOG0001381	OG0000653	n9						XP_034838748.1			
N4.HOG0001382	OG0000653	n13						XP_034838746.1			
N4.HOG0001383	OG0000654	n2						XP_034834215.1	XP_039758079.1		
N4.HOG0001384	OG0000654	n9						XP_034835619.1	XP_039759658.1		
N4.HOG0001385	OG0000655	n7						XP_034840855.1			
N4.HOG0001386	OG0000655	n11						XP_034841476.1			
N4.HOG0001387	OG0000656	n1						XP_034826671.1	XP_039750736.1		
N4.HOG0001388	OG0000656	n8						XP_034825827.1	XP_039747575.1, XP_039747567.1		
N4.HOG0001389	OG0000657	n1						XP_034838410.1	XP_039748153.1, XP_039748152.1		
N4.HOG0001390	OG0000657	n9						XP_034838411.1	XP_039748154.1		
N4.HOG0001391	OG0000658	n0						XP_034840537.1, XP_034840538.1, XP_034840536.1, XP_034840535.1	XP_039747478.1, XP_039747476.1, XP_039747475.1, XP_039747477.1		
N4.HOG0001392	OG0000659	n1						XP_034827080.1	XP_039751317.1		
N4.HOG0001393	OG0000660	n5						XP_034829209.1	XP_039754817.1		
N4.HOG0001394	OG0000660	n6						XP_034829208.1	XP_039755034.1		
N4.HOG0001395	OG0000661	n5						XP_034826409.1	XP_039758692.1		
N4.HOG0001396	OG0000661	n10						XP_034826408.1			
N4.HOG0001397	OG0000661	n11						XP_034839532.1			
N4.HOG0001398	OG0000662	n8						XP_034837246.1	XP_039760460.1		
N4.HOG0001399	OG0000663	n1						XP_034839624.1	XP_039763396.1		
N4.HOG0001400	OG0000663	n9						XP_034838293.1	XP_039762051.1		
N4.HOG0001401	OG0000664	n2						XP_034831116.1	XP_039755767.1		
N4.HOG0001402	OG0000665	n0							XP_039753018.1, XP_039763465.1, XP_039759159.1, XP_039752812.1, XP_039755986.1, XP_039753928.1, XP_039750354.1, XP_039763374.1, XP_039757822.1, XP_039758945.1, XP_039763369.1, XP_039763385.1, XP_039758892.1, XP_039760780.1, XP_039757949.1, XP_039753172.1		
N4.HOG0001403	OG0000666	n0						XP_034833662.1, XP_034833661.1, XP_034833660.1, XP_034833663.1	XP_039758811.1, XP_039758812.1, XP_039758813.1		
N4.HOG0001404	OG0000667	n8							XP_039765857.1, XP_039745076.1, XP_039765939.1		
N4.HOG0001405	OG0000667	n15						XP_034825829.1, XP_034825828.1			
N4.HOG0001406	OG0000668	n3						XP_034834577.1	XP_039755942.1		
N4.HOG0001407	OG0000668	n9						XP_034836017.1, XP_034836001.1, XP_034836009.1	XP_039757264.1		
N4.HOG0001408	OG0000669	n5						XP_034831749.1	XP_039753607.1		
N4.HOG0001409	OG0000670	n1						XP_034830336.1	XP_039754133.1		
N4.HOG0001410	OG0000670	n9						XP_034830272.1	XP_039754288.1		
N4.HOG0001411	OG0000671	n4						XP_034837107.1	XP_039760661.1		
N4.HOG0001412	OG0000671	n11						XP_034837302.1, XP_034832798.1			
N4.HOG0001413	OG0000672	n5						XP_034829837.1	XP_039749638.1, XP_039749637.1, XP_039749636.1		
N4.HOG0001414	OG0000672	n10						XP_034829836.1	XP_039749866.1		
N4.HOG0001415	OG0000673	n1						XP_034833687.1	XP_039758759.1		
N4.HOG0001416	OG0000673	n8						XP_034833472.1	XP_039758616.1		
N4.HOG0001417	OG0000674	n4							XP_039747881.1		
N4.HOG0001418	OG0000674	n5						XP_034836584.1, XP_034836318.1	XP_039747745.1		
N4.HOG0001419	OG0000675	n1						XP_034835027.1	XP_039756187.1		
N4.HOG0001420	OG0000675	n8						XP_034834950.1	XP_039756657.1		
N4.HOG0001421	OG0000676	n1						XP_034839216.1	XP_039764191.1		
N4.HOG0001422	OG0000677	n0						XP_034829183.1	XP_039755023.1, XP_039755024.1, XP_039755022.1, XP_039755021.1, XP_039755020.1		
N4.HOG0001423	OG0000678	n0						XP_034838348.1	XP_039761918.1		
N4.HOG0001424	OG0000679	n1						XP_034834379.1	XP_039756608.1		
N4.HOG0001425	OG0000679	n7						XP_034834378.1	XP_039756624.1, XP_039756623.1		
N4.HOG0001426	OG0000680	n0						XP_034838731.1	XP_039747931.1, XP_039747929.1, XP_039747930.1, XP_039747932.1		
N4.HOG0001427	OG0000681	n0						XP_034830610.1	XP_039754263.1		
N4.HOG0001428	OG0000682	n1						XP_034832534.1	XP_039757272.1		
N4.HOG0001429	OG0000682	n8						XP_034832535.1	XP_039757273.1		
N4.HOG0001430	OG0000683	n0						XP_034829136.1	XP_039754828.1		
N4.HOG0001431	OG0000684	n1						XP_034830820.1	XP_039754343.1		
N4.HOG0001432	OG0000685	n8						XP_034833165.1	XP_039758279.1		
N4.HOG0001433	OG0000685	n10						XP_034833359.1, XP_034833358.1	XP_039758316.1, XP_039758314.1, XP_039758315.1, XP_039758312.1		
N4.HOG0001434	OG0000686	n4						XP_034827822.1			
N4.HOG0001435	OG0000686	n11						XP_034827823.1	XP_039752549.1		
N4.HOG0001436	OG0000687	n2						XP_034832910.1	XP_039756948.1		
N4.HOG0001437	OG0000687	n9							XP_039752532.1, XP_039752531.1		
N4.HOG0001438	OG0000688	n0						XP_034831821.1	XP_039753587.1, XP_039753586.1		
N4.HOG0001439	OG0000689	n0						XP_034827126.1	XP_039751423.1		
N4.HOG0001440	OG0000690	n1						XP_034828203.1	XP_039764995.1, XP_039764994.1		
N4.HOG0001441	OG0000690	n9						XP_034828212.1	XP_039764415.1		
N4.HOG0001442	OG0000691	n5						XP_034828321.1			
N4.HOG0001443	OG0000691	n8							XP_039764608.1, XP_039764609.1, XP_039764610.1		
N4.HOG0001444	OG0000692	n3						XP_034835273.1	XP_039759367.1, XP_039759400.1		
N4.HOG0001445	OG0000692	n8						XP_034835491.1	XP_039759250.1		
N4.HOG0001446	OG0000693	n5						XP_034833578.1			
N4.HOG0001447	OG0000693	n7						XP_034833577.1			
N4.HOG0001448	OG0000693	n10						XP_034833579.1	XP_039758871.1		
N4.HOG0001449	OG0000694	n1						XP_034825021.1	XP_039764536.1		
N4.HOG0001450	OG0000694	n8						XP_034831576.1	XP_039755626.1		
N4.HOG0001451	OG0000695	n2						XP_034827093.1			
N4.HOG0001452	OG0000696	n0						XP_034828157.1, XP_034828159.1, XP_034828158.1, XP_034828161.1, XP_034827838.1, XP_034828163.1, XP_034828162.1	XP_039752075.1		
N4.HOG0001453	OG0000697	n6						XP_034828168.1	XP_039752239.1		
N4.HOG0001454	OG0000698	n1							XP_039752048.1		
N4.HOG0001455	OG0000698	n9						XP_034827591.1	XP_039752049.1		
N4.HOG0001456	OG0000699	n2						XP_034833560.1	XP_039757429.1		
N4.HOG0001457	OG0000699	n9						XP_034831600.1	XP_039756438.1		
N4.HOG0001458	OG0000700	n4						XP_034837607.1	XP_039761674.1, XP_039761675.1, XP_039761673.1		
N4.HOG0001459	OG0000701	n14						XP_034825962.1	XP_039760427.1		
N4.HOG0001460	OG0000701	n15						XP_034825965.1	XP_039748185.1		
N4.HOG0001461	OG0000702	n10						XP_034827228.1, XP_034827227.1, XP_034827226.1	XP_039751383.1		
N4.HOG0001462	OG0000703	n10						XP_034828521.1	XP_039750739.1, XP_039750740.1		
N4.HOG0001463	OG0000704	n1						XP_034840110.1, XP_034840109.1	XP_039746666.1		
N4.HOG0001464	OG0000704	n9						XP_034836168.1	XP_039760309.1		
N4.HOG0001465	OG0000705	n1							XP_039764317.1		
N4.HOG0001466	OG0000705	n3							XP_039763090.1, XP_039764303.1, XP_039762016.1		
N4.HOG0001467	OG0000706	n6						XP_034824403.1	XP_039749114.1		
N4.HOG0001468	OG0000707	n0						XP_034827112.1	XP_039751133.1, XP_039751130.1, XP_039751132.1, XP_039751131.1, XP_039751128.1, XP_039751134.1, XP_039751129.1		
