Orthogroup	Junonia_coenia	Vanessa_cardui
OG0001365	JC_03687-RA	Vcard_DToL09017-RA
OG0001365	JC_03688-RA	Vcard_DToL09016-RA
OG0001366	JC_02257-RA	Vcard_DToL00065-RA
OG0001367	JC_00780-RA, JC_00778-RA	Vcard_DToL01789-RA
OG0001368	JC_02255-RA	Vcard_DToL00069-RA
OG0001368	JC_02254-RA	Vcard_DToL00071-RA
OG0001369	JC_04492-RA	Vcard_DToL04804-RA
OG0001369	JC_04494-RA	Vcard_DToL04802-RA
OG0001370	JC_14880-RA	Vcard_DToL16062-RA
OG0001371	JC_08697-RA	Vcard_DToL07120-RA
OG0001371	JC_08696-RA	Vcard_DToL07123-RA
OG0001372	JC_10570-RA	Vcard_DToL13008-RA
OG0001373	JC_00698-RA	Vcard_DToL01897-RA
OG0001374	JC_01549-RA	Vcard_DToL00891-RA
OG0001375	JC_00793-RA	Vcard_DToL01782-RA
OG0001376	JC_00797-RA	Vcard_DToL01774-RA
OG0001376	JC_08023-RA	Vcard_DToL06191-RA
OG0001377	JC_14129-RA	Vcard_DToL13871-RA
OG0001378	JC_13847-RA	Vcard_DToL14185-RA
OG0001379	JC_17199-RA, JC_17198-RA	Vcard_DToL01766-RA
OG0001380	JC_02303-RA	Vcard_DToL00015-RA
OG0001381	JC_17138-RA, JC_17139-RA	Vcard_DToL17779-RA
OG0001382	JC_10585-RA	Vcard_DToL12993-RA
OG0001383	JC_02328-RA	Vcard_DToL03408-RA
OG0001383	JC_02329-RA	Vcard_DToL03406-RA
OG0001384	JC_16640-RA	Vcard_DToL18791-RA
OG0001385	JC_08718-RA	Vcard_DToL07096-RA, Vcard_DToL07094-RA
OG0001386	JC_03598-RA	Vcard_DToL04109-RA
OG0001387	JC_03712-RA	Vcard_DToL08983-RA
OG0001388	JC_03593-RA	Vcard_DToL04104-RA
OG0001390	JC_03723-RA	Vcard_DToL08971-RA
OG0001390	JC_03722-RA	Vcard_DToL08973-RA
OG0001391	JC_09793-RA, JC_09791-RA	Vcard_DToL06412-RA, Vcard_DToL06414-RA
OG0001391	JC_09792-RA	Vcard_DToL06413-RA
OG0001392	JC_14465-RA	Vcard_DToL16624-RA
OG0001393	JC_04924-RA	Vcard_DToL04779-RA
OG0001393	JC_04523-RA	Vcard_DToL04785-RA
OG0001394	JC_05475-RA	Vcard_DToL03172-RA
OG0001395	JC_14161-RA	Vcard_DToL13829-RA
OG0001395	JC_14160-RA	Vcard_DToL13830-RA
OG0001396	JC_16042-RA	Vcard_DToL17683-RA
OG0001397	JC_16762-RA, JC_17225-RA, JC_17224-RA	Vcard_DToL18760-RA
OG0001398	JC_14897-RA	Vcard_DToL16045-RA
OG0001399	JC_16304-RA, JC_16303-RA	Vcard_DToL18314-RA
OG0001400	JC_12524-RA	Vcard_DToL14554-RA
OG0001401	JC_06187-RA	Vcard_DToL10749-RA
OG0001405	JC_14838-RA	Vcard_DToL16111-RA
OG0001406	JC_07508-RA	Vcard_DToL09591-RA
OG0001406	JC_07509-RA	Vcard_DToL09592-RA
OG0001407	JC_16366-RA	Vcard_DToL18305-RA
OG0001407	JC_16365-RA	Vcard_DToL18304-RA
OG0001408	JC_16671-RA	Vcard_DToL18841-RA
OG0001409	JC_03509-RA	Vcard_DToL03995-RA
OG0001410	JC_12483-RA	Vcard_DToL14596-RA
OG0001412	JC_10722-RA	Vcard_DToL12849-RA
OG0001412	JC_10721-RA	Vcard_DToL12850-RA
OG0001413	JC_09659-RA	Vcard_DToL06892-RA
OG0001414	JC_17083-RA	Vcard_DToL17974-RA
OG0001415	JC_04383-RA	Vcard_DToL04893-RA
OG0001416	JC_16470-RA	Vcard_DToL18567-RA
OG0001417	JC_10152-RA	Vcard_DToL13469-RA, Vcard_DToL13468-RA
OG0001418	JC_01476-RA	Vcard_DToL00996-RA
OG0001419	JC_01471-RA	Vcard_DToL00999-RA
OG0001421	JC_12853-RA	Vcard_DToL14969-RA
OG0001422	JC_14008-RA	Vcard_DToL14016-RA
OG0001423	JC_06382-RA	Vcard_DToL10568-RA
OG0001424	JC_02249-RA	Vcard_DToL00079-RA
OG0001424	JC_02251-RA	Vcard_DToL00077-RA
OG0001426	JC_12134-RA	Vcard_DToL07669-RA
OG0001427	JC_09592-RA, JC_09591-RA, JC_09590-RA	Vcard_DToL06613-RA
OG0001428	JC_02244-RA	Vcard_DToL00085-RA
OG0001429	JC_02508-RA	Vcard_DToL03500-RA
OG0001430	JC_13093-RA	Vcard_DToL15247-RA
OG0001431	JC_15950-RA	Vcard_DToL17562-RA
OG0001432	JC_01948-RA, JC_01949-RA	Vcard_DToL00179-RA
OG0001433	JC_13570-RA, JC_13562-RA	Vcard_DToL15617-RA
OG0001434	JC_10120-RA	Vcard_DToL13431-RA, Vcard_DToL13429-RA
OG0001435	JC_03834-RA	Vcard_DToL08845-RA
OG0001436	JC_15947-RA	Vcard_DToL17556-RA
OG0001436	JC_15948-RA	Vcard_DToL17557-RA
OG0001437	JC_09566-RA	Vcard_DToL06635-RA
OG0001438	JC_04097-RA, JC_04095-RA, JC_04098-RA, JC_04099-RA	Vcard_DToL08591-RA
OG0001439	JC_04581-RA	Vcard_DToL04947-RA
OG0001440	JC_12763-RA	Vcard_DToL14880-RA, Vcard_DToL14879-RA
OG0001441	JC_03432-RA	Vcard_DToL04229-RA
OG0001442	JC_07446-RA	Vcard_DToL09535-RA
OG0001443	JC_01375-RA	Vcard_DToL01109-RA, Vcard_DToL01108-RA
OG0001443	JC_01386-RA	Vcard_DToL01106-RA
OG0001445	JC_16997-RA	Vcard_DToL18139-RA
OG0001446	JC_06972-RA, JC_06973-RA	Vcard_DToL12205-RA
OG0001447	JC_04628-RA	Vcard_DToL04970-RA
OG0001448	JC_13061-RA	Vcard_DToL15202-RA
OG0001449	JC_09535-RA	Vcard_DToL06535-RA
OG0001450	JC_10074-RA	Vcard_DToL13377-RA
OG0001451	JC_03436-RA	Vcard_DToL04223-RA
OG0001452	JC_10059-RA	Vcard_DToL13362-RA
OG0001452	JC_10058-RA	Vcard_DToL13359-RA
OG0001454	JC_13046-RA	Vcard_DToL15185-RA
OG0001455	JC_02553-RA, JC_02552-RA	Vcard_DToL03554-RA
OG0001456	JC_06948-RA	Vcard_DToL12239-RA
OG0001457	JC_00602-RA	Vcard_DToL02036-RA
OG0001458	JC_06947-RA	Vcard_DToL12241-RA
OG0001459	JC_06944-RA	Vcard_DToL12244-RA
OG0001460	JC_02010-RA	Vcard_DToL00297-RA
OG0001462	JC_09519-RA	Vcard_DToL06513-RA, Vcard_DToL06512-RA
OG0001463	JC_10676-RA	Vcard_DToL12915-RA, Vcard_DToL12916-RA
OG0001463	JC_10674-RA	Vcard_DToL12914-RA
OG0001464	JC_03881-RA	Vcard_DToL08795-RA
OG0001465	JC_10679-RA	Vcard_DToL12920-RA
OG0001467	JC_15869-RA, JC_15868-RA	Vcard_DToL17466-RA, Vcard_DToL17465-RA
OG0001468	JC_13959-RA	Vcard_DToL13968-RA
OG0001469	JC_10688-RA	Vcard_DToL12933-RA
OG0001469	JC_10690-RA	Vcard_DToL12934-RA
OG0001470	JC_07040-RA	Vcard_DToL12117-RA
OG0001471	JC_02583-RA	Vcard_DToL03591-RA, Vcard_DToL03590-RA
OG0001472	JC_09506-RA	Vcard_DToL06502-RA
OG0001473	JC_16931-RA	Vcard_DToL18090-RA
OG0001473	JC_16930-RA	Vcard_DToL18089-RA
OG0001474	JC_15883-RA	Vcard_DToL17493-RA
OG0001475	JC_13942-RA	Vcard_DToL13950-RA
OG0001476	JC_15884-RA	Vcard_DToL17495-RA
OG0001478	JC_04664-RA	Vcard_DToL05012-RA
OG0001479	JC_01131-RA	Vcard_DToL01519-RA
OG0001480	JC_10826-RA	Vcard_DToL12741-RA
OG0001481	JC_12315-RA, JC_12316-RA	Vcard_DToL14805-RA
OG0001482	JC_14287-RA	Vcard_DToL16374-RA
OG0001482	JC_14288-RA	Vcard_DToL16373-RA
OG0001483	JC_00567-RA	Vcard_DToL02077-RA, Vcard_DToL02075-RA
OG0001484	JC_11468-RA	Vcard_DToL11297-RA, Vcard_DToL11295-RA
OG0001486	JC_06468-RA, JC_06467-RA	Vcard_DToL10483-RA
OG0001487	JC_09482-RA	Vcard_DToL06866-RA
OG0001487	JC_09481-RA	Vcard_DToL06867-RA
OG0001490	JC_15721-RA	Vcard_DToL17003-RA
OG0001492	JC_02060-RA	Vcard_DToL00233-RA
OG0001494	JC_13899-RA	Vcard_DToL14141-RA
OG0001494	JC_13900-RA	Vcard_DToL14143-RA
OG0001495	JC_13203-RA	Vcard_DToL15360-RA
OG0001498	JC_07167-RA	Vcard_DToL11962-RA
OG0001499	JC_12253-RA, JC_12252-RA	Vcard_DToL14467-RA
OG0001500	JC_05946-RA, JC_05945-RA	Vcard_DToL09827-RA
OG0001501	JC_14184-RA	Vcard_DToL16298-RA
OG0001501	JC_14182-RA	Vcard_DToL16296-RA
OG0001502	JC_07592-RA	Vcard_DToL09420-RA
OG0001503	JC_12113-RA, JC_12114-RA	Vcard_DToL07844-RA
OG0001505	JC_01179-RA	Vcard_DToL01576-RA
OG0001506	JC_12248-RA	Vcard_DToL14469-RA
OG0001507	JC_13207-RA	Vcard_DToL15367-RA
OG0001508	JC_04758-RA	Vcard_DToL05107-RA
OG0001509	JC_01182-RA	Vcard_DToL01578-RA
OG0001511	JC_01183-RA	Vcard_DToL01580-RA, Vcard_DToL01581-RA
OG0001512	JC_03334-RA	Vcard_DToL04336-RA
OG0001513	JC_14719-RA	Vcard_DToL16220-RA
OG0001514	JC_05308-RA	Vcard_DToL02938-RA
OG0001515	JC_01204-RA	Vcard_DToL01607-RA
OG0001515	JC_01206-RA	Vcard_DToL01605-RA
OG0001516	JC_07152-RA	Vcard_DToL11984-RA
OG0001517	JC_12605-RA	Vcard_DToL14477-RA
OG0001519	JC_05305-RA	Vcard_DToL02942-RA
OG0001520	JC_11924-RA	Vcard_DToL07900-RA, Vcard_DToL07899-RA
OG0001521	JC_11927-RA	Vcard_DToL07903-RA
OG0001522	JC_08287-RA	Vcard_DToL05882-RA
OG0001523	JC_01217-RA	Vcard_DToL01292-RA
OG0001524	JC_12565-RA	Vcard_DToL14501-RA
OG0001525	JC_08830-RA	Vcard_DToL07366-RA, Vcard_DToL07365-RA
OG0001526	JC_05905-RA, JC_05907-RA, JC_05909-RA, JC_05906-RA	Vcard_DToL09797-RA
OG0001528	JC_04916-RA	Vcard_DToL05349-RA
OG0001529	JC_13222-RA	Vcard_DToL15383-RA
OG0001530	JC_00383-RA	Vcard_DToL02295-RA
OG0001531	JC_15749-RA	Vcard_DToL17044-RA
OG0001532	JC_11949-RA	Vcard_DToL07918-RA
OG0001534	JC_11225-RA	Vcard_DToL11037-RA
OG0001535	JC_01246-RA	Vcard_DToL01261-RA
OG0001536	JC_09406-RA	Vcard_DToL06720-RA
OG0001537	JC_02137-RA	Vcard_DToL00424-RA
OG0001538	JC_04902-RA	Vcard_DToL05362-RA
OG0001538	JC_04904-RA	Vcard_DToL05359-RA
OG0001539	JC_00319-RA	Vcard_DToL02363-RA
OG0001540	JC_02694-RA	Vcard_DToL03711-RA
OG0001541	JC_03281-RA	Vcard_DToL04389-RA
OG0001542	JC_14737-RA, JC_14736-RA	Vcard_DToL16209-RA
OG0001542	JC_14735-RA	Vcard_DToL16210-RA
OG0001543	JC_11972-RA	Vcard_DToL07984-RA
OG0001543	JC_11971-RA	Vcard_DToL07985-RA
OG0001544	JC_03279-RA	Vcard_DToL04391-RA
OG0001546	JC_07140-RA	Vcard_DToL11992-RA
OG0001547	JC_14744-RA	Vcard_DToL16203-RA
OG0001548	JC_08810-RA	Vcard_DToL07385-RA
OG0001549	JC_04879-RA, JC_04880-RA	Vcard_DToL05390-RA
OG0001550	JC_02154-RA	Vcard_DToL00446-RA
OG0001551	JC_12280-RA	Vcard_DToL14439-RA
OG0001552	JC_00358-RA, JC_00359-RA	Vcard_DToL02323-RA
OG0001552	JC_00360-RA	Vcard_DToL02321-RA
OG0001553	JC_11986-RA	Vcard_DToL07965-RA
OG0001554	JC_10344-RA	Vcard_DToL13687-RA
OG0001554	JC_10348-RA	Vcard_DToL13688-RA
OG0001555	JC_08335-RA	Vcard_DToL05816-RA
OG0001556	JC_08344-RA	Vcard_DToL05804-RA
OG0001557	JC_07539-RA	Vcard_DToL09491-RA
OG0001557	JC_07540-RA	Vcard_DToL09492-RA
OG0001558	JC_13260-RA	Vcard_DToL15411-RA
OG0001559	JC_07665-RA	Vcard_DToL09331-RA
OG0001560	JC_07112-RA	Vcard_DToL12030-RA
OG0001561	JC_04130-RA	Vcard_DToL08548-RA
OG0001562	JC_07683-RA	Vcard_DToL09312-RA
OG0001562	JC_07686-RA	Vcard_DToL09310-RA
OG0001563	JC_10933-RA	Vcard_DToL12616-RA
OG0001564	JC_13755-RA	Vcard_DToL14249-RA
OG0001565	JC_00260-RA, JC_05711-RA	Vcard_DToL10212-RA
OG0001566	JC_12036-RA, JC_12037-RA	Vcard_DToL07805-RA
OG0001567	JC_06671-RA	Vcard_DToL10392-RA
OG0001568	JC_13626-RA	Vcard_DToL15592-RA
OG0001569	JC_07093-RA	Vcard_DToL12053-RA, Vcard_DToL12050-RA
OG0001570	JC_06664-RA	Vcard_DToL10379-RA
OG0001572	JC_04852-RA	Vcard_DToL05435-RA
OG0001573	JC_13789-RA	Vcard_DToL14280-RA
OG0001573	JC_13788-RA	Vcard_DToL14279-RA
OG0001574	JC_04150-RA	Vcard_DToL08517-RA
OG0001574	JC_04151-RA, JC_04153-RA	Vcard_DToL08516-RA
OG0001576	JC_03220-RA	Vcard_DToL04470-RA
OG0001577	JC_00429-RA	Vcard_DToL02243-RA
OG0001577	JC_00428-RA, JC_00427-RA	Vcard_DToL02245-RA
OG0001578	JC_01049-RA	Vcard_DToL01406-RA
OG0001578	JC_01050-RA	Vcard_DToL01409-RA
OG0001579	JC_00435-RA	Vcard_DToL02239-RA
OG0001580	JC_05805-RA	Vcard_DToL10093-RA
OG0001581	JC_00310-RA	Vcard_DToL02374-RA, Vcard_DToL02373-RA
OG0001582	JC_00308-RA	Vcard_DToL02376-RA
OG0001583	JC_15382-RA	Vcard_DToL17235-RA
OG0001584	JC_00301-RA, JC_00302-RA	Vcard_DToL02382-RA
OG0001584	JC_00303-RA	Vcard_DToL02381-RA
OG0001586	JC_15509-RA	Vcard_DToL17223-RA
OG0001587	JC_10452-RA	Vcard_DToL13816-RA
OG0001588	JC_05794-RA	Vcard_DToL10102-RA
OG0001591	JC_11145-RA	Vcard_DToL10939-RA, Vcard_DToL10938-RA
OG0001592	JC_06652-RA	Vcard_DToL10362-RA, Vcard_DToL10359-RA, Vcard_DToL10360-RA, Vcard_DToL10361-RA
OG0001593	JC_01070-RA	Vcard_DToL01433-RA
OG0001594	JC_04815-RA	Vcard_DToL05174-RA, Vcard_DToL05175-RA
OG0001595	JC_12576-RA	Vcard_DToL14337-RA
OG0001597	JC_08454-RA, JC_08455-RA	Vcard_DToL05684-RA
OG0001598	JC_03174-RA	Vcard_DToL04528-RA
OG0001600	JC_07776-RA	Vcard_DToL09212-RA
OG0001601	JC_09039-RA	Vcard_DToL07526-RA
OG0001601	JC_09040-RA, JC_09041-RA	Vcard_DToL07527-RA
OG0001602	JC_05831-RA	Vcard_DToL10072-RA
OG0001602	JC_05832-RA	Vcard_DToL10071-RA
OG0001603	JC_16192-RA, JC_16195-RA, JC_16194-RA, JC_16196-RA	Vcard_DToL18545-RA, Vcard_DToL18549-RA
OG0001604	JC_11772-RA	Vcard_DToL08204-RA
OG0001605	JC_11779-RA	Vcard_DToL08193-RA
OG0001607	JC_00240-RA	Vcard_DToL02483-RA
OG0001608	JC_07212-RA	Vcard_DToL11904-RA
OG0001608	JC_07211-RA	Vcard_DToL11905-RA
OG0001609	JC_15433-RA	Vcard_DToL17130-RA
OG0001610	JC_08490-RA	Vcard_DToL05644-RA
OG0001611	JC_09071-RA	Vcard_DToL07575-RA
OG0001612	JC_03126-RA	Vcard_DToL04572-RA
OG0001612	JC_03125-RA	Vcard_DToL04574-RA
OG0001613	JC_03120-RA	Vcard_DToL04579-RA
OG0001613	JC_03119-RA	Vcard_DToL04580-RA
OG0001614	JC_15419-RA	Vcard_DToL17111-RA, Vcard_DToL17113-RA, Vcard_DToL17112-RA
OG0001615	JC_13513-RA	Vcard_DToL15714-RA
OG0001615	JC_13514-RA	Vcard_DToL15712-RA
OG0001616	JC_11030-RA	Vcard_DToL12507-RA
OG0001616	JC_11029-RA	Vcard_DToL12508-RA
OG0001617	JC_09095-RA, JC_09096-RA	Vcard_DToL07583-RA
OG0001619	JC_09252-RA	Vcard_DToL06963-RA
OG0001620	JC_11092-RA	Vcard_DToL10890-RA
OG0001621	JC_07851-RA	Vcard_DToL09129-RA
OG0001622	JC_05743-RA	Vcard_DToL10149-RA
OG0001623	JC_00164-RA	Vcard_DToL02567-RA
OG0001624	JC_09204-RA, JC_09203-RA	Vcard_DToL07013-RA
OG0001626	JC_08523-RA	Vcard_DToL05607-RA
OG0001626	JC_08524-RA	Vcard_DToL05604-RA
OG0001627	JC_09200-RA	Vcard_DToL07015-RA
OG0001629	JC_00882-RA, JC_00883-RA	Vcard_DToL01668-RA
OG0001630	JC_03050-RA	Vcard_DToL04657-RA
OG0001631	JC_00890-RA	Vcard_DToL01660-RA
OG0001632	JC_13468-RA	Vcard_DToL15767-RA
OG0001634	JC_09188-RA	Vcard_DToL07035-RA
OG0001635	JC_07877-RA	Vcard_DToL09094-RA
OG0001636	JC_10949-RA	Vcard_DToL01628-RA, Vcard_DToL01626-RA
OG0001638	JC_11905-RA	Vcard_DToL08065-RA
OG0001638	JC_11903-RA	Vcard_DToL08067-RA
OG0001639	JC_01700-RA	Vcard_DToL00770-RA
OG0001640	JC_09157-RA	Vcard_DToL07641-RA
OG0001641	JC_11649-RA	Vcard_DToL08059-RA
OG0001642	JC_11634-RA	Vcard_DToL08049-RA
OG0001643	JC_00093-RA	Vcard_DToL02634-RA
OG0001644	JC_01678-RA	Vcard_DToL00619-RA
OG0001645	JC_13398-RA	Vcard_DToL15830-RA
OG0001647	JC_02961-RA	Vcard_DToL04748-RA
OG0001647	JC_02962-RA	Vcard_DToL04747-RA
OG0001648	JC_13393-RA	Vcard_DToL15834-RA
OG0001649	JC_02786-RA	Vcard_DToL03934-RA
OG0001650	JC_08580-RA	Vcard_DToL05529-RA
OG0001651	JC_11622-RA	Vcard_DToL08038-RA
OG0001652	JC_11625-RA	Vcard_DToL08041-RA
OG0001652	JC_11624-RA	Vcard_DToL08040-RA
OG0001653	JC_04245-RA	Vcard_DToL08426-RA
OG0001654	JC_01111-RA	Vcard_DToL01488-RA
OG0001656	JC_14231-RA	Vcard_DToL16353-RA
OG0001656	JC_14233-RA	Vcard_DToL16354-RA
OG0001657	JC_09689-RA, JC_09687-RA	Vcard_DToL06468-RA
OG0001658	JC_14276-RA	Vcard_DToL16388-RA, Vcard_DToL16387-RA
OG0001659	JC_07218-RA	Vcard_DToL11896-RA
OG0001660	JC_11968-RA	Vcard_DToL07988-RA
OG0001670	JC_16375-RA	Vcard_DToL18280-RA
OG0001671	JC_14989-RA	Vcard_DToL15965-RA
OG0001671	JC_14990-RA, JC_14992-RA	Vcard_DToL15964-RA
OG0001673	JC_14256-RA	Vcard_DToL16408-RA
OG0001673	JC_14255-RA	Vcard_DToL16409-RA
OG0001674	JC_15959-RA	Vcard_DToL17574-RA
OG0001675	JC_11472-RA, JC_11471-RA	Vcard_DToL11304-RA
OG0001677	JC_13121-RA	Vcard_DToL15281-RA
OG0001678	JC_00695-RA, JC_00694-RA	Vcard_DToL01906-RA, Vcard_DToL01905-RA
OG0001680	JC_10461-RA	Vcard_DToL13126-RA
OG0001681	JC_17049-RA	Vcard_DToL17899-RA
OG0001682	JC_05686-RA	Vcard_DToL09969-RA
OG0001683	JC_06333-RA	Vcard_DToL10614-RA
OG0001684	JC_06336-RA	Vcard_DToL10613-RA
OG0001685	JC_15228-RA	Vcard_DToL17339-RA
OG0001686	JC_14834-RA	Vcard_DToL16117-RA, Vcard_DToL16118-RA
OG0001687	JC_06331-RA	Vcard_DToL10615-RA
OG0001688	JC_05687-RA	Vcard_DToL09966-RA, Vcard_DToL09967-RA
OG0001689	JC_16705-RA	Vcard_DToL18718-RA
OG0001689	JC_16706-RA	Vcard_DToL18716-RA
OG0001690	JC_12816-RA, JC_12815-RA, JC_12814-RA	Vcard_DToL14933-RA
OG0001691	JC_16179-RA	Vcard_DToL18483-RA
OG0001692	JC_16187-RA, JC_16184-RA	Vcard_DToL18348-RA
OG0001693	JC_07699-RA	Vcard_DToL15042-RA
OG0001695	JC_07342-RA	Vcard_DToL09701-RA
OG0001696	JC_10265-RA, JC_10264-RA	Vcard_DToL13592-RA
OG0001697	JC_03529-RA	Vcard_DToL04011-RA
OG0001698	JC_02411-RA	Vcard_DToL03314-RA
OG0001701	JC_14626-RA	Vcard_DToL16739-RA
OG0001702	JC_16221-RA	Vcard_DToL18333-RA
OG0001703	JC_01962-RA	Vcard_DToL00164-RA
OG0001704	JC_16690-RA	Vcard_DToL18701-RA
OG0001705	JC_14608-RA	Vcard_DToL16729-RA
OG0001707	JC_16691-RA	Vcard_DToL18702-RA
OG0001708	JC_06290-RA	Vcard_DToL10686-RA
OG0001708	JC_06299-RA	Vcard_DToL10644-RA
OG0001709	JC_10485-RA	Vcard_DToL13102-RA
OG0001710	JC_15047-RA	Vcard_DToL15901-RA
OG0001711	JC_15559-RA	Vcard_DToL16806-RA
OG0001713	JC_15209-RA	Vcard_DToL17367-RA
OG0001714	JC_15555-RA	Vcard_DToL16802-RA, Vcard_DToL16799-RA
OG0001715	JC_04448-RA	Vcard_DToL04845-RA
OG0001716	JC_04451-RA, JC_04450-RA	Vcard_DToL04843-RA
OG0001717	JC_05554-RA	Vcard_DToL03088-RA
OG0001718	JC_12806-RA	Vcard_DToL14925-RA
OG0001719	JC_16704-RA	Vcard_DToL18721-RA
OG0001720	JC_10279-RA	Vcard_DToL13621-RA
OG0001720	JC_10277-RA	Vcard_DToL13619-RA
OG0001722	JC_05551-RA	Vcard_DToL03091-RA
OG0001723	JC_05538-RA, JC_05541-RA	Vcard_DToL03100-RA
OG0001724	JC_03658-RA	Vcard_DToL09045-RA
OG0001725	JC_14568-RA, JC_14569-RA	Vcard_DToL16699-RA
OG0001726	JC_15526-RA	Vcard_DToL16787-RA
OG0001727	JC_16152-RA	Vcard_DToL18524-RA
OG0001729	JC_15521-RA	Vcard_DToL16783-RA
OG0001730	JC_14564-RA, JC_14565-RA	Vcard_DToL16698-RA
OG0001731	JC_12788-RA	Vcard_DToL14903-RA
OG0001731	JC_12790-RA	Vcard_DToL14907-RA
OG0001733	JC_02288-RA	Vcard_DToL00034-RA
OG0001734	JC_15518-RA	Vcard_DToL16780-RA
OG0001735	JC_05529-RA	Vcard_DToL03112-RA
OG0001736	JC_03567-RA	Vcard_DToL04073-RA
OG0001738	JC_02357-RA	Vcard_DToL03366-RA
OG0001739	JC_12785-RA	Vcard_DToL14898-RA
OG0001740	JC_01581-RA	Vcard_DToL00853-RA
OG0001742	JC_10521-RA, JC_10520-RA	Vcard_DToL13071-RA
OG0001743	JC_10522-RA	Vcard_DToL13066-RA
OG0001744	JC_09771-RA	Vcard_DToL06392-RA
OG0001744	JC_09772-RA, JC_09773-RA	Vcard_DToL06394-RA
OG0001745	JC_15516-RA	Vcard_DToL16776-RA
OG0001746	JC_04269-RA	Vcard_DToL08393-RA
OG0001747	JC_04272-RA	Vcard_DToL08388-RA
OG0001748	JC_17106-RA	Vcard_DToL17838-RA
OG0001749	JC_10298-RA	Vcard_DToL13641-RA
OG0001750	JC_16165-RA	Vcard_DToL18509-RA
OG0001751	JC_16739-RA	Vcard_DToL18742-RA
OG0001752	JC_06089-RA	Vcard_DToL10827-RA
OG0001753	JC_01255-RA	Vcard_DToL01250-RA
OG0001754	JC_11442-RA, JC_11444-RA, JC_11443-RA, JC_11441-RA	Vcard_DToL11281-RA
OG0001755	JC_12984-RA, JC_12982-RA, JC_12983-RA	Vcard_DToL15086-RA
OG0001756	JC_16248-RA	Vcard_DToL18414-RA, Vcard_DToL18413-RA
OG0001757	JC_08688-RA	Vcard_DToL07143-RA
OG0001758	JC_06100-RA	Vcard_DToL10815-RA
OG0001759	JC_03611-RA	Vcard_DToL04126-RA
OG0001760	JC_14884-RA	Vcard_DToL16059-RA
OG0001761	JC_06110-RA, JC_06111-RA	Vcard_DToL10807-RA
OG0001762	JC_10560-RA	Vcard_DToL13016-RA
OG0001763	JC_09776-RA	Vcard_DToL06397-RA
OG0001764	JC_14525-RA	Vcard_DToL16669-RA
OG0001764	JC_14524-RA	Vcard_DToL16670-RA
OG0001765	JC_14113-RA	Vcard_DToL13890-RA
OG0001766	JC_12970-RA	Vcard_DToL15098-RA
OG0001766	JC_12969-RA	Vcard_DToL15099-RA
OG0001767	JC_06817-RA	Vcard_DToL12387-RA, Vcard_DToL12390-RA, Vcard_DToL12388-RA
OG0001768	JC_11416-RA	Vcard_DToL11262-RA
OG0001769	JC_10332-RA	Vcard_DToL13674-RA
OG0001769	JC_10331-RA	Vcard_DToL13673-RA
OG0001770	JC_11410-RA	Vcard_DToL11255-RA
OG0001771	JC_02029-RA	Vcard_DToL00188-RA
OG0001772	JC_16764-RA, JC_16763-RA, JC_16765-RA	Vcard_DToL18778-RA
OG0001773	JC_02304-RA	Vcard_DToL00014-RA, Vcard_DToL00011-RA
OG0001774	JC_10573-RA	Vcard_DToL13007-RA
OG0001776	JC_07690-RA	Vcard_DToL09301-RA
OG0001777	JC_08702-RA	Vcard_DToL07112-RA
OG0001778	JC_16277-RA	Vcard_DToL18470-RA
OG0001779	JC_00802-RA	Vcard_DToL01769-RA
OG0001780	JC_08705-RA, JC_08706-RA	Vcard_DToL07106-RA
OG0001781	JC_16017-RA	Vcard_DToL17706-RA
OG0001782	JC_07414-RA	Vcard_DToL09613-RA
OG0001783	JC_08710-RA	Vcard_DToL07103-RA, Vcard_DToL07100-RA, Vcard_DToL07101-RA
OG0001784	JC_16641-RA	Vcard_DToL18787-RA
OG0001785	JC_06121-RA, JC_06120-RA	Vcard_DToL10797-RA
OG0001786	JC_16018-RA	Vcard_DToL17704-RA
OG0001787	JC_15593-RA	Vcard_DToL16855-RA
OG0001787	JC_15592-RA	Vcard_DToL16854-RA
OG0001789	JC_16287-RA	Vcard_DToL18479-RA
OG0001789	JC_16288-RA	Vcard_DToL18480-RA
OG0001790	JC_06114-RA	Vcard_DToL10804-RA
OG0001791	JC_12403-RA	Vcard_DToL14683-RA
OG0001792	JC_13422-RA, JC_14097-RA, JC_13502-RA, JC_14961-RA, JC_15649-RA, JC_05264-RA, JC_12873-RA, JC_10027-RA	Vcard_DToL15719-RA
OG0001793	JC_11387-RA	Vcard_DToL11236-RA
OG0001794	JC_14494-RA	Vcard_DToL16651-RA
OG0001795	JC_16032-RA	Vcard_DToL17692-RA
OG0001796	JC_06147-RA	Vcard_DToL10778-RA
OG0001797	JC_11385-RA	Vcard_DToL11232-RA
OG0001798	JC_10198-RA	Vcard_DToL13516-RA
OG0001799	JC_03735-RA	Vcard_DToL08959-RA
OG0001799	JC_03734-RA	Vcard_DToL08961-RA
OG0001800	JC_10196-RA	Vcard_DToL13514-RA
OG0001800	JC_10195-RA	Vcard_DToL13513-RA
OG0001801	JC_11381-RA	Vcard_DToL11229-RA
OG0001802	JC_08727-RA	Vcard_DToL07086-RA
OG0001803	JC_00815-RA	Vcard_DToL01739-RA
OG0001803	JC_00814-RA	Vcard_DToL01737-RA
OG0001804	JC_16772-RA	Vcard_DToL18769-RA
OG0001805	JC_09790-RA	Vcard_DToL06411-RA
