Orthogroup	Vanessa_cardui	Bicyclus_anynana
OG0001780	Vcard_DToL07106-RA	Bany_11894-RA, Bany_11895-RA
OG0001781	Vcard_DToL17706-RA	Bany_06632-RA
OG0001782	Vcard_DToL09613-RA	Bany_08754-RA, Bany_08756-RA
OG0001783	Vcard_DToL07100-RA	Bany_11900-RA
OG0001784	Vcard_DToL18787-RA	Bany_16173-RA
OG0001785	Vcard_DToL10797-RA	Bany_10782-RA, Bany_10695-RA
OG0001786	Vcard_DToL17704-RA	Bany_06635-RA
OG0001787	Vcard_DToL16855-RA	Bany_17494-RA
OG0001789	Vcard_DToL18479-RA	Bany_01050-RA
OG0001790	Vcard_DToL10804-RA, Vcard_DToL10803-RA	Bany_10700-RA
OG0001791	Vcard_DToL14683-RA	Bany_09421-RA
OG0001792	Vcard_DToL15719-RA	Bany_11909-RA
OG0001793	Vcard_DToL11236-RA	Bany_13162-RA
OG0001794	Vcard_DToL16651-RA	Bany_01968-RA
OG0001795	Vcard_DToL17692-RA	Bany_06645-RA
OG0001796	Vcard_DToL10778-RA	Bany_10703-RA
OG0001797	Vcard_DToL11232-RA	Bany_13166-RA
OG0001798	Vcard_DToL13516-RA	Bany_11283-RA, Bany_11280-RA
OG0001799	Vcard_DToL08959-RA	Bany_02756-RA
OG0001799	Vcard_DToL08961-RA	Bany_02755-RA
OG0001800	Vcard_DToL13514-RA	Bany_11284-RA
OG0001800	Vcard_DToL13513-RA	Bany_11285-RA
OG0001801	Vcard_DToL11229-RA	Bany_13178-RA
OG0001802	Vcard_DToL07086-RA	Bany_11915-RA
OG0001803	Vcard_DToL01739-RA	Bany_00155-RA
OG0001803	Vcard_DToL01737-RA	Bany_00156-RA
OG0001804	Vcard_DToL18769-RA	Bany_16199-RA
OG0001805	Vcard_DToL06410-RA	Bany_05951-RA
OG0001806	Vcard_DToL12976-RA	Bany_14398-RA
OG0001807	Vcard_DToL13837-RA	Bany_16572-RA
OG0001808	Vcard_DToL14726-RA	Bany_09453-RA
OG0001809	Vcard_DToL06434-RA	Bany_05976-RA
OG0001809	Vcard_DToL06433-RA	Bany_05973-RA
OG0001810	Vcard_DToL18822-RA	Bany_16207-RA
OG0001811	Vcard_DToL16588-RA	Bany_01997-RA
OG0001812	Vcard_DToL14062-RA	Bany_16589-RA
OG0001813	Vcard_DToL13502-RA, Vcard_DToL13500-RA	Bany_11295-RA
OG0001813	Vcard_DToL13501-RA	Bany_11296-RA
OG0001814	Vcard_DToL04775-RA	Bany_10006-RA
OG0001814	Vcard_DToL04774-RA	Bany_10004-RA
OG0001815	Vcard_DToL13497-RA	Bany_11298-RA
OG0001815	Vcard_DToL13498-RA	Bany_11297-RA
OG0001816	Vcard_DToL06470-RA	Bany_06005-RA
OG0001817	Vcard_DToL12953-RA	Bany_14422-RA
OG0001818	Vcard_DToL08943-RA	Bany_02767-RA
OG0001819	Vcard_DToL14587-RA	Bany_09484-RA
OG0001821	Vcard_DToL18371-RA	Bany_01080-RA
OG0001822	Vcard_DToL02861-RA	Bany_15718-RA
OG0001822	Vcard_DToL02862-RA	Bany_12682-RA
OG0001823	Vcard_DToL17659-RA	Bany_06694-RA
OG0001823	Vcard_DToL17657-RA	Bany_06695-RA
OG0001825	Vcard_DToL11218-RA	Bany_13195-RA
OG0001827	Vcard_DToL01982-RA	Bany_00248-RA
OG0001827	Vcard_DToL01981-RA	Bany_00196-RA
OG0001828	Vcard_DToL06448-RA	Bany_06026-RA
OG0001829	Vcard_DToL08917-RA	Bany_02787-RA
OG0001830	Vcard_DToL01911-RA	Bany_00200-RA
OG0001831	Vcard_DToL06200-RA	Bany_03580-RA
OG0001832	Vcard_DToL07554-RA	Bany_04492-RA, Bany_14088-RA, Bany_01633-RA, Bany_13781-RA
OG0001834	Vcard_DToL16975-RA	Bany_17526-RA
OG0001835	Vcard_DToL01916-RA	Bany_00208-RA
OG0001836	Vcard_DToL16090-RA, Vcard_DToL16088-RA	Bany_17848-RA
OG0001838	Vcard_DToL17595-RA	Bany_00216-RA, Bany_06706-RA
OG0001839	Vcard_DToL00986-RA	Bany_04502-RA, Bany_04501-RA
OG0001840	Vcard_DToL17598-RA	Bany_06708-RA
OG0001841	Vcard_DToL08888-RA	Bany_02820-RA
OG0001842	Vcard_DToL14026-RA	Bany_16616-RA
OG0001843	Vcard_DToL16504-RA	Bany_02068-RA, Bany_02069-RA, Bany_02067-RA
OG0001844	Vcard_DToL00605-RA	Bany_07739-RA, Bany_07314-RA
OG0001845	Vcard_DToL03467-RA	Bany_05350-RA
OG0001846	Vcard_DToL03190-RA	Bany_15625-RA
OG0001847	Vcard_DToL14018-RA	Bany_16622-RA
OG0001848	Vcard_DToL17653-RA	Bany_06726-RA
OG0001849	Vcard_DToL03470-RA	Bany_05353-RA
OG0001851	Vcard_DToL14638-RA	Bany_09527-RA
OG0001852	Vcard_DToL15952-RA	Bany_17873-RA
OG0001853	Vcard_DToL03472-RA	Bany_05354-RA
OG0001854	Vcard_DToL14639-RA	Bany_09528-RA
OG0001855	Vcard_DToL03200-RA	Bany_15636-RA
OG0001856	Vcard_DToL12857-RA	Bany_14453-RA
OG0001856	Vcard_DToL12858-RA	Bany_14454-RA
OG0001857	Vcard_DToL01017-RA	Bany_04522-RA
OG0001858	Vcard_DToL10232-RA	Bany_15020-RA
OG0001860	Vcard_DToL00051-RA	Bany_07327-RA
OG0001861	Vcard_DToL16480-RA	Bany_02093-RA
OG0001862	Vcard_DToL06598-RA	Bany_06062-RA
OG0001862	Vcard_DToL06597-RA	Bany_06061-RA
OG0001863	Vcard_DToL04921-RA, Vcard_DToL04919-RA	Bany_10048-RA
OG0001864	Vcard_DToL16477-RA	Bany_02095-RA
OG0001866	Vcard_DToL06127-RA	Bany_03644-RA
OG0001867	Vcard_DToL11172-RA	Bany_13233-RA
OG0001868	Vcard_DToL14010-RA	Bany_16634-RA, Bany_16632-RA, Bany_16633-RA
OG0001869	Vcard_DToL10563-RA	Bany_10815-RA
OG0001869	Vcard_DToL10562-RA	Bany_10816-RA
OG0001870	Vcard_DToL08871-RA	Bany_02836-RA
OG0001871	Vcard_DToL16471-RA	Bany_02100-RA
OG0001872	Vcard_DToL16470-RA	Bany_02103-RA
OG0001873	Vcard_DToL01047-RA	Bany_04548-RA
OG0001874	Vcard_DToL09551-RA, Vcard_DToL09552-RA	Bany_08815-RA
OG0001875	Vcard_DToL05153-RA	Bany_08817-RA, Bany_10259-RA
OG0001876	Vcard_DToL01970-RA	Bany_00242-RA, Bany_14823-RA
OG0001877	Vcard_DToL18661-RA	Bany_16314-RA
OG0001877	Vcard_DToL18659-RA	Bany_16306-RA
OG0001878	Vcard_DToL01053-RA	Bany_04552-RA
OG0001879	Vcard_DToL16465-RA	Bany_02110-RA
OG0001880	Vcard_DToL07220-RA	Bany_11982-RA
OG0001881	Vcard_DToL13435-RA	Bany_11361-RA
OG0001882	Vcard_DToL04184-RA	Bany_08138-RA
OG0001883	Vcard_DToL16957-RA	Bany_17543-RA
OG0001884	Vcard_DToL06633-RA	Bany_06101-RA
OG0001885	Vcard_DToL09932-RA	Bany_15042-RA
OG0001886	Vcard_DToL09925-RA	Bany_15047-RA
OG0001886	Vcard_DToL09930-RA	Bany_15044-RA
OG0001887	Vcard_DToL18590-RA	Bany_16334-RA
OG0001888	Vcard_DToL01078-RA	Bany_06210-RA, Bany_04567-RA
OG0001889	Vcard_DToL00344-RA	Bany_07356-RA
OG0001890	Vcard_DToL04194-RA	Bany_08145-RA
OG0001890	Vcard_DToL04193-RA	Bany_08144-RA
OG0001891	Vcard_DToL17555-RA	Bany_06793-RA
OG0001892	Vcard_DToL07712-RA	Bany_01166-RA, Bany_01165-RA
OG0001893	Vcard_DToL07711-RA	Bany_01167-RA
OG0001894	Vcard_DToL08830-RA	Bany_02878-RA
OG0001895	Vcard_DToL06579-RA, Vcard_DToL06580-RA	Bany_06118-RA
OG0001896	Vcard_DToL18110-RA	Bany_12818-RA
OG0001898	Vcard_DToL05887-RA	Bany_08845-RA
OG0001899	Vcard_DToL07251-RA	Bany_12005-RA
OG0001900	Vcard_DToL09904-RA, Vcard_DToL09907-RA, Vcard_DToL09903-RA	Bany_15062-RA
OG0001901	Vcard_DToL11924-RA	Bany_13834-RA
OG0001902	Vcard_DToL06060-RA	Bany_03704-RA
OG0001903	Vcard_DToL12893-RA	Bany_14497-RA
OG0001904	Vcard_DToL09902-RA	Bany_15064-RA
OG0001906	Vcard_DToL07038-RA	Bany_06519-RA, Bany_17904-RA
OG0001907	Vcard_DToL14853-RA	Bany_09566-RA
OG0001907	Vcard_DToL14854-RA	Bany_09565-RA
OG0001908	Vcard_DToL09519-RA	Bany_08859-RA, Bany_07560-RA
OG0001909	Vcard_DToL15986-RA, Vcard_DToL15985-RA	Bany_17907-RA
OG0001910	Vcard_DToL16926-RA	Bany_17559-RA
OG0001911	Vcard_DToL03530-RA	Bany_05406-RA
OG0001912	Vcard_DToL00335-RA	Bany_07365-RA, Bany_07364-RA
OG0001914	Vcard_DToL14850-RA	Bany_09569-RA
OG0001916	Vcard_DToL06051-RA	Bany_03714-RA, Bany_03718-RA
OG0001917	Vcard_DToL04977-RA	Bany_10113-RA
OG0001918	Vcard_DToL12212-RA	Bany_13856-RA
OG0001919	Vcard_DToL12898-RA	Bany_14499-RA
OG0001920	Vcard_DToL16915-RA	Bany_00418-RA, Bany_08421-RA, Bany_17571-RA
OG0001921	Vcard_DToL12222-RA, Vcard_DToL12223-RA	Bany_13864-RA
OG0001922	Vcard_DToL16000-RA	Bany_17923-RA
OG0001923	Vcard_DToL00321-RA	Bany_07376-RA
OG0001925	Vcard_DToL08352-RA	Bany_03347-RA, Bany_17924-RA
OG0001926	Vcard_DToL13235-RA	Bany_11525-RA, Bany_04606-RA
OG0001927	Vcard_DToL18650-RA	Bany_16394-RA
OG0001928	Vcard_DToL07262-RA	Bany_12024-RA
OG0001929	Vcard_DToL00303-RA	Bany_07382-RA
OG0001931	Vcard_DToL18652-RA	Bany_16397-RA
OG0001932	Vcard_DToL04239-RA	Bany_08191-RA
OG0001933	Vcard_DToL03216-RA	Bany_15661-RA
OG0001934	Vcard_DToL06530-RA	Bany_06162-RA
OG0001935	Vcard_DToL03561-RA	Bany_05433-RA
OG0001936	Vcard_DToL16405-RA	Bany_02167-RA
OG0001937	Vcard_DToL17528-RA	Bany_06833-RA
OG0001938	Vcard_DToL01138-RA	Bany_04609-RA
OG0001939	Vcard_DToL09883-RA	Bany_15082-RA
OG0001940	Vcard_DToL18664-RA	Bany_16405-RA
OG0001941	Vcard_DToL01140-RA	Bany_04610-RA
OG0001942	Vcard_DToL16007-RA	Bany_17934-RA
OG0001942	Vcard_DToL16009-RA	Bany_17937-RA
OG0001943	Vcard_DToL09350-RA	Bany_08899-RA
OG0001944	Vcard_DToL06516-RA	Bany_06174-RA
OG0001945	Vcard_DToL17971-RA	Bany_12894-RA
OG0001946	Vcard_DToL01147-RA	Bany_04616-RA
OG0001947	Vcard_DToL01148-RA	Bany_04618-RA
OG0001948	Vcard_DToL06509-RA	Bany_06179-RA, Bany_06181-RA, Bany_06182-RA
OG0001949	Vcard_DToL09351-RA	Bany_08900-RA
OG0001950	Vcard_DToL16399-RA, Vcard_DToL16400-RA	Bany_02174-RA
OG0001951	Vcard_DToL03587-RA	Bany_05448-RA
OG0001953	Vcard_DToL06506-RA	Bany_06186-RA
OG0001954	Vcard_DToL06015-RA	Bany_03759-RA
OG0001955	Vcard_DToL06503-RA	Bany_06188-RA, Bany_17647-RA
OG0001956	Vcard_DToL15178-RA	Bany_17221-RA
OG0001956	Vcard_DToL15176-RA	Bany_17222-RA
OG0001957	Vcard_DToL06010-RA	Bany_03767-RA
OG0001958	Vcard_DToL16906-RA	Bany_17581-RA
OG0001959	Vcard_DToL00567-RA, Vcard_DToL00566-RA	Bany_12921-RA, Bany_07693-RA
OG0001960	Vcard_DToL04346-RA	Bany_08287-RA, Bany_08208-RA
OG0001962	Vcard_DToL13320-RA, Vcard_DToL13322-RA	Bany_11458-RA
OG0001963	Vcard_DToL03233-RA, Vcard_DToL03232-RA	Bany_15675-RA
OG0001964	Vcard_DToL11110-RA	Bany_13300-RA
OG0001965	Vcard_DToL16386-RA	Bany_02187-RA
OG0001966	Vcard_DToL13951-RA	Bany_16684-RA
OG0001967	Vcard_DToL07289-RA	Bany_12058-RA, Bany_12062-RA
OG0001968	Vcard_DToL03615-RA, Vcard_DToL03616-RA	Bany_05468-RA
OG0001969	Vcard_DToL05999-RA, Vcard_DToL05998-RA	Bany_03779-RA
OG0001970	Vcard_DToL03617-RA	Bany_05469-RA
OG0001971	Vcard_DToL16369-RA, Vcard_DToL16368-RA	Bany_02197-RA
OG0001972	Vcard_DToL13276-RA	Bany_11485-RA
OG0001974	Vcard_DToL11293-RA	Bany_13322-RA
OG0001975	Vcard_DToL07722-RA	Bany_01230-RA
OG0001976	Vcard_DToL06483-RA, Vcard_DToL06479-RA	Bany_06204-RA
OG0001977	Vcard_DToL04275-RA	Bany_08225-RA
OG0001979	Vcard_DToL14164-RA	Bany_16710-RA
OG0001980	Vcard_DToL12293-RA, Vcard_DToL12292-RA	Bany_13926-RA
OG0001982	Vcard_DToL05040-RA, Vcard_DToL05039-RA	Bany_10169-RA
OG0001983	Vcard_DToL03254-RA, Vcard_DToL03255-RA	Bany_15689-RA
OG0001984	Vcard_DToL12298-RA	Bany_13935-RA
OG0001985	Vcard_DToL08745-RA	Bany_02957-RA, Bany_07863-RA
OG0001986	Vcard_DToL12302-RA	Bany_13938-RA
OG0001987	Vcard_DToL16312-RA	Bany_02218-RA
OG0001988	Vcard_DToL07303-RA	Bany_12077-RA
OG0001989	Vcard_DToL18221-RA	Bany_12988-RA
OG0001990	Vcard_DToL12316-RA	Bany_13948-RA
OG0001992	Vcard_DToL15348-RA, Vcard_DToL15345-RA	Bany_17262-RA
OG0001993	Vcard_DToL13245-RA	Bany_11515-RA
OG0001994	Vcard_DToL07314-RA	Bany_12084-RA
OG0001995	Vcard_DToL13242-RA	Bany_11517-RA, Bany_11518-RA
OG0001996	Vcard_DToL16336-RA	Bany_02229-RA
OG0001997	Vcard_DToL09415-RA	Bany_08961-RA
OG0001998	Vcard_DToL13240-RA	Bany_11519-RA
OG0001999	Vcard_DToL16333-RA, Vcard_DToL16334-RA	Bany_02232-RA
OG0002000	Vcard_DToL04289-RA	Bany_08246-RA
OG0002001	Vcard_DToL00237-RA	Bany_06247-RA, Bany_07477-RA
OG0002002	Vcard_DToL07937-RA	Bany_01275-RA
OG0002003	Vcard_DToL10968-RA	Bany_13350-RA
OG0002004	Vcard_DToL05077-RA	Bany_10200-RA
OG0002004	Vcard_DToL05075-RA	Bany_10198-RA
OG0002005	Vcard_DToL04296-RA	Bany_08250-RA
OG0002007	Vcard_DToL18250-RA	Bany_13014-RA
OG0002008	Vcard_DToL01547-RA	Bany_04684-RA
OG0002009	Vcard_DToL12783-RA	Bany_14600-RA
OG0002010	Vcard_DToL14743-RA	Bany_09654-RA
OG0002011	Vcard_DToL06679-RA	Bany_06258-RA
OG0002012	Vcard_DToL11949-RA, Vcard_DToL11952-RA	Bany_13956-RA
OG0002013	Vcard_DToL14729-RA	Bany_09659-RA
OG0002014	Vcard_DToL17422-RA, Vcard_DToL17423-RA	Bany_06930-RA
OG0002015	Vcard_DToL14139-RA	Bany_16729-RA
OG0002016	Vcard_DToL07329-RA	Bany_12106-RA
OG0002018	Vcard_DToL17087-RA	Bany_17629-RA
OG0002019	Vcard_DToL16259-RA	Bany_18032-RA
OG0002020	Vcard_DToL15369-RA	Bany_17287-RA, Bany_17286-RA
OG0002021	Vcard_DToL02151-RA, Vcard_DToL02150-RA	Bany_00413-RA
OG0002022	Vcard_DToL16253-RA	Bany_18038-RA
OG0002023	Vcard_DToL10998-RA	Bany_13375-RA
OG0002025	Vcard_DToL12803-RA	Bany_14623-RA
OG0002026	Vcard_DToL02155-RA, Vcard_DToL02153-RA, Vcard_DToL02154-RA	Bany_00416-RA
OG0002027	Vcard_DToL03678-RA	Bany_05553-RA
OG0002028	Vcard_DToL03682-RA	Bany_05555-RA
OG0002030	Vcard_DToL13148-RA	Bany_11579-RA
OG0002031	Vcard_DToL02171-RA	Bany_00431-RA
OG0002032	Vcard_DToL08651-RA	Bany_03057-RA
OG0002032	Vcard_DToL08653-RA	Bany_03054-RA
OG0002033	Vcard_DToL05897-RA	Bany_03862-RA
OG0002034	Vcard_DToL10448-RA	Bany_10923-RA
OG0002035	Vcard_DToL07347-RA	Bany_12121-RA
OG0002036	Vcard_DToL16285-RA	Bany_02271-RA
OG0002037	Vcard_DToL14128-RA	Bany_16744-RA
OG0002038	Vcard_DToL06696-RA	Bany_06273-RA
OG0002039	Vcard_DToL04348-RA	Bany_08290-RA
OG0002040	Vcard_DToL13195-RA	Bany_11594-RA
OG0002041	Vcard_DToL06702-RA, Vcard_DToL06699-RA	Bany_06277-RA
OG0002042	Vcard_DToL07359-RA	Bany_12130-RA
OG0002044	Vcard_DToL01617-RA	Bany_04738-RA
OG0002045	Vcard_DToL15506-RA	Bany_02292-RA
OG0002045	Vcard_DToL15505-RA	Bany_02291-RA
OG0002046	Vcard_DToL01619-RA	Bany_04740-RA
OG0002047	Vcard_DToL01294-RA	Bany_04741-RA
OG0002049	Vcard_DToL08618-RA	Bany_03078-RA
OG0002049	Vcard_DToL08620-RA	Bany_03079-RA
OG0002050	Vcard_DToL01280-RA	Bany_04754-RA, Bany_04756-RA
OG0002051	Vcard_DToL00415-RA, Vcard_DToL00414-RA	Bany_07552-RA
OG0002052	Vcard_DToL05872-RA, Vcard_DToL05873-RA	Bany_03882-RA
OG0002053	Vcard_DToL06711-RA	Bany_06294-RA
OG0002054	Vcard_DToL05356-RA	Bany_10281-RA
OG0002054	Vcard_DToL05357-RA	Bany_10282-RA
OG0002055	Vcard_DToL05869-RA	Bany_03883-RA
OG0002056	Vcard_DToL06714-RA	Bany_06296-RA, Bany_06298-RA
OG0002057	Vcard_DToL06717-RA	Bany_06301-RA
OG0002058	Vcard_DToL05867-RA	Bany_03885-RA
OG0002059	Vcard_DToL14216-RA	Bany_16790-RA
OG0002060	Vcard_DToL01254-RA	Bany_04775-RA
OG0002060	Vcard_DToL01256-RA	Bany_04773-RA
OG0002061	Vcard_DToL14526-RA	Bany_09714-RA
OG0002062	Vcard_DToL02358-RA	Bany_00479-RA
OG0002063	Vcard_DToL07994-RA	Bany_01395-RA
OG0002064	Vcard_DToL11045-RA	Bany_13417-RA
OG0002064	Vcard_DToL11049-RA	Bany_13419-RA
OG0002065	Vcard_DToL05851-RA	Bany_03898-RA
OG0002066	Vcard_DToL13218-RA	Bany_11618-RA
OG0002067	Vcard_DToL15543-RA	Bany_02324-RA
OG0002068	Vcard_DToL00437-RA	Bany_07569-RA
OG0002069	Vcard_DToL03717-RA	Bany_05585-RA
OG0002070	Vcard_DToL04393-RA	Bany_08337-RA
OG0002071	Vcard_DToL11997-RA	Bany_13995-RA
OG0002072	Vcard_DToL03722-RA, Vcard_DToL03723-RA	Bany_05590-RA
OG0002073	Vcard_DToL02342-RA	Bany_00494-RA
OG0002074	Vcard_DToL16200-RA	Bany_00847-RA, Bany_18085-RA
OG0002075	Vcard_DToL09768-RA	Bany_15223-RA
OG0002076	Vcard_DToL10417-RA	Bany_10951-RA
OG0002077	Vcard_DToL18621-RA	Bany_10952-RA
OG0002078	Vcard_DToL03733-RA	Bany_05599-RA
OG0002079	Vcard_DToL09481-RA	Bany_09027-RA
OG0002080	Vcard_DToL07949-RA	Bany_01439-RA, Bany_01438-RA
OG0002081	Vcard_DToL13698-RA	Bany_11658-RA
OG0002082	Vcard_DToL02996-RA	Bany_15830-RA
OG0002083	Vcard_DToL17210-RA	Bany_07012-RA
OG0002084	Vcard_DToL13702-RA	Bany_11661-RA, Bany_11662-RA
OG0002085	Vcard_DToL03756-RA	Bany_05624-RA
OG0002086	Vcard_DToL15417-RA	Bany_17331-RA
OG0002087	Vcard_DToL07409-RA	Bany_12178-RA
OG0002088	Vcard_DToL15568-RA	Bany_02346-RA
OG0002089	Vcard_DToL12620-RA, Vcard_DToL12618-RA	Bany_14722-RA
OG0002090	Vcard_DToL04431-RA, Vcard_DToL04432-RA	Bany_08368-RA
OG0002091	Vcard_DToL07791-RA	Bany_01479-RA
OG0002092	Vcard_DToL15580-RA	Bany_02355-RA
OG0002093	Vcard_DToL04441-RA, Vcard_DToL04439-RA	Bany_08373-RA
OG0002094	Vcard_DToL09948-RA	Bany_15262-RA
OG0002095	Vcard_DToL09299-RA	Bany_09073-RA
OG0002096	Vcard_DToL07798-RA	Bany_01487-RA
OG0002097	Vcard_DToL10208-RA	Bany_15270-RA
OG0002098	Vcard_DToL03985-RA	Bany_05647-RA
OG0002099	Vcard_DToL01211-RA, Vcard_DToL01210-RA	Bany_04834-RA
OG0002100	Vcard_DToL13764-RA	Bany_11684-RA
OG0002102	Vcard_DToL02291-RA	Bany_00553-RA
OG0002102	Vcard_DToL02290-RA	Bany_00554-RA
OG0002104	Vcard_DToL06801-RA	Bany_06353-RA
OG0002105	Vcard_DToL04451-RA	Bany_08382-RA, Bany_08383-RA, Bany_08384-RA, Bany_08386-RA
OG0002107	Vcard_DToL05736-RA, Vcard_DToL05735-RA	Bany_03984-RA
OG0002108	Vcard_DToL14387-RA, Vcard_DToL14388-RA	Bany_09786-RA
OG0002109	Vcard_DToL10922-RA	Bany_13479-RA
OG0002111	Vcard_DToL01205-RA	Bany_04841-RA
OG0002112	Vcard_DToL13739-RA	Bany_11704-RA
OG0002113	Vcard_DToL06796-RA	Bany_06360-RA
OG0002114	Vcard_DToL10135-RA	Bany_15297-RA, Bany_12436-RA
OG0002115	Vcard_DToL12056-RA	Bany_14048-RA
OG0002116	Vcard_DToL15456-RA	Bany_17361-RA
OG0002118	Vcard_DToL04461-RA, Vcard_DToL04460-RA	Bany_08392-RA
OG0002119	Vcard_DToL05447-RA	Bany_10356-RA
OG0002120	Vcard_DToL07470-RA, Vcard_DToL07469-RA, Vcard_DToL07468-RA	Bany_12238-RA
OG0002122	Vcard_DToL08514-RA	Bany_03168-RA
OG0002123	Vcard_DToL00538-RA	Bany_07665-RA
OG0002123	Vcard_DToL00541-RA	Bany_07667-RA
OG0002124	Vcard_DToL09252-RA	Bany_09125-RA, Bany_09124-RA
OG0002125	Vcard_DToL07484-RA	Bany_12251-RA
OG0002126	Vcard_DToL05740-RA	Bany_03992-RA
OG0002127	Vcard_DToL04482-RA, Vcard_DToL04484-RA	Bany_08403-RA
OG0002128	Vcard_DToL00553-RA, Vcard_DToL00554-RA, Vcard_DToL00555-RA	Bany_07682-RA
OG0002129	Vcard_DToL05760-RA	Bany_04006-RA
OG0002129	Vcard_DToL05759-RA	Bany_04005-RA
OG0002130	Vcard_DToL17232-RA	Bany_07057-RA
OG0002131	Vcard_DToL15624-RA, Vcard_DToL15625-RA	Bany_02389-RA
OG0002132	Vcard_DToL10101-RA	Bany_15324-RA
OG0002133	Vcard_DToL01432-RA	Bany_04885-RA
OG0002134	Vcard_DToL07509-RA	Bany_12271-RA
OG0002135	Vcard_DToL00561-RA	Bany_07686-RA
OG0002136	Vcard_DToL03835-RA	Bany_05707-RA, Bany_05703-RA
OG0002137	Vcard_DToL10911-RA, Vcard_DToL10910-RA	Bany_13507-RA
OG0002138	Vcard_DToL10076-RA	Bany_15343-RA
OG0002139	Vcard_DToL17161-RA	Bany_07088-RA
OG0002140	Vcard_DToL12191-RA, Vcard_DToL12190-RA	Bany_14150-RA
OG0002141	Vcard_DToL11921-RA	Bany_14153-RA
OG0002142	Vcard_DToL07545-RA	Bany_12297-RA
OG0002143	Vcard_DToL07546-RA	Bany_12298-RA
OG0002144	Vcard_DToL07547-RA	Bany_12300-RA
OG0002146	Vcard_DToL08479-RA	Bany_03206-RA, Bany_03205-RA
OG0002147	Vcard_DToL10332-RA, Vcard_DToL10331-RA	Bany_11026-RA
OG0002148	Vcard_DToL02435-RA	Bany_00656-RA
OG0002149	Vcard_DToL04537-RA	Bany_08447-RA
OG0002150	Vcard_DToL04542-RA	Bany_08449-RA
OG0002152	Vcard_DToL06939-RA, Vcard_DToL06940-RA	Bany_06425-RA
OG0002153	Vcard_DToL15690-RA	Bany_02422-RA
OG0002155	Vcard_DToL08181-RA	Bany_01612-RA
OG0002156	Vcard_DToL05308-RA, Vcard_DToL05309-RA	Bany_10424-RA
OG0002157	Vcard_DToL17209-RA	Bany_07122-RA
OG0002158	Vcard_DToL13776-RA	Bany_11811-RA
OG0002160	Vcard_DToL10869-RA	Bany_13550-RA
OG0002161	Vcard_DToL09173-RA	Bany_09208-RA
OG0002163	Vcard_DToL01725-RA	Bany_04935-RA
OG0002164	Vcard_DToL04583-RA	Bany_08481-RA
OG0002165	Vcard_DToL02510-RA	Bany_00697-RA
OG0002166	Vcard_DToL10879-RA, Vcard_DToL10880-RA	Bany_13562-RA
OG0002167	Vcard_DToL05631-RA	Bany_04101-RA
OG0002168	Vcard_DToL09156-RA	Bany_09221-RA
OG0002169	Vcard_DToL10296-RA	Bany_11067-RA
OG0002169	Vcard_DToL10295-RA	Bany_11069-RA
OG0002171	Vcard_DToL09149-RA	Bany_09227-RA
OG0002172	Vcard_DToL15727-RA, Vcard_DToL15726-RA, Vcard_DToL15724-RA	Bany_02452-RA
OG0002173	Vcard_DToL10892-RA	Bany_13579-RA
OG0002174	Vcard_DToL04610-RA, Vcard_DToL04609-RA	Bany_08506-RA
OG0002177	Vcard_DToL11872-RA	Bany_14206-RA
OG0002179	Vcard_DToL05611-RA, Vcard_DToL16691-RA	Bany_04130-RA
OG0002182	Vcard_DToL11101-RA	Bany_13597-RA
OG0002183	Vcard_DToL03896-RA	Bany_05776-RA
OG0002184	Vcard_DToL04655-RA	Bany_08556-RA
OG0002185	Vcard_DToL03897-RA	Bany_05777-RA
OG0002186	Vcard_DToL04666-RA	Bany_08564-RA
OG0002187	Vcard_DToL03902-RA	Bany_05782-RA
OG0002188	Vcard_DToL07623-RA	Bany_12388-RA
OG0002189	Vcard_DToL15786-RA	Bany_02497-RA
OG0002190	Vcard_DToL15793-RA	Bany_02503-RA
OG0002190	Vcard_DToL15792-RA	Bany_02502-RA
OG0002191	Vcard_DToL09075-RA	Bany_09300-RA
OG0002193	Vcard_DToL07635-RA	Bany_12403-RA
OG0002194	Vcard_DToL09066-RA	Bany_09309-RA
OG0002195	Vcard_DToL08062-RA	Bany_01713-RA
OG0002196	Vcard_DToL08339-RA	Bany_03332-RA
OG0002196	Vcard_DToL08337-RA	Bany_03331-RA
OG0002197	Vcard_DToL02605-RA	Bany_00796-RA
OG0002198	Vcard_DToL02617-RA	Bany_00806-RA, Bany_00808-RA
OG0002200	Vcard_DToL02627-RA	Bany_00814-RA
OG0002201	Vcard_DToL02628-RA	Bany_00816-RA
OG0002202	Vcard_DToL07646-RA, Vcard_DToL07648-RA, Vcard_DToL07647-RA	Bany_12419-RA
OG0002203	Vcard_DToL00620-RA	Bany_07852-RA
OG0002204	Vcard_DToL05201-RA	Bany_10530-RA, Bany_10529-RA
OG0002205	Vcard_DToL00717-RA	Bany_05807-RA
OG0002206	Vcard_DToL03923-RA	Bany_05809-RA
OG0002207	Vcard_DToL03925-RA	Bany_05810-RA
OG0002208	Vcard_DToL04732-RA	Bany_08634-RA
OG0002209	Vcard_DToL02654-RA, Vcard_DToL02660-RA	Bany_00845-RA
OG0002211	Vcard_DToL05528-RA	Bany_04233-RA
OG0002212	Vcard_DToL08029-RA, Vcard_DToL08030-RA	Bany_01777-RA
OG0002213	Vcard_DToL03949-RA	Bany_05827-RA
OG0002214	Vcard_DToL03952-RA, Vcard_DToL03953-RA	Bany_05830-RA
