Orthogroup	Heliconius_melpomene_melpomene	Junonia_coenia
OG0002466	HMEL032474g1.t1	JC_10159-RA
OG0002467	HMEL022541g1.t1	JC_16652-RA, JC_16651-RA
OG0002469	HMEL013243g1.t1	JC_17041-RA
OG0002470	HMEL022546g1.t1	JC_16559-RA
OG0002471	HMEL002313g1.t1	JC_06854-RA
OG0002472	HMEL014446g1.t1	JC_16558-RA, JC_16557-RA
OG0002473	HMEL009672g1.t1	JC_12882-RA
OG0002474	HMEL033367g1.t1	JC_11815-RA, JC_11816-RA
OG0002475	HMEL002547g1.t1	JC_08753-RA
OG0002477	HMEL002546g1.t1	JC_08754-RA
OG0002478	HMEL013251g1.t1	JC_17081-RA
OG0002480	HMEL010525g1.t1	JC_07483-RA
OG0002481	HMEL006186g1.t1	JC_14835-RA
OG0002482	HMEL002550g1.t1	JC_07480-RA, JC_07481-RA
OG0002483	HMEL037978g1.t1	JC_06547-RA, JC_12460-RA
OG0002484	HMEL009677g1.t1	JC_12876-RA
OG0002486	HMEL008730g1.t1	JC_14378-RA
OG0002487	HMEL016665g1.t1, HMEL030188g1.t1	JC_08048-RA
OG0002488	HMEL021639g1.t1	JC_16338-RA
OG0002489	HMEL025002g1.t1	JC_06353-RA
OG0002490	HMEL008386g1.t1	JC_06060-RA
OG0002491	HMEL032478g1.t1	JC_10148-RA, JC_10149-RA
OG0002493	HMEL008737g1.t1	JC_14369-RA
OG0002495	HMEL014139g1.t1	JC_01472-RA
OG0002496	HMEL037388g1.t1	JC_16115-RA
OG0002497	HMEL031832g1.t1	JC_04548-RA
OG0002498	HMEL017628g1.t1	JC_16486-RA, JC_16485-RA
OG0002499	HMEL016955g1.t1	JC_14999-RA, JC_14998-RA
OG0002500	HMEL008738g1.t1	JC_14366-RA
OG0002501	HMEL032860g1.t1	JC_03488-RA
OG0002502	HMEL014134g1.t1	JC_01465-RA
OG0002503	HMEL011591g1.t1	JC_12835-RA
OG0002504	HMEL017484g1.t1	JC_05441-RA
OG0002505	HMEL037200g1.t1	JC_16483-RA
OG0002506	HMEL013522g1.t1, HMEL017958g1.t1	JC_10143-RA
OG0002507	HMEL014128g1.t1	JC_01457-RA
OG0002508	HMEL032858g1.t1	JC_03485-RA
OG0002509	HMEL014904g1.t1	JC_12838-RA, JC_12837-RA
OG0002512	HMEL016609g1.t1	JC_09646-RA
OG0002513	HMEL014902g1.t1	JC_12845-RA
OG0002514	HMEL002790g1.t1	JC_11348-RA
OG0002515	HMEL016578g1.t1	JC_14359-RA
OG0002516	HMEL032494g1.t1	JC_10138-RA
OG0002517	HMEL011178g1.t1	JC_16081-RA
OG0002518	HMEL003639g1.t1	JC_07473-RA
OG0002519	HMEL031204g1.t1	JC_00657-RA
OG0002520	HMEL033910g1.t1	JC_02495-RA
OG0002521	HMEL016951g1.t1	JC_15004-RA
OG0002522	HMEL037527g1.t1	JC_06866-RA
OG0002523	HMEL025048-RA	JC_06381-RA, JC_06380-RA
OG0002524	HMEL009471g1.t1	JC_13114-RA
OG0002526	HMEL015724g1.t1	JC_09600-RA
OG0002527	HMEL009712g1.t1	JC_15012-RA
OG0002528	HMEL011198g1.t1	JC_16064-RA
OG0002529	HMEL009457g1.t1	JC_13097-RA, JC_13098-RA
OG0002530	HMEL014114g1.t1	JC_01434-RA
OG0002531	HMEL034160g1.t1	JC_16885-RA
OG0002532	HMEL015727g1.t1	JC_09586-RA
OG0002533	HMEL017189g1.t1	JC_08097-RA
OG0002534	HMEL010863g1.t1	JC_06901-RA
OG0002535	HMEL015567g1.t1	JC_10131-RA
OG0002536	HMEL014631g1.t1	JC_13094-RA
OG0002537	HMEL009876-RA	JC_02512-RA
OG0002538	HMEL010870g1.t1	JC_06893-RA
OG0002539	HMEL016857g1.t1	JC_14340-RA
OG0002540	HMEL008976g1.t1	JC_08946-RA
OG0002541	HMEL012219g1.t1	JC_01952-RA
OG0002542	HMEL010737g1.t1	JC_16500-RA
OG0002543	HMEL035046g1.t1	JC_03830-RA
OG0002544	HMEL004693g1.t1	JC_12779-RA, JC_12778-RA
OG0002545	HMEL012378g1.t1	JC_08106-RA, JC_02433-RA, JC_08375-RA
OG0002546	HMEL007436g1.t1	JC_06040-RA
OG0002547	HMEL003821g1.t1	JC_03838-RA
OG0002548	HMEL013012g1.t1	JC_03463-RA
OG0002549	HMEL015850g1.t1	JC_15672-RA
OG0002550	HMEL007212g1.t1	JC_10641-RA, JC_10640-RA
OG0002551	HMEL008758g1.t1	JC_09609-RA
OG0002552	HMEL015135g1.t1	JC_00366-RA
OG0002553	HMEL033230g1.t1	JC_11712-RA, JC_11711-RA, JC_11713-RA
OG0002554	HMEL009698g1.t1	JC_13978-RA
OG0002555	HMEL016440g1.t1	JC_09634-RA
OG0002557	HMEL007186g1.t1	JC_00635-RA
OG0002558	HMEL009065g1.t1	JC_00965-RA
OG0002559	HMEL012390g1.t1	JC_08116-RA
OG0002561	HMEL031726g1.t1	JC_08168-RA, JC_02333-RA, JC_06831-RA, JC_16136-RA
OG0002562	HMEL002651g1.t1	JC_08931-RA
OG0002563	HMEL002743g1.t1	JC_15022-RA
OG0002564	HMEL030398g1.t1	JC_13068-RA
OG0002565	HMEL034131g1.t1	JC_16964-RA
OG0002566	HMEL007222g1.t1	JC_10648-RA
OG0002568	HMEL037873g1.t1	JC_12755-RA
OG0002569	HMEL031566g1.t1	JC_07443-RA
OG0002570	HMEL035052g1.t1	JC_03850-RA
OG0002571	HMEL035053g1.t1	JC_03852-RA
OG0002572	HMEL013395g1.t1	JC_07194-RA
OG0002574	HMEL009770g1.t1	JC_00628-RA
OG0002575	HMEL037877g1.t1	JC_12746-RA
OG0002576	HMEL012406g1.t1	JC_08144-RA
OG0002577	HMEL034820g1.t1	JC_09547-RA
OG0002578	HMEL033884g1.t1	JC_02527-RA
OG0002579	HMEL013446g1.t1	JC_16993-RA, JC_16995-RA
OG0002580	HMEL016505g1.t1	JC_06020-RA
OG0002581	HMEL016833g1.t1	JC_14319-RA
OG0002582	HMEL005403g1.t1	JC_04624-RA
OG0002583	HMEL010314g1.t1	JC_15937-RA
OG0002584	HMEL003261g1.t1	JC_09536-RA
OG0002585	HMEL009788g1.t1	JC_00616-RA
OG0002586	HMEL032512g1.t1	JC_10076-RA
OG0002587	HMEL037884g1.t1	JC_12735-RA
OG0002588	HMEL012413g1.t1	JC_08154-RA
OG0002589	HMEL034468g1.t1	JC_15656-RA
OG0002590	HMEL009792g1.t1	JC_00612-RA
OG0002592	HMEL032813g1.t1	JC_03433-RA
OG0002593	HMEL016823g1.t1	JC_14248-RA
OG0002594	HMEL011933g1.t1	JC_07526-RA
OG0002595	HMEL012267g1.t1	JC_03859-RA
OG0002596	HMEL012422g1.t1	JC_08165-RA
OG0002597	HMEL015719g1.t1	JC_13051-RA
OG0002598	HMEL009320g1.t1	JC_15904-RA
OG0002599	HMEL037892g1.t1, HMEL037894g1.t1	JC_12725-RA, JC_12727-RA
OG0002601	HMEL016935g1.t1	JC_12719-RA
OG0002602	HMEL007135g1.t1	JC_15914-RA
OG0002604	HMEL006546g1.t1	JC_00605-RA
OG0002607	HMEL016325g1.t1	JC_15637-RA, JC_15638-RA
OG0002608	HMEL037185g1.t1	JC_16456-RA
OG0002608	HMEL037186g1.t1	JC_16455-RA
OG0002610	HMEL004972g1.t1	JC_07171-RA
OG0002611	HMEL031624g1.t1	JC_07649-RA
OG0002612	HMEL015033g1.t1	JC_16367-RA
OG0002613	HMEL037568g1.t1	JC_06941-RA
OG0002614	HMEL017579g1.t1	JC_07648-RA
OG0002615	HMEL034326g1.t1	JC_05414-RA
OG0002616	HMEL004807g1.t1	JC_02564-RA
OG0002617	HMEL032805g1.t1	JC_03419-RA
OG0002618	HMEL010660g1.t1	JC_14926-RA
OG0002619	HMEL017729g1.t1	JC_02570-RA
OG0002620	HMEL012284g1.t1	JC_03880-RA
OG0002621	HMEL003149g1.t1	JC_14824-RA
OG0002622	HMEL017733g1.t1	JC_02575-RA
OG0002623	HMEL032533g1.t1	JC_10044-RA
OG0002624	HMEL006561g1.t1	JC_00589-RA
OG0002625	HMEL034320g1.t1, HMEL022280g1.t1	JC_05410-RA
OG0002626	HMEL013410g1.t1	JC_10037-RA, JC_10036-RA
OG0002627	HMEL005927g1.t1	JC_01329-RA, JC_01330-RA, JC_01331-RA
OG0002628	HMEL005717g1.t1	JC_00586-RA
OG0002629	HMEL008353g1.t1	JC_10695-RA
OG0002630	HMEL008462g1.t1	JC_10029-RA
OG0002631	HMEL035079g1.t1	JC_02159-RA, JC_03884-RA, JC_03886-RA, JC_03885-RA
OG0002632	HMEL032538g1.t1	JC_06583-RA, JC_10026-RA, JC_10028-RA
OG0002633	HMEL005930g1.t1	JC_01326-RA
OG0002634	HMEL022503g1.t1	JC_16530-RA
OG0002635	HMEL016598g1.t1	JC_15705-RA, JC_15706-RA
OG0002637	HMEL004936g1.t1	JC_09499-RA
OG0002638	HMEL017512g1.t1, HMEL022420g1.t1	JC_05407-RA, JC_05408-RA
OG0002639	HMEL004937g1.t1	JC_09498-RA
OG0002640	HMEL011945g1.t1	JC_10016-RA
OG0002641	HMEL016599g1.t1	JC_11355-RA, JC_15707-RA
OG0002642	HMEL002164g1.t1	JC_02022-RA, JC_02021-RA
OG0002643	HMEL032546g1.t1	JC_10011-RA
OG0002644	HMEL014884g1.t1	JC_16297-RA
OG0002645	HMEL006706g1.t1	JC_01129-RA
OG0002646	HMEL005480g1.t1	JC_06919-RA
OG0002647	HMEL032183g1.t1	JC_13937-RA
OG0002648	HMEL036722g1.t1	JC_10825-RA
OG0002649	HMEL035088g1.t1, HMEL008796g1.t1, HMEL014724g1.t1, HMEL035087g1.t1	JC_03904-RA
OG0002650	HMEL006712g1.t1	JC_01136-RA
OG0002652	HMEL009346g1.t1	JC_15893-RA, JC_15896-RA
OG0002654	HMEL002524g1.t1	JC_06444-RA, JC_06443-RA
OG0002655	HMEL031155g1.t1	JC_00564-RA
OG0002657	HMEL009874g1.t1	JC_11461-RA, JC_11460-RA, JC_11462-RA
OG0002658	HMEL007824g1.t1	JC_00558-RA
OG0002659	HMEL032548g1.t1	JC_09992-RA
OG0002660	HMEL012936g1.t1	JC_07624-RA, JC_07625-RA
OG0002661	HMEL007532g1.t1	JC_14304-RA, JC_14302-RA
OG0002662	HMEL031159g1.t1	JC_00557-RA
OG0002663	HMEL009355g1.t1	JC_15855-RA
OG0002664	HMEL034638g1.t1	JC_14813-RA
OG0002665	HMEL012485g1.t1	JC_08229-RA
OG0002666	HMEL022456g1.t1, HMEL037551g1.t1	JC_06912-RA
OG0002667	HMEL034639g1.t1	JC_14812-RA
OG0002668	HMEL007489g1.t1	JC_13169-RA
OG0002669	HMEL016738g1.t1	JC_03387-RA
OG0002671	HMEL002515g1.t1	JC_04685-RA
OG0002672	HMEL014154g1.t1	JC_12224-RA
OG0002673	HMEL022324g1.t1	JC_05977-RA, JC_05978-RA
OG0002674	HMEL006724g1.t1	JC_01145-RA, JC_01144-RA
OG0002676	HMEL030854g1.t1	JC_01146-RA
OG0002677	HMEL016147g1.t1	JC_03915-RA
OG0002678	HMEL020782g1.t1	JC_09988-RA, JC_09986-RA
OG0002679	HMEL037549g1.t1	JC_06873-RA
OG0002680	HMEL031145g1.t1	JC_00551-RA, JC_00550-RA
OG0002680	HMEL031144g1.t1	JC_00549-RA
OG0002681	HMEL003592g1.t1	JC_11695-RA
OG0002682	HMEL032551g1.t1	JC_09983-RA, JC_09985-RA
OG0002683	HMEL013184g1.t1	JC_14806-RA
OG0002684	HMEL016996g1.t1	JC_06462-RA
OG0002685	HMEL008440g1.t1	JC_15846-RA
OG0002687	HMEL005362g1.t1	JC_08883-RA
OG0002688	HMEL037546g1.t1	JC_06877-RA, JC_06876-RA
OG0002690	HMEL014330g1.t1	JC_04703-RA
OG0002691	HMEL021712g1.t1	JC_06882-RA
OG0002692	HMEL002509g1.t1	JC_12329-RA
OG0002693	HMEL002217g1.t1	JC_08244-RA
OG0002694	HMEL030340g1.t1	JC_13179-RA
OG0002694	HMEL030339g1.t1	JC_13178-RA
OG0002695	HMEL007508g1.t1	JC_14225-RA
OG0002696	HMEL032137g1.t1	JC_13888-RA, JC_13887-RA, JC_13889-RA
OG0002697	HMEL014709g1.t1	JC_02071-RA
OG0002698	HMEL014211g1.t1	JC_04708-RA
OG0002699	HMEL013173g1.t1	JC_14793-RA
OG0002700	HMEL021351g1.t1, HMEL017295g1.t1	JC_07184-RA
OG0002701	HMEL034304g1.t1	JC_05358-RA
OG0002702	HMEL013170g1.t1	JC_14791-RA
OG0002703	HMEL035831g1.t1	JC_02290-RA
OG0002704	HMEL005531g1.t1	JC_09957-RA
OG0002705	HMEL013925g1.t1	JC_15724-RA
OG0002706	HMEL034502g1.t1	JC_15727-RA, JC_15726-RA
OG0002707	HMEL015858g1.t1	JC_15833-RA, JC_15830-RA
OG0002708	HMEL015689g1.t1	JC_00538-RA, JC_00537-RA
OG0002709	HMEL015544g1.t1	JC_12083-RA
OG0002710	HMEL015685g1.t1	JC_00534-RA
OG0002711	HMEL037946g1.t1	JC_12347-RA
OG0002712	HMEL014615g1.t1	JC_09887-RA, JC_09886-RA
OG0002713	HMEL037949g1.t1	JC_12354-RA
OG0002714	HMEL004881g1.t1, HMEL002617g1.t1	JC_14696-RA
OG0002715	HMEL002567g1.t1	JC_05347-RA, JC_05349-RA
OG0002716	HMEL004850g1.t1	JC_11180-RA
OG0002717	HMEL002565g1.t1	JC_05348-RA
OG0002718	HMEL031136g1.t1	JC_00529-RA
OG0002719	HMEL034052g1.t1	JC_17188-RA
OG0002719	HMEL008115g1.t1	JC_17187-RA
OG0002721	HMEL005971g1.t1	JC_14198-RA
OG0002722	HMEL035129g1.t1	JC_17206-RA, JC_04001-RA, JC_04000-RA
OG0002723	HMEL004099g1.t1	JC_08865-RA
OG0002724	HMEL009841g1.t1	JC_05953-RA
OG0002725	HMEL002562g1.t1	JC_05342-RA
OG0002726	HMEL015588g1.t1	JC_12259-RA
OG0002727	HMEL035588g1.t1, HMEL016342g1.t1	JC_09852-RA
OG0002728	HMEL017982g1.t1	JC_14185-RA
OG0002729	HMEL016307g1.t1, HMEL022329g1.t1, HMEL036524g1.t1	JC_05944-RA
OG0002730	HMEL007003g1.t1	JC_04754-RA
OG0002730	HMEL031923g1.t1	JC_04753-RA
OG0002731	HMEL016870g1.t1	JC_14684-RA
OG0002732	HMEL035572g1.t1	JC_12116-RA
OG0002733	HMEL031131g1.t1	JC_00521-RA, JC_00523-RA, JC_00520-RA, JC_00522-RA
OG0002734	HMEL014549g1.t1	JC_15275-RA
OG0002735	HMEL008949g1.t1	JC_10766-RA
OG0002736	HMEL002955g1.t1	JC_15782-RA
OG0002737	HMEL017925g1.t1	JC_02033-RA, JC_02032-RA
OG0002738	HMEL002960g1.t1	JC_15779-RA, JC_15778-RA
OG0002739	HMEL016875g1.t1	JC_14676-RA
OG0002740	HMEL017316-RA	JC_11199-RA
OG0002741	HMEL012117g1.t1	JC_04031-RA
OG0002742	HMEL033504g1.t1	JC_11201-RA
OG0002743	HMEL021415g1.t1	JC_04770-RA, JC_04769-RA, JC_04768-RA, JC_04771-RA
OG0002744	HMEL012318g1.t1	JC_07158-RA
OG0002745	HMEL030276g1.t1	JC_08269-RA
OG0002746	HMEL011652g1.t1	JC_08272-RA
OG0002747	HMEL033821g1.t1	JC_02670-RA
OG0002748	HMEL008940g1.t1	JC_10754-RA
OG0002749	HMEL002319g1.t1	JC_03341-RA
OG0002750	HMEL013527g1.t1	JC_02082-RA
OG0002751	HMEL033819g1.t1	JC_02672-RA
OG0002752	HMEL006505g1.t1	JC_05321-RA
OG0002753	HMEL013353g1.t1	JC_01194-RA
OG0002754	HMEL033262g1.t1, HMEL033261g1.t1	JC_11912-RA
OG0002755	HMEL006285g1.t1	JC_07156-RA
OG0002756	HMEL034666g1.t1	JC_14666-RA
OG0002757	HMEL006020g1.t1	JC_04782-RA
OG0002758	HMEL037636g1.t1	JC_07153-RA
OG0002759	HMEL004630g1.t1	JC_09833-RA, JC_09832-RA
OG0002760	HMEL013518g1.t1	JC_02091-RA
OG0002761	HMEL003705g1.t1	JC_13213-RA
OG0002762	HMEL009246g1.t1	JC_09829-RA
OG0002762	HMEL004633g1.t1	JC_09830-RA
OG0002763	HMEL006492g1.t1	JC_05310-RA
OG0002764	HMEL034781g1.t1	JC_09433-RA, JC_10946-RA, JC_10947-RA
OG0002765	HMEL031940g1.t1	JC_04787-RA
OG0002766	HMEL013346g1.t1	JC_01202-RA
OG0002767	HMEL011060g1.t1	JC_09923-RA
OG0002768	HMEL031604g1.t1	JC_07577-RA
OG0002770	HMEL012689g1.t1	JC_07576-RA
OG0002771	HMEL006246g1.t1	JC_00489-RA
OG0002772	HMEL012690g1.t1	JC_07575-RA
OG0002773	HMEL006245g1.t1	JC_00488-RA
OG0002774	HMEL016786g1.t1	JC_08834-RA
OG0002775	HMEL013344g1.t1	JC_01207-RA
OG0002778	HMEL013510g1.t1	JC_02101-RA
OG0002780	HMEL013505g1.t1	JC_02107-RA
OG0002781	HMEL010973g1.t1	JC_05296-RA
OG0002782	HMEL010977g1.t1	JC_05293-RA
OG0002783	HMEL018077g1.t1	JC_13722-RA, JC_13725-RA
OG0002784	HMEL002453g1.t1	JC_06511-RA
OG0002785	HMEL016664g1.t1	JC_02684-RA
OG0002786	HMEL013496g1.t1	JC_02122-RA
OG0002787	HMEL002378g1.t1	JC_10960-RA
OG0002789	HMEL006874g1.t1	JC_11940-RA, JC_11942-RA, JC_11938-RA
OG0002790	HMEL002923g1.t1	JC_08824-RA
OG0002792	HMEL008833g1.t1	JC_11213-RA
OG0002793	HMEL038070g1.t1	JC_12560-RA
OG0002794	HMEL008838g1.t1	JC_11217-RA
OG0002795	HMEL036544g1.t1	JC_05893-RA, JC_05894-RA, JC_05895-RA
OG0002796	HMEL009729g1.t1	JC_04906-RA
OG0002797	HMEL006595-RA	JC_12557-RA
OG0002798	HMEL035524g1.t1	JC_01888-RA
OG0002799	HMEL003350g1.t1	JC_00442-RA
OG0002800	HMEL008271g1.t1	JC_09407-RA
OG0002801	HMEL015174g1.t1	JC_00316-RA
OG0002802	HMEL030085g1.t1	JC_15309-RA, JC_15323-RA
OG0002803	HMEL018068g1.t1	JC_13225-RA
OG0002804	HMEL016902g1.t1	JC_14723-RA
OG0002805	HMEL009796g1.t1	JC_09910-RA, JC_09911-RA
OG0002806	HMEL037015g1.t1	JC_08819-RA
OG0002807	HMEL033528g1.t1	JC_11232-RA
OG0002808	HMEL016904g1.t1	JC_14725-RA
OG0002809	HMEL031994g1.t1	JC_04895-RA
OG0002810	HMEL035972g1.t1	JC_10860-RA
OG0002811	HMEL035274g1.t1	JC_04288-RA, JC_04287-RA
OG0002812	HMEL031993g1.t1	JC_04894-RA
OG0002813	HMEL005491g1.t1	JC_13808-RA
OG0002814	HMEL013120g1.t1	JC_14733-RA
OG0002815	HMEL016681g1.t1	JC_02699-RA
OG0002816	HMEL035491g1.t1, HMEL021699g1.t1, HMEL037655g1.t1	JC_07139-RA
OG0002817	HMEL002379g1.t1	JC_10961-RA
OG0002818	HMEL018022g1.t1	JC_04886-RA
OG0002819	HMEL015159g1.t1	JC_00335-RA
OG0002820	HMEL018021g1.t1	JC_04885-RA
OG0002821	HMEL014954g1.t1	JC_05263-RA
OG0002822	HMEL034267g1.t1	JC_05262-RA
OG0002823	HMEL030670g1.t1	JC_13690-RA, JC_13694-RA, JC_13689-RA
OG0002824	HMEL013305g1.t1	JC_01260-RA
OG0002825	HMEL005681g1.t1	JC_09395-RA
OG0002826	HMEL035170g1.t1	JC_04115-RA
OG0002827	HMEL017143g1.t1	JC_04875-RA
OG0002828	HMEL012043g1.t1	JC_02152-RA, JC_02150-RA, JC_02151-RA
OG0002829	HMEL013133g1.t1	JC_14754-RA, JC_14753-RA
OG0002830	HMEL004997g1.t1	JC_13426-RA, JC_13425-RA, JC_13424-RA, JC_12282-RA
OG0002831	HMEL008805g1.t1	JC_02157-RA
OG0002832	HMEL033000g1.t1	JC_08332-RA
OG0002833	HMEL006817g1.t1	JC_08334-RA
OG0002834	HMEL009427g1.t1	JC_11993-RA, JC_11992-RA
OG0002835	HMEL013999g1.t1	JC_07545-RA, JC_07546-RA
OG0002836	HMEL016093g1.t1	JC_11995-RA
OG0002837	HMEL005011g1.t1	JC_10354-RA, JC_10355-RA
OG0002838	HMEL006586g1.t1	JC_02768-RA
OG0002839	HMEL006806g1.t1	JC_08345-RA
OG0002840	HMEL031630g1.t1	JC_07660-RA
OG0002841	HMEL006802g1.t1	JC_08351-RA
OG0002842	HMEL031632g1.t1	JC_07667-RA
OG0002843	HMEL003899g1.t1	JC_08799-RA
OG0002844	HMEL011352g1.t1	JC_10919-RA, JC_10920-RA
OG0002845	HMEL015622g1.t1	JC_13745-RA, JC_13746-RA
OG0002846	HMEL007609g1.t1	JC_13264-RA
OG0002847	HMEL015621g1.t1	JC_13747-RA
OG0002848	HMEL015133g1.t1	JC_00368-RA
OG0002849	HMEL036050g1.t1	JC_06539-RA
OG0002850	HMEL012312g1.t1	JC_11255-RA
OG0002851	HMEL003893g1.t1	JC_08790-RA
OG0002852	HMEL033539g1.t1	JC_11258-RA, JC_11257-RA
OG0002854	HMEL004781g1.t1	JC_10367-RA
OG0002855	HMEL018082g1.t1	JC_13664-RA
OG0002856	HMEL034258g1.t1	JC_05241-RA
OG0002857	HMEL008894-RA	JC_08787-RA
OG0002858	HMEL038128g1.t1	JC_12297-RA
OG0002859	HMEL011360g1.t1	JC_10930-RA
OG0002860	HMEL010895g1.t1	JC_05696-RA
OG0002860	HMEL036385g1.t1	JC_05694-RA
OG0002861	HMEL006829g1.t1	JC_02741-RA
OG0002862	HMEL013155-RA	JC_14781-RA
OG0002863	HMEL004886g1.t1, HMEL018084g1.t1	JC_06541-RA
OG0002864	HMEL006832g1.t1	JC_02745-RA
OG0002865	HMEL004369-RA	JC_13652-RA
OG0002867	HMEL010218g1.t1	JC_11156-RA
OG0002869	HMEL002071g1.t1	JC_13767-RA
OG0002870	HMEL014362g1.t1, HMEL015009g1.t1	JC_13284-RA
OG0002871	HMEL014365g1.t1	JC_12028-RA, JC_12030-RA
OG0002873	HMEL033695g1.t1, HMEL033693g1.t1	JC_02933-RA
OG0002874	HMEL002639g1.t1	JC_08974-RA
OG0002875	HMEL004440g1.t1	JC_08417-RA
OG0002877	HMEL014249g1.t1	JC_10402-RA
OG0002878	HMEL009398g1.t1	JC_11120-RA
OG0002879	HMEL038144g1.t1	JC_12671-RA, JC_12670-RA
OG0002880	HMEL018119-RA, HMEL018120-RA	JC_11121-RA
OG0002881	HMEL033476g1.t1, HMEL009396g1.t1	JC_11126-RA
OG0002882	HMEL004950g1.t1	JC_12656-RA
OG0002883	HMEL016456g1.t1	JC_02919-RA
OG0002884	HMEL036348g1.t1, HMEL016525g1.t1	JC_05752-RA
OG0002885	HMEL005272g1.t1	JC_13309-RA, JC_13308-RA
OG0002886	HMEL034776g1.t1	JC_09342-RA
OG0002887	HMEL037635g1.t1	JC_07088-RA
OG0002888	HMEL011427g1.t1	JC_08496-RA
OG0002889	HMEL030450g1.t1	JC_17158-RA
OG0002890	HMEL032740g1.t1	JC_03233-RA
OG0002891	HMEL031982g1.t1	JC_04849-RA
OG0002892	HMEL011758g1.t1	JC_00420-RA
OG0002893	HMEL035526g1.t1, HMEL002828g1.t1	JC_01879-RA
OG0002894	HMEL010071g1.t1	JC_15372-RA
OG0002895	HMEL035951g1.t1	JC_06604-RA
OG0002896	HMEL002242g1.t1, HMEL033875g1.t1	JC_09336-RA
OG0002897	HMEL016536g1.t1	JC_05781-RA
OG0002898	HMEL015644g1.t1	JC_04834-RA
OG0002899	HMEL009974g1.t1	JC_13790-RA
OG0002900	HMEL031974g1.t1, HMEL031985g1.t1	JC_04831-RA
OG0002901	HMEL031978g1.t1	JC_04827-RA, JC_04826-RA
OG0002902	HMEL032084g1.t1	JC_13795-RA
OG0002903	HMEL014984g1.t1	JC_15375-RA
OG0002904	HMEL006091g1.t1	JC_13330-RA
OG0002905	HMEL021515g1.t1	JC_06656-RA
OG0002907	HMEL031668g1.t1	JC_07742-RA, JC_07745-RA, JC_07743-RA
OG0002908	HMEL006090g1.t1	JC_13331-RA, JC_13332-RA
OG0002909	HMEL008173g1.t1	JC_12644-RA, JC_12207-RA, JC_00040-RA
OG0002910	HMEL015772g1.t1	JC_09006-RA, JC_09005-RA
OG0002911	HMEL008176g1.t1	JC_12639-RA
OG0002912	HMEL003975g1.t1	JC_01861-RA
OG0002913	HMEL013591g1.t1	JC_03210-RA
OG0002914	HMEL003976g1.t1	JC_01860-RA
OG0002915	HMEL015188g1.t1	JC_00297-RA
OG0002916	HMEL012656g1.t1	JC_11143-RA
OG0002917	HMEL008182g1.t1	JC_12635-RA, JC_12634-RA
OG0002918	HMEL037071g1.t1	JC_09013-RA
OG0002919	HMEL021946g1.t1	JC_03208-RA
OG0002920	HMEL011074g1.t1	JC_12071-RA
OG0002921	HMEL036818g1.t1	JC_10968-RA
OG0002922	HMEL008184g1.t1	JC_12627-RA
OG0002923	HMEL015191g1.t1	JC_00291-RA
OG0002924	HMEL008187g1.t1	JC_12623-RA
OG0002925	HMEL011369g1.t1	JC_08427-RA
OG0002926	HMEL015783-RA	JC_09022-RA
OG0002927	HMEL010486g1.t1	JC_10449-RA
OG0002928	HMEL006306g1.t1	JC_07033-RA
OG0002929	HMEL033716g1.t1	JC_02909-RA
OG0002930	HMEL003724g1.t1	JC_03188-RA
OG0002931	HMEL003675g1.t1	JC_05801-RA
OG0002932	HMEL006307g1.t1, HMEL005755g1.t1	JC_07034-RA
OG0002933	HMEL006308g1.t1	JC_07035-RA
OG0002934	HMEL038166g1.t1	JC_12568-RA, JC_12570-RA
OG0002935	HMEL037080g1.t1	JC_09026-RA
OG0002937	HMEL032311g1.t1, HMEL003536g1.t1, HMEL032310g1.t1	JC_10438-RA, JC_10439-RA
OG0002938	HMEL020585g1.t1	JC_17212-RA
OG0002939	HMEL031955g1.t1	JC_04816-RA
OG0002940	HMEL006460g1.t1	JC_09313-RA
OG0002941	HMEL004651g1.t1, HMEL036831g1.t1	JC_10993-RA
OG0002942	HMEL002114g1.t1	JC_11748-RA
OG0002943	HMEL033043g1.t1	JC_08449-RA
OG0002944	HMEL015200g1.t1	JC_00277-RA
OG0002945	HMEL030880g1.t1	JC_01071-RA
OG0002946	HMEL017168g1.t1	JC_13553-RA, JC_13554-RA
OG0002947	HMEL013779g1.t1	JC_10995-RA
OG0002948	HMEL004477g1.t1	JC_12594-RA, JC_12593-RA
OG0002949	HMEL035919g1.t1, HMEL013903g1.t1	JC_07062-RA
OG0002950	HMEL007090g1.t1	JC_07775-RA
OG0002951	HMEL011389g1.t1	JC_08457-RA, JC_08456-RA
OG0002952	HMEL017418g1.t1	JC_05819-RA
OG0002953	HMEL011086g1.t1	JC_01391-RA
OG0002955	HMEL007787g1.t1	JC_06981-RA
OG0002956	HMEL034175g1.t1, HMEL034178g1.t1	JC_05090-RA
OG0002957	HMEL008415g1.t1	JC_07779-RA
OG0002959	HMEL003314g1.t1	JC_00266-RA, JC_00265-RA
OG0002960	HMEL021635g1.t1	JC_12274-RA
OG0002961	HMEL031055g1.t1	JC_00263-RA
OG0002962	HMEL038112g1.t1	JC_12275-RA
OG0002963	HMEL003320g1.t1	JC_00257-RA
OG0002965	HMEL002677g1.t1	JC_09302-RA
OG0002966	HMEL034701g1.t1	JC_09301-RA
OG0002967	HMEL033057g1.t1	JC_08477-RA
OG0002968	HMEL007078g1.t1	JC_06621-RA
OG0002969	HMEL032015g1.t1	JC_04933-RA
OG0002971	HMEL031051g1.t1	JC_00246-RA
