Orthogroup	Bicyclus_anynana	Danaus_plexippus	Heliconius_erato_lativitta	Heliconius_melpomene_melpomene	Junonia_coenia	Maniola_hyperantus	Pararge_aegeria	Vanessa_cardui	Vanessa_tameamea
OG0017209		DPOGS200436-PA							
OG0017210		DPOGS208445-PA							
OG0017211		DPOGS213387-PA							
OG0017212		DPOGS202507-PA							
OG0017213		DPOGS215289-PA							
OG0017214		DPOGS201969-PA							
OG0017215		DPOGS203019-PA							
OG0017216		DPOGS209665-PA							
OG0017217		DPOGS215303-PA							
OG0017218		DPOGS202105-PA							
OG0017219		DPOGS204667-PA							
OG0017220		DPOGS215332-PA							
OG0017221		DPOGS209664-PA							
OG0017222		DPOGS208507-PA							
OG0017223		DPOGS205188-PA							
OG0017224		DPOGS207939-PA							
OG0017225		DPOGS210617-PA							
OG0017226		DPOGS205577-PA							
OG0017227		DPOGS208234-PA							
OG0017228		DPOGS205810-PA							
OG0017229		DPOGS210827-PA							
OG0017230		DPOGS214926-PA							
OG0017231		DPOGS213214-PA							
OG0017232		DPOGS207450-PA							
OG0017233		DPOGS209189-PA							
OG0017234		DPOGS215028-PA							
OG0017235		DPOGS209944-PA							
OG0017236		DPOGS200437-PA							
OG0017237		DPOGS215334-PA							
OG0017238		DPOGS211298-PA							
OG0017239		DPOGS213257-PA							
OG0017240		DPOGS215335-PA							
OG0017241		DPOGS210086-PA							
OG0017242		DPOGS210339-PA							
OG0017243		DPOGS215120-PA							
OG0017244		DPOGS202528-PA							
OG0017245		DPOGS212282-PA							
OG0017246		DPOGS202504-PA							
OG0017247		DPOGS215302-PA							
OG0017248		DPOGS212044-PA							
OG0017249		DPOGS211297-PA							
OG0017250		DPOGS203199-PA							
OG0017251		DPOGS209899-PA							
OG0017252		DPOGS207427-PA							
OG0017253		DPOGS210589-PA							
OG0017254		DPOGS215696-PA							
OG0017255		DPOGS213343-PA							
OG0017256		DPOGS210618-PA							
OG0017257		DPOGS203328-PA							
OG0017258		DPOGS214347-PA							
OG0017259		DPOGS202668-PA							
OG0017260		DPOGS213392-PA							
OG0017261		DPOGS213585-PA							
OG0017262		DPOGS201491-PA							
OG0017263		DPOGS207756-PA							
OG0017264		DPOGS201888-PA							
OG0017265		DPOGS213464-PA							
OG0017266		DPOGS201611-PA							
OG0017267		DPOGS209023-PA							
OG0017268		DPOGS212865-PA							
OG0017269		DPOGS215833-PA							
OG0017270		DPOGS215729-PA							
OG0017271		DPOGS202804-PA							
OG0017272		DPOGS200912-PA							
OG0017273		DPOGS215903-PA							
OG0017274		DPOGS208348-PA							
OG0017275		DPOGS202189-PA							
OG0017276		DPOGS211574-PA							
OG0017277		DPOGS200104-PA							
OG0017278		DPOGS212455-PA							
OG0017279		DPOGS215298-PA							
OG0017280		DPOGS200338-PA							
OG0017281		DPOGS213168-PA							
OG0017282		DPOGS210619-PA							
OG0017283		DPOGS211765-PA							
OG0017284		DPOGS200415-PA							
OG0017285		DPOGS211571-PA							
OG0017286		DPOGS202959-PA							
OG0017287		DPOGS200635-PA							
OG0017288		DPOGS209489-PA							
OG0017289		DPOGS212866-PA							
OG0017290		DPOGS215297-PA							
OG0017291		DPOGS200073-PA							
OG0017292		DPOGS206640-PA							
OG0017293		DPOGS204295-PA							
OG0017294		DPOGS214498-PA							
OG0017295		DPOGS212718-PA							
OG0017296		DPOGS216002-PA							
OG0017297		DPOGS209190-PA							
OG0017298		DPOGS211001-PA							
OG0017299		DPOGS201027-PA							
OG0017300		DPOGS212936-PA							
OG0017301		DPOGS201839-PA							
OG0017302		DPOGS211422-PA							
OG0017303		DPOGS204462-PA							
OG0017304		DPOGS213310-PA							
OG0017305		DPOGS208795-PA							
OG0017306		DPOGS210228-PA							
OG0017307		DPOGS205555-PA							
OG0017308		DPOGS213123-PA							
OG0017309		DPOGS202440-PA							
OG0017310		DPOGS210239-PA							
OG0017311		DPOGS209066-PA							
OG0017312		DPOGS202921-PA							
OG0017313		DPOGS215604-PA							
OG0017314		DPOGS207399-PA							
OG0017315		DPOGS215343-PA							
OG0017316		DPOGS200175-PA							
OG0017317		DPOGS203518-PA							
OG0017318		DPOGS213394-PA							
OG0017319		DPOGS202819-PA							
OG0017320		DPOGS202820-PA							
OG0017321		DPOGS202984-PA							
OG0017322		DPOGS212869-PA							
OG0017323		DPOGS215347-PA							
OG0017324		DPOGS202801-PA							
OG0017325		DPOGS213217-PA							
OG0017326		DPOGS212994-PA							
OG0017327		DPOGS203380-PA							
OG0017328		DPOGS211797-PA							
OG0017329		DPOGS206110-PA							
OG0017330		DPOGS210703-PA							
OG0017331		DPOGS208822-PA							
OG0017332		DPOGS202944-PA							
OG0017333		DPOGS201899-PA							
OG0017334		DPOGS201290-PA							
OG0017335		DPOGS209906-PA							
OG0017336		DPOGS216034-PA							
OG0017337		DPOGS212637-PA							
OG0017338		DPOGS206064-PA							
OG0017339		DPOGS214424-PA							
OG0017340		DPOGS209907-PA							
OG0017341		DPOGS209908-PA							
OG0017342		DPOGS202267-PA							
OG0017343		DPOGS202439-PA							
OG0017344		DPOGS207579-PA							
OG0017345		DPOGS213752-PA							
OG0017346		DPOGS209351-PA							
OG0017347		DPOGS202500-PA							
OG0017348		DPOGS203736-PA							
OG0017349		DPOGS201393-PA							
OG0017350		DPOGS210072-PA							
OG0017351		DPOGS205857-PA							
OG0017352		DPOGS201258-PA							
OG0017353		DPOGS207934-PA							
OG0017354		DPOGS202100-PA							
OG0017355		DPOGS201497-PA							
OG0017356		DPOGS213781-PA							
OG0017357		DPOGS201394-PA							
OG0017358		DPOGS201260-PA							
OG0017359		DPOGS205540-PA							
OG0017360		DPOGS208911-PA							
OG0017361		DPOGS213399-PA							
OG0017362		DPOGS201451-PA							
OG0017363		DPOGS204240-PA							
OG0017364		DPOGS215488-PA							
OG0017365		DPOGS209244-PA							
OG0017366		DPOGS210479-PA							
OG0017367		DPOGS203963-PA							
OG0017368		DPOGS206637-PA							
OG0017369		DPOGS213782-PA							
OG0017370		DPOGS201834-PA							
OG0017371		DPOGS215039-PA							
OG0017372		DPOGS212933-PA							
OG0017373		DPOGS203767-PA							
OG0017374		DPOGS212874-PA							
OG0017375		DPOGS202941-PA							
OG0017376		DPOGS212470-PA							
OG0017377		DPOGS214427-PA							
OG0017378		DPOGS213338-PA							
OG0017379		DPOGS209482-PA							
OG0017380		DPOGS208910-PA							
OG0017381		DPOGS209481-PA							
OG0017382		DPOGS209619-PA							
OG0017383		DPOGS200136-PA							
OG0017384		DPOGS210090-PA							
OG0017385		DPOGS210240-PA							
OG0017386		DPOGS212264-PA							
OG0017387		DPOGS213783-PA							
OG0017388		DPOGS214157-PA							
OG0017389		DPOGS213032-PA							
OG0017390		DPOGS202003-PA							
OG0017391		DPOGS215379-PA							
OG0017392		DPOGS210819-PA							
OG0017393		DPOGS214429-PA							
OG0017394		DPOGS204930-PA							
OG0017395		DPOGS205305-PA							
OG0017396		DPOGS208790-PA							
OG0017397		DPOGS207812-PA							
OG0017398		DPOGS200070-PA							
OG0017399		DPOGS200109-PA							
OG0017400		DPOGS215172-PA							
OG0017401		DPOGS212151-PA							
OG0017402		DPOGS200405-PA							
OG0017403		DPOGS202499-PA							
OG0017404		DPOGS203385-PA							
OG0017405		DPOGS212878-PA							
OG0017406		DPOGS208297-PA							
OG0017407		DPOGS210631-PA							
OG0017408		DPOGS210818-PA							
OG0017409		DPOGS214578-PA							
OG0017410		DPOGS205496-PA							
OG0017411		DPOGS200351-PA							
OG0017412		DPOGS212024-PA							
OG0017413		DPOGS202535-PA							
OG0017414		DPOGS208955-PA							
OG0017415		DPOGS216092-PA							
OG0017416		DPOGS203507-PA							
OG0017417		DPOGS200288-PA							
OG0017418		DPOGS201262-PA							
OG0017419		DPOGS203560-PA							
OG0017420		DPOGS201450-PA							
OG0017421		DPOGS211388-PA							
OG0017422		DPOGS214358-PA							
OG0017423		DPOGS212809-PA							
OG0017424		DPOGS202051-PA							
OG0017425		DPOGS216012-PA							
OG0017426		DPOGS210695-PA							
OG0017427		DPOGS210244-PA							
OG0017428		DPOGS213708-PA							
OG0017429		DPOGS205546-PA							
OG0017430		DPOGS200354-PA							
OG0017431		DPOGS213533-PA							
OG0017432		DPOGS206633-PA							
OG0017433		DPOGS203030-PA							
OG0017434		DPOGS208617-PA							
OG0017435		DPOGS213034-PA							
OG0017436		DPOGS201204-PA							
OG0017437		DPOGS209593-PA							
OG0017438		DPOGS204705-PA							
OG0017439		DPOGS203505-PA							
OG0017440		DPOGS214326-PA							
OG0017441		DPOGS201134-PA							
OG0017442		DPOGS200596-PA							
OG0017443		DPOGS215455-PA							
OG0017444		DPOGS207751-PA							
OG0017445		DPOGS200822-PA							
OG0017446		DPOGS206351-PA							
OG0017447		DPOGS203566-PA							
OG0017448		DPOGS215688-PA							
OG0017449		DPOGS205043-PA							
OG0017450		DPOGS206940-PA							
OG0017451		DPOGS212931-PA							
OG0017452		DPOGS215232-PA							
OG0017453		DPOGS214466-PA							
OG0017454		DPOGS213529-PA							
OG0017455		DPOGS213035-PA							
OG0017456		DPOGS209910-PA							
OG0017457		DPOGS215871-PA							
OG0017458		DPOGS203500-PA							
OG0017459		DPOGS212806-PA							
OG0017460		DPOGS213598-PA							
OG0017461		DPOGS212466-PA							
OG0017462		DPOGS213599-PA							
OG0017463		DPOGS212100-PA							
OG0017464		DPOGS214435-PA							
OG0017465		DPOGS210926-PA							
OG0017466		DPOGS209140-PA							
OG0017467		DPOGS203918-PA							
OG0017468		DPOGS207265-PA							
OG0017469		DPOGS210096-PA							
OG0017470		DPOGS208901-PA							
OG0017471		DPOGS206632-PA							
OG0017472		DPOGS206116-PA							
OG0017473		DPOGS203774-PA							
OG0017474		DPOGS214437-PA							
OG0017475		DPOGS202334-PA							
OG0017476		DPOGS209623-PA							
OG0017477		DPOGS210961-PA							
OG0017478		DPOGS211889-PA							
OG0017479		DPOGS213602-PA							
OG0017480		DPOGS213603-PA							
OG0017481		DPOGS207489-PA							
OG0017482		DPOGS214792-PA							
OG0017483		DPOGS205548-PA							
OG0017484		DPOGS201166-PA							
OG0017485		DPOGS204312-PA							
OG0017486		DPOGS209588-PA							
OG0017487		DPOGS208831-PA							
OG0017488		DPOGS208454-PA							
OG0017489		DPOGS210927-PA							
OG0017490		DPOGS212804-PA							
OG0017491		DPOGS215966-PA							
OG0017492		DPOGS200184-PA							
OG0017493		DPOGS212756-PA							
OG0017494		DPOGS216014-PA							
OG0017495		DPOGS210212-PA							
OG0017496		DPOGS209138-PA							
OG0017497		DPOGS209198-PA							
OG0017498		DPOGS212292-PA							
OG0017499		DPOGS215964-PA							
OG0017500		DPOGS206671-PA							
OG0017501		DPOGS207443-PA							
OG0017502		DPOGS212802-PA							
OG0017503		DPOGS209883-PA							
OG0017504		DPOGS203571-PA							
OG0017505		DPOGS215682-PA							
OG0017506		DPOGS207494-PA							
OG0017507		DPOGS215166-PA							
OG0017508		DPOGS213747-PA							
OG0017509		DPOGS215235-PA							
OG0017510		DPOGS203595-PA							
OG0017511		DPOGS206054-PA							
OG0017512		DPOGS214153-PA							
OG0017513		DPOGS214650-PA							
OG0017514		DPOGS215236-PA							
OG0017515		DPOGS213524-PA							
OG0017516		DPOGS200653-PA							
OG0017517		DPOGS209794-PA							
OG0017518		DPOGS208757-PA							
OG0017519		DPOGS203913-PA							
OG0017520		DPOGS201221-PA							
OG0017521		DPOGS210254-PA							
OG0017522		DPOGS204218-PA							
OG0017523		DPOGS203492-PA							
OG0017524		DPOGS216025-PA							
OG0017525		DPOGS207439-PA							
OG0017526		DPOGS206480-PA							
OG0017527		DPOGS211198-PA							
OG0017528		DPOGS209839-PA							
OG0017529		DPOGS201349-PA							
OG0017530		DPOGS203488-PA							
OG0017531		DPOGS204356-PA							
OG0017532		DPOGS215747-PA							
OG0017533		DPOGS211200-PA							
OG0017534		DPOGS212325-PA							
OG0017535		DPOGS210889-PA							
OG0017536		DPOGS203579-PA							
OG0017537		DPOGS207738-PA							
OG0017538		DPOGS211945-PA							
OG0017539		DPOGS208776-PA							
OG0017540		DPOGS203483-PA							
OG0017541		DPOGS211834-PA							
OG0017542		DPOGS212991-PA							
OG0017543		DPOGS210803-PA							
OG0017544		DPOGS210887-PA							
OG0017545		DPOGS200065-PA							
OG0017546		DPOGS202834-PA							
OG0017547		DPOGS202341-PA							
OG0017548		DPOGS203482-PA							
OG0017549		DPOGS205675-PA							
OG0017550		DPOGS200368-PA							
OG0017551		DPOGS200063-PA							
OG0017552		DPOGS214378-PA							
OG0017553		DPOGS207553-PA							
OG0017554		DPOGS200661-PA							
OG0017555		DPOGS204370-PA							
OG0017556		DPOGS202783-PA							
OG0017557		DPOGS202060-PA							
OG0017558		DPOGS207734-PA							
OG0017559		DPOGS213515-PA							
OG0017560		DPOGS203396-PA							
OG0017561		DPOGS207590-PA							
OG0017562		DPOGS206675-PA							
OG0017563		DPOGS200371-PA							
OG0017564		DPOGS212391-PA							
OG0017565		DPOGS200062-PA							
OG0017566		DPOGS212392-PA							
OG0017567		DPOGS204372-PA							
OG0017568		DPOGS210885-PA							
OG0017569		DPOGS211836-PA							
OG0017570		DPOGS204478-PA							
OG0017571		DPOGS211209-PA							
OG0017572		DPOGS201507-PA							
OG0017573		DPOGS204407-PA							
OG0017574		DPOGS207593-PA							
OG0017575		DPOGS210957-PA							
OG0017576		DPOGS211837-PA							
OG0017577		DPOGS212320-PA							
OG0017578		DPOGS202842-PA							
OG0017579		DPOGS202777-PA							
OG0017580		DPOGS211840-PA							
OG0017581		DPOGS201442-PA							
OG0017582		DPOGS202845-PA							
OG0017583		DPOGS204404-PA							
OG0017584		DPOGS203628-PA							
OG0017585		DPOGS203590-PA							
OG0017586		DPOGS205615-PA							
OG0017587		DPOGS207729-PA							
OG0017588		DPOGS202067-PA							
OG0017589		DPOGS201511-PA							
OG0017590		DPOGS203589-PA							
OG0017591		DPOGS204402-PA							
OG0017592		DPOGS212778-PA							
OG0017593		DPOGS200056-PA							
OG0017594		DPOGS211957-PA							
OG0017595		DPOGS211866-PA							
OG0017596		DPOGS212317-PA							
OG0017597		DPOGS211959-PA							
OG0017598		DPOGS214384-PA							
OG0017599		DPOGS206131-PA							
OG0017600		DPOGS212174-PA							
OG0017601		DPOGS211213-PA							
OG0017602		DPOGS214305-PA							
OG0017603		DPOGS203631-PA							
OG0017604		DPOGS210677-PA							
OG0017605		DPOGS211099-PA							
OG0017606		DPOGS211098-PA							
OG0017607		DPOGS203151-PA							
OG0017608		DPOGS203632-PA							
OG0017609		DPOGS200054-PA							
OG0017610		DPOGS203633-PA							
OG0017611		DPOGS203634-PA							
OG0017612		DPOGS207839-PA							
OG0017613		DPOGS214238-PA							
OG0017614		DPOGS202853-PA							
OG0017615		DPOGS212399-PA							
OG0017616		DPOGS202012-PA							
OG0017617		DPOGS204486-PA							
OG0017618		DPOGS210675-PA							
OG0017619		DPOGS206304-PA							
OG0017620		DPOGS214705-PA							
OG0017621		DPOGS202855-PA							
OG0017622		DPOGS210870-PA							
OG0017623		DPOGS214240-PA							
OG0017624		DPOGS206612-PA							
OG0017625		DPOGS202857-PA							
OG0017626		DPOGS214142-PA							
OG0017627		DPOGS214242-PA							
OG0017628		DPOGS200754-PA							
OG0017629		DPOGS210107-PA							
OG0017630		DPOGS202010-PA							
OG0017631		DPOGS208478-PA							
OG0017632		DPOGS209566-PA							
OG0017633		DPOGS202859-PA							
OG0017634		DPOGS215372-PA							
OG0017635		DPOGS215371-PA							
OG0017636		DPOGS202009-PA							
OG0017637		DPOGS211223-PA							
OG0017638		DPOGS207604-PA							
OG0017639		DPOGS207719-PA							
OG0017640		DPOGS204396-PA							
OG0017641		DPOGS202861-PA							
OG0017642		DPOGS206686-PA							
OG0017643		DPOGS207717-PA							
OG0017644		DPOGS209216-PA							
OG0017645		DPOGS214136-PA							
OG0017646		DPOGS206142-PA							
OG0017647		DPOGS210112-PA							
OG0017648		DPOGS214702-PA							
OG0017649		DPOGS211972-PA							
OG0017650		DPOGS207716-PA							
OG0017651		DPOGS212781-PA							
OG0017652		DPOGS211973-PA							
OG0017653		DPOGS210946-PA							
OG0017654		DPOGS202757-PA							
OG0017655		DPOGS201527-PA							
OG0017656		DPOGS202864-PA							
OG0017657		DPOGS202865-PA							
OG0017658		DPOGS206364-PA							
OG0017659		DPOGS210788-PA							
OG0017660		DPOGS201430-PA							
OG0017661		DPOGS211978-PA							
OG0017662		DPOGS207849-PA							
OG0017663		DPOGS214764-PA							
OG0017664		DPOGS206921-PA							
OG0017665		DPOGS207245-PA							
OG0017666		DPOGS206146-PA							
OG0017667		DPOGS206147-PA							
OG0017668		DPOGS207244-PA							
OG0017669		DPOGS214768-PA							
OG0017670		DPOGS203790-PA							
OG0017671		DPOGS208472-PA							
OG0017672		DPOGS208469-PA							
OG0017673		DPOGS214261-PA							
OG0017674		DPOGS203705-PA							
OG0017675		DPOGS210942-PA							
OG0017676		DPOGS206152-PA							
OG0017677		DPOGS208574-PA							
OG0017678		DPOGS210670-PA							
OG0017679		DPOGS214778-PA							
OG0017680		DPOGS201537-PA							
OG0017681		DPOGS203798-PA							
OG0017682		DPOGS208867-PA							
OG0017683		DPOGS210127-PA							
OG0017684		DPOGS214270-PA							
OG0017685		DPOGS203281-PA							
OG0017686		DPOGS201414-PA							
OG0017687		DPOGS206591-PA							
OG0017688		DPOGS215775-PA							
OG0017689		DPOGS201407-PA							
OG0017690		DPOGS214274-PA							
OG0017691		DPOGS204375-PA							
OG0017692		DPOGS214276-PA							
OG0017693		DPOGS206020-PA							
OG0017694		DPOGS201403-PA							
OG0017695		DPOGS214103-PA							
OG0017696		DPOGS215789-PA							
OG0017697		DPOGS203691-PA							
OG0017698		DPOGS206878-PA							
OG0017699		DPOGS214097-PA							
OG0017700		DPOGS203680-PA							
OG0017701		DPOGS215618-PA							
OG0017702		DPOGS214292-PA							
OG0017703		DPOGS215806-PA							
OG0017704		DPOGS214078-PA							
OG0017705		DPOGS203837-PA							
OG0017706		DPOGS207084-PA							
OG0017707		DPOGS207086-PA							
OG0017708		DPOGS207087-PA							
OG0017709		DPOGS207097-PA							
OG0017710		DPOGS207103-PA							
OG0017711		DPOGS207104-PA							
OG0017712		DPOGS207105-PA							
OG0017713		DPOGS203645-PA							
OG0017714		DPOGS206831-PA							
OG0017715		DPOGS207123-PA							
OG0017716		DPOGS203860-PA							
OG0017717		DPOGS207139-PA							
OG0017718		DPOGS207142-PA							
OG0017719		DPOGS206807-PA							
OG0017720		DPOGS207152-PA							
OG0017721		DPOGS206790-PA							
OG0017722		DPOGS207177-PA							
OG0017723		DPOGS207192-PA							
OG0017724		DPOGS207198-PA							
OG0017725		DPOGS207202-PA							
OG0017726		DPOGS206780-PA							
OG0017727		DPOGS206770-PA							
OG0017728			HEL_007215-RA						
OG0017729			HEL_007220-RA						
OG0017730			HEL_007240-RA						
OG0017731			HEL_007270-RA						
OG0017732			HEL_007272-RA						
OG0017733			HEL_007278-RA						
OG0017734			HEL_007280-RA						
OG0017735			HEL_007276-RA						
OG0017736			HEL_007286-RA						
OG0017737			HEL_007284-RA						
OG0017738			HEL_007302-RA						
OG0017739			HEL_007298-RA						
OG0017740			HEL_007301-RA						
OG0017741			HEL_007324-RA						
OG0017742			HEL_007328-RA						
OG0017743			HEL_007329-RA						
OG0017744			HEL_007331-RA						
OG0017745			HEL_007332-RA						
OG0017746			HEL_013269-RA						
OG0017747			HEL_013301-RA						
OG0017748			HEL_013310-RA						
OG0017749			HEL_013311-RA						
OG0017750			HEL_013308-RA						
OG0017751			HEL_013312-RA						
OG0017752			HEL_014456-RA						
OG0017753			HEL_014457-RA						
OG0017754			HEL_014465-RA						
OG0017755			HEL_014389-RA						
OG0017756			HEL_007731-RA						
OG0017757			HEL_007732-RA						
OG0017758			HEL_007739-RA						
OG0017759			HEL_007754-RA						
OG0017760			HEL_007753-RA						
OG0017761			HEL_007759-RA						
